package_relative_path,r1_path,r2_path,r1_size_bytes,r2_size_bytes,r1_sha256,r2_sha256,status,reason,electrical_netlist_changed
02_SIMULATION_RESULTS/01_MC200_TT_LOW_W4/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\01_MC200_TT_LOW_W4\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\01_MC200_TT_LOW_W4\scripts\sar_campaign_common.py,26344,26568,e6540848ab35eb8b618a7cc140f33def34bb75e095fd7eb43df2f64307f94431,ce3d0a77911945e8bd2936d6751401125d37a76ca6ee6bb1c67b556cda5c683d,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/02_PVT3_MC20_LOW_W4/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\02_PVT3_MC20_LOW_W4\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\02_PVT3_MC20_LOW_W4\scripts\sar_campaign_common.py,27022,27246,8247edf02d64033beaecb53f72f1ff86dbd8ad96f828b4d08f6b9edc15e2990b,c628fbf50c0bd172d387fae84b4d53b1ffc96ea564b125709c1edef53694094d,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S044_FF/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S044_FF\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S044_FF\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S044_SS/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S044_SS\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S044_SS\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S044_TT/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S044_TT\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S044_TT\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S106_TT/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S106_TT\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S106_TT\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S116_TT/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S116_TT\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S116_TT\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
02_SIMULATION_RESULTS/03_FULL255_STATIC/cases/S180_TT/scripts/sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1\03_FULL255_STATIC\cases\S180_TT\scripts\sar_campaign_common.py,D:\PICO\A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2\02_SIMULATION_RESULTS\03_FULL255_STATIC\cases\S180_TT\scripts\sar_campaign_common.py,26526,26750,4fd44b4ad5a3cf7acba0e3f88e6469d9f1f8507e7d1bbc0ad11eb249d694851e,5b44323d20e3621baa1d4be17cd39e6ad4d7ca50cb670afacca5a88c09db5e82,INTENTIONAL_PORTABILITY_PATCH,Resolve R2 or staged package-owned PDK,False
