target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
192,0.8075524517870325,0.8076562115526575,0.8077599713182825,-1.5726343026121274
193,0.8406840887595348,0.8407619085837535,0.8408397284079723,-0.07628449975356817
194,0.8539457306148499,0.8540235504390686,0.8541013702632874,-0.07628449975356817
195,0.8676742914154774,0.8677521112396961,0.8678299310639148,-0.041076269098082895
196,0.8803133746770421,0.8803911945012608,0.8804690143254796,-0.0880205766387383
197,0.8940419354776696,0.8941197553018884,0.8941975751261071,-0.05281234598324465
198,0.9073035773329847,0.9073813971572035,0.9074592169814222,-0.05281234598324465
199,0.9210321381336123,0.921109957957831,0.9211877777820499,-0.017604115327751007
200,0.932737383504552,0.9328152033287708,0.9328930231529895,-0.1349648841793937
201,0.9467772236020546,0.9468550434262734,0.9469328632504921,-0.07628449975356817
202,0.9600388654573697,0.9601166852815884,0.9601945051058072,-0.07628449975356817
203,0.9737674262579967,0.9738452460822155,0.9739230659064342,-0.041076269098082895
204,0.9864065095195619,0.9864843293437806,0.9865621491679994,-0.0880205766387383
205,1.0001350703201894,1.0002128901444083,1.000290709968627,-0.05281234598323628
206,1.0133967121755045,1.0134745319997234,1.013552351823942,-0.05281234598323628
207,1.0271252729761318,1.0272030928003506,1.0272809126245692,-0.017604115327734263
208,1.0372741218626969,1.0373519416869157,1.0374297615111343,-0.2523256530310364
209,1.0528703584445742,1.0529481782687928,1.0530259980930117,-0.07628449975359328
210,1.0661320002998889,1.0662098201241075,1.0662876399483263,-0.07628449975359328
211,1.079704921452079,1.079782741276298,1.0798605611005165,-0.05281234598323628
212,1.0924996443620816,1.0925774641863004,1.092655284010519,-0.0880205766387383
213,1.1060725655142716,1.1061503853384904,1.1062282051627093,-0.06454842286841478
214,1.1193342073695862,1.119412027193805,1.119489847018024,-0.06454842286841478
215,1.133062768170214,1.1331405879944327,1.1332184078186516,-0.029340192212912765
216,1.1449236531895917,1.1450014730138105,1.1450792928380291,-0.13496488417938532
217,1.1588078536386561,1.158885673462875,1.1589634932870936,-0.0880205766387383
218,1.1720694954939712,1.17214731531819,1.1722251351424087,-0.0880205766387383
219,1.185798056294599,1.1858758761188177,1.1859536959430363,-0.05281234598323628
220,1.1985927792046014,1.1986705990288202,1.1987484188530388,-0.0880205766387383
221,1.212165700356791,1.2122435201810098,1.2123213400052286,-0.06454842286841478
222,1.225427342212106,1.2255051620363249,1.2255829818605437,-0.06454842286841478
223,1.2391559030127337,1.2392337228369525,1.2393115426611714,-0.029340192212912765
224,1.246036319282111,1.2461141391063295,1.2461919589305483,-0.5105193445046955
225,1.265523547074926,1.2656013668991446,1.2656791867233634,-0.04107626909809126
226,1.278785188930241,1.2788630087544597,1.2789408285786785,-0.04107626909809126
227,1.2925137497308687,1.2925915695550874,1.2926693893793062,-0.005868038442589251
228,1.3051528329924333,1.3052306528166522,1.3053084726408708,-0.05281234598323628
229,1.318881393793061,1.3189592136172799,1.3190370334414985,-0.017604115327734263
230,1.332143035648376,1.332220855472595,1.3322986752968136,-0.017604115327734263
231,1.3458715964490031,1.3459494162732217,1.3460272360974406,0.017604115327734263
232,1.3575768418199432,1.3576546616441618,1.3577324814683807,-0.0997566535239168
233,1.3716166819174458,1.3716945017416644,1.3717723215658832,-0.04107626909809126
234,1.3848783237727609,1.3849561435969795,1.3850339634211983,-0.04107626909809126
235,1.398606884573388,1.3986847043976067,1.3987625242218256,-0.005868038442589251
236,1.4112459678349532,1.411323787659172,1.4114016074833906,-0.05281234598323628
237,1.4249745286355808,1.4250523484597997,1.4251301682840183,-0.017604115327734263
238,1.4382361704908955,1.4383139903151143,1.438391810139333,-0.017604115327734263
239,1.4518090916430855,1.4518869114673043,1.451964731291523,0.005868038442589251
240,1.462113580178088,1.4621914000023066,1.4622692198265255,-0.21711742237556786
241,1.4775541771115281,1.477631996935747,1.4777098167599656,-0.05281234598323628
242,1.4908158189668428,1.4908936387910616,1.4909714586152802,-0.05281234598323628
243,1.5045443797674705,1.5046221995916893,1.504700019415908,-0.017604115327734263
244,1.517339102677473,1.5174169225016918,1.5174947423259104,-0.05281234598323628
245,1.5309120238296625,1.5309898436538814,1.5310676634781002,-0.029340192212912765
