code,width_v,width_mV,width_lsb,dnl_ep_lsb
1,0.013183822031096248,13.183822031096248,0.9941319615574203,-0.0058680384425796595
2,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
3,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
4,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
5,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
6,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
7,0.01186088501937732,11.86088501937732,0.8943753080335035,-0.10562469196649649
8,0.014039840097502587,14.039840097502587,1.058680384425835,0.05868038442583501
9,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
10,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
11,0.012639083261565265,12.639083261565265,0.9530556924593625,-0.0469443075406375
12,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
13,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
14,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
15,0.01030448853500232,10.30448853500232,0.7770145391818525,-0.22298546081814752
16,0.01544059693343991,15.44059693343991,1.1643050763923077,0.16430507639230774
17,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
18,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
19,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
20,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
21,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
22,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
23,0.011705245370939643,11.705245370939643,0.882639231148325,-0.11736076885167501
24,0.014039840097502587,14.039840097502587,1.058680384425835,0.05868038442583501
25,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
26,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
27,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
28,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
29,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
30,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
31,0.00688041626937741,6.88041626937741,0.5188208477082268,-0.4811791522917732
32,0.019487227792815087,19.487227792815087,1.469443075406614,0.4694430754066139
33,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
34,0.013728560800627232,13.728560800627232,1.0352082306554782,0.03520823065547818
35,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
36,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
37,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
38,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
39,0.01186088501937732,11.86088501937732,0.8943753080335035,-0.10562469196649649
40,0.014039840097502587,14.039840097502587,1.058680384425835,0.05868038442583501
41,0.013261641855314643,13.261641855314643,0.999999999999976,-2.398081733190338e-14
42,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
43,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
44,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
45,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
46,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
47,0.01030448853500232,10.30448853500232,0.7770145391818525,-0.22298546081814752
48,0.015440596933439465,15.440596933439465,1.1643050763922742,0.1643050763922742
49,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
50,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
51,0.01263908326156482,12.63908326156482,0.9530556924593291,-0.046944307540670915
52,0.013728560800627676,13.728560800627676,1.0352082306555115,0.035208230655511485
53,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
54,0.013728560800627121,13.728560800627122,1.0352082306554697,0.03520823065546974
55,0.011705245370940087,11.705245370940087,0.8826392311483585,-0.11736076885164148
56,0.014039840097502476,14.039840097502477,1.0586803844258268,0.05868038442582679
57,0.013261641855314976,13.261641855314977,1.000000000000001,1.1102230246251565e-15
58,0.013728560800627454,13.728560800627454,1.0352082306554948,0.03520823065549483
59,0.012639083261564932,12.639083261564931,0.9530556924593374,-0.04694430754066259
60,0.013728560800627565,13.728560800627566,1.0352082306555033,0.03520823065550327
61,0.013261641855314865,13.261641855314865,0.9999999999999928,-7.216449660063518e-15
62,0.007347335214689887,7.347335214689887,0.5540290783637205,-0.4459709216362795
63,5.8211679533792804e-05,0.058211679533792804,0.004389477575166374,-0.9956105224248336
64,0.032846297617033615,32.84629761703361,2.476789674716602,1.4767896747166018
65,0.013261641855314976,13.261641855314977,1.000000000000001,1.1102230246251565e-15
66,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
67,0.012794722910002498,12.794722910002498,0.9647917693445075,-0.0352082306554925
68,0.013572921152189887,13.572921152189888,1.0234721537703246,0.023472153770324633
69,0.013261641855314976,13.261641855314977,1.000000000000001,1.1102230246251565e-15
70,0.013728560800627454,13.728560800627454,1.0352082306554948,0.03520823065549483
71,0.011860885019377543,11.860885019377543,0.8943753080335203,-0.10562469196647972
72,0.01388420044906491,13.88420044906491,1.0469443075406566,0.046944307540656594
73,0.013261641855314976,13.261641855314977,1.000000000000001,1.1102230246251565e-15
74,0.013728560800627454,13.728560800627454,1.0352082306554948,0.03520823065549483
75,0.012639083261564932,12.639083261564931,0.9530556924593374,-0.04694430754066259
76,0.013728560800627565,13.728560800627566,1.0352082306555033,0.03520823065550327
77,0.013261641855314865,13.261641855314865,0.9999999999999928,-7.216449660063518e-15
78,0.013728560800627565,13.728560800627566,1.0352082306555033,0.03520823065550327
79,0.010148848886564865,10.148848886564865,0.7652784622966907,-0.23472153770330928
80,0.015596236581877365,15.596236581877365,1.1760411532774695,0.1760411532774695
81,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
82,0.013572921152189887,13.572921152189888,1.0234721537703246,0.023472153770324633
83,0.01279472291000261,12.794722910002609,0.9647917693445159,-0.03520823065548406
84,0.013572921152189776,13.572921152189776,1.0234721537703164,0.023472153770316417
85,0.013261641855315087,13.261641855315087,1.0000000000000095,9.547918011776346e-15
86,0.013728560800627454,13.728560800627454,1.0352082306554948,0.03520823065549483
87,0.01186088501937732,11.86088501937732,0.8943753080335035,-0.10562469196649649
88,0.014039840097502587,14.039840097502587,1.058680384425835,0.05868038442583501
89,0.013261641855314865,13.261641855314865,0.9999999999999928,-7.216449660063518e-15
90,0.01357292115219011,13.572921152190109,1.0234721537703415,0.02347215377034151
91,0.012794722910002387,12.794722910002388,0.9647917693444992,-0.03520823065550083
92,0.013572921152189998,13.572921152189998,1.023472153770333,0.02347215377033307
93,0.013261641855314865,13.261641855314865,0.9999999999999928,-7.216449660063518e-15
94,0.013728560800627454,13.728560800627454,1.0352082306554948,0.03520823065549483
95,0.006880416269377521,6.880416269377521,0.5188208477082352,-0.4811791522917648
96,0.019487227792814865,19.487227792814863,1.469443075406597,0.469443075406597
