case,pvt,mismatch_seed,target_transition,baseline_status,lower_v,upper_v,baseline_transition_v,expected_lower_code,actual_lower_code,lower_code_match,expected_upper_code,actual_upper_code,upper_code_match,actual_bracket_valid,all_frames_valid,returncode,simulation_aborted,row_pass,early_stop,deck,log
S044_FF,FF_3P6_M40C,44,1,PASS,-1.6995849609375002,-1.6993774414062504,-1.6994812011718752,0,0,True,1,1,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/jobs/s044_ff_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/logs/s044_ff_first5_brackets.log
S044_FF,FF_3P6_M40C,44,2,PASS,-1.6862260953647885,-1.686070455716351,-1.6861482755405697,1,1,True,2,2,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/jobs/s044_ff_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/logs/s044_ff_first5_brackets.log
S044_FF,FF_3P6_M40C,44,3,PASS,-1.672659710260827,-1.6725040706123893,-1.672581890436608,2,2,True,3,3,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/jobs/s044_ff_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/logs/s044_ff_first5_brackets.log
S044_FF,FF_3P6_M40C,44,4,PASS,-1.6597158837506154,-1.659560244102178,-1.6596380639263968,3,3,True,4,4,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/jobs/s044_ff_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/logs/s044_ff_first5_brackets.log
S044_FF,FF_3P6_M40C,44,5,PASS,-1.6463051382950913,-1.6461494986466536,-1.6462273184708724,4,4,True,5,5,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/jobs/s044_ff_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R2/02_SIMULATION_RESULTS/06_RUN_OUTPUTS/RUN_20260728T190259Z/static/S044_FF/logs/s044_ff_first5_brackets.log
