case,pvt,mismatch_seed,target_transition,baseline_status,lower_v,upper_v,baseline_transition_v,expected_lower_code,actual_lower_code,lower_code_match,expected_upper_code,actual_upper_code,upper_code_match,actual_bracket_valid,all_frames_valid,returncode,simulation_aborted,row_pass,early_stop,deck,log
S106_TT,TT_3P3_27C,106,1,PASS,-1.6987548828125,-1.69854736328125,-1.698651123046875,0,0,True,1,1,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/jobs/s106_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/logs/s106_tt_first5_brackets.log
S106_TT,TT_3P3_27C,106,2,PASS,-1.6855467548520546,-1.6853911152036172,-1.6854689350278358,1,1,True,2,2,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/jobs/s106_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/logs/s106_tt_first5_brackets.log
S106_TT,TT_3P3_27C,106,3,PASS,-1.6722867470087968,-1.6721311073603593,-1.672208927184578,2,2,True,3,3,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/jobs/s106_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/logs/s106_tt_first5_brackets.log
S106_TT,TT_3P3_27C,106,4,PASS,-1.6591823788139766,-1.6590267391655389,-1.6591045589897577,3,3,True,4,4,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/jobs/s106_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/logs/s106_tt_first5_brackets.log
S106_TT,TT_3P3_27C,106,5,PASS,-1.6460780106191562,-1.6459223709707187,-1.6460001907949375,4,4,True,5,5,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/jobs/s106_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/RUN_20260728T182026Z/static/S106_TT/logs/s106_tt_first5_brackets.log
