mismatch_seed,noise_seed,low_present,near_present,valid_die,hard_dynamic_pass_both,snr_budget_pass_both,preferred_nominal_pass_both,die_state,low_snr_db,low_sndr_db,low_enob_raw,low_sfdr_dbc,low_thd_db,low_state,low_hard_dynamic_pass,low_snr_budget_pass,near_snr_db,near_sndr_db,near_enob_raw,near_sfdr_dbc,near_thd_db,near_state,near_hard_dynamic_pass,near_snr_budget_pass,snr_worst_band,sndr_worst_band,enob_worst_band,snr_worst_band_name,sndr_worst_band_name,enob_worst_band_name
72,100072,True,True,True,False,False,False,VALID_FAIL,47.35137466090018,46.64122878115367,7.45535361813184,55.94679371683793,-54.85583181969598,VALID_FAIL,False,False,48.34810359616732,47.80264576118295,7.648280026774578,56.52303543246126,-57.08275184443149,VALID_PASS,True,True,47.35137466090018,46.64122878115367,7.45535361813184,LOW,LOW,LOW
73,100073,True,True,True,True,True,True,VALID_PASS,48.52054668958481,48.01351286795136,7.683307785373981,57.198550508917165,-57.592037389210304,VALID_PASS,True,True,48.71363619096777,48.292021221804944,7.729571631529061,56.54958468888327,-58.6298062949463,VALID_PASS,True,True,48.52054668958481,48.01351286795136,7.683307785373981,LOW,LOW,LOW
74,100074,True,True,True,False,False,False,VALID_FAIL,48.90692078907289,48.41203712443835,7.7495078279797935,60.154892399981904,-58.08994144693537,VALID_PASS,True,True,26.57141814777209,25.9986016902694,4.026345795725814,39.7696241548224,-35.079550611934444,VALID_FAIL,False,False,26.57141814777209,25.9986016902694,4.026345795725814,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
75,100075,True,True,True,True,True,True,VALID_PASS,49.06657520165193,48.04201976240545,7.6880431499012385,57.07854859643181,-54.81671956454421,VALID_PASS,True,True,49.96169282708414,48.94085163997972,7.837350770760752,57.54554140139155,-55.72953993033341,VALID_PASS,True,True,49.06657520165193,48.04201976240545,7.6880431499012385,LOW,LOW,LOW
76,100076,True,True,True,True,True,True,VALID_PASS,48.9764119573256,48.11930611585797,7.700881414594347,56.971867030535435,-55.588311764987196,VALID_PASS,True,True,48.8968573960943,48.295546685524194,7.730157256731594,57.432927034875846,-57.17958732774211,VALID_PASS,True,True,48.8968573960943,48.11930611585797,7.700881414594347,NEAR_NYQUIST,LOW,LOW
77,100077,True,True,True,True,False,False,VALID_PASS,47.501119419662665,47.22171323441085,7.551779607044993,56.72734802225759,-59.2761503158907,VALID_PASS,True,False,49.78339736066876,48.96999090095385,7.842191179560442,59.22940459796125,-56.64511517975921,VALID_PASS,True,True,47.501119419662665,47.22171323441085,7.551779607044993,LOW,LOW,LOW
78,100078,True,True,True,True,False,False,VALID_PASS,49.53900076885172,49.16520847433358,7.874619347895945,56.96176316421233,-60.00230387812791,VALID_PASS,True,True,47.9255107839327,47.563803636670414,7.608605255260867,57.18622489304572,-58.53767427518831,VALID_PASS,True,False,47.9255107839327,47.563803636670414,7.608605255260867,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
79,100079,True,True,True,True,True,True,VALID_PASS,48.83132581555424,48.23999971164528,7.720930184658686,56.77643266209664,-57.191881144997836,VALID_PASS,True,True,48.97890895193945,48.426947878999215,7.751984697508176,56.93993906188901,-57.658764470216866,VALID_PASS,True,True,48.83132581555424,48.23999971164528,7.720930184658686,LOW,LOW,LOW
80,100080,True,True,True,False,False,False,VALID_FAIL,45.711797792842866,45.30364294585863,7.233163280042962,53.53671623812855,-55.77571573178674,VALID_FAIL,False,False,46.503893010839775,46.05312698610562,7.357662290050768,55.18576894932737,-56.11489211186932,VALID_FAIL,False,False,45.711797792842866,45.30364294585863,7.233163280042962,LOW,LOW,LOW
81,100081,True,True,True,True,False,False,VALID_PASS,47.73792519899253,47.37682300542666,7.5775453497386485,53.17608887821896,-58.357664999816414,VALID_PASS,True,False,50.02510318555814,48.996179693385656,7.846541477306588,57.47311238251211,-55.754501347982426,VALID_PASS,True,True,47.73792519899253,47.37682300542666,7.5775453497386485,LOW,LOW,LOW
82,100082,True,True,True,True,False,False,VALID_PASS,47.56475596510491,47.19286563757521,7.546987647437743,56.0997782856363,-58.05117827787821,VALID_PASS,True,False,48.62340080032603,48.0094280805337,7.682629249258091,57.58789818446122,-56.809150789193524,VALID_PASS,True,True,47.56475596510491,47.19286563757521,7.546987647437743,LOW,LOW,LOW
83,100083,True,True,True,True,True,False,VALID_PASS,49.02814297749154,48.22452652104673,7.718359887217065,57.850183262864896,-55.94749554570426,VALID_PASS,True,True,48.41120737508221,47.46030146319647,7.591412203188784,57.192654304644314,-54.523550319772376,VALID_PASS,True,True,48.41120737508221,47.46030146319647,7.591412203188784,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
84,100084,True,True,True,True,True,True,VALID_PASS,49.90168227470412,49.15473559555318,7.872879667035412,54.85790645542271,-57.16780452683754,VALID_PASS,True,True,48.772044270844866,48.398878817671374,7.747322062736109,55.198995523330936,-59.24295442763881,VALID_PASS,True,True,48.772044270844866,48.398878817671374,7.747322062736109,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
85,100085,True,True,True,True,True,True,VALID_PASS,49.60839668034778,48.54149805621319,7.771012966148372,56.389269325444374,-55.16064371053513,VALID_PASS,True,True,48.55191832189959,48.18183661058594,7.7112685399644425,58.156481051132275,-59.06043040891133,VALID_PASS,True,True,48.55191832189959,48.18183661058594,7.7112685399644425,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
86,100086,True,True,True,False,False,False,VALID_FAIL,45.926275867475695,45.0136778704319,7.184996323992011,53.38722950559892,-52.23703750045759,VALID_FAIL,False,False,46.84457464171225,46.01866244698459,7.3519372835522585,54.859457549317796,-53.633580407024716,VALID_FAIL,False,False,45.926275867475695,45.0136778704319,7.184996323992011,LOW,LOW,LOW
87,100087,True,True,True,True,True,True,VALID_PASS,50.18633250834498,49.26720802007725,7.891562794032766,57.23247400260004,-56.462768026527506,VALID_PASS,True,True,48.67310569516874,48.26241864335265,7.724654259693133,55.100179334212314,-58.708877118299625,VALID_PASS,True,True,48.67310569516874,48.26241864335265,7.724654259693133,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
88,100088,True,True,True,True,False,False,VALID_PASS,48.021670659055744,47.098146349952316,7.531253546503708,56.23667417972402,-54.27508859968499,VALID_PASS,True,False,49.12094374292367,48.28855794223209,7.728996335918953,56.96940230742101,-55.87270192772096,VALID_PASS,True,True,48.021670659055744,47.098146349952316,7.531253546503708,LOW,LOW,LOW
89,100089,True,True,True,False,False,False,VALID_FAIL,49.273561109082365,48.32651865840085,7.735302102724394,57.011677414884794,-55.40558708867178,VALID_PASS,True,True,47.21208624866486,46.51787155147947,7.434862383966691,56.041175150309485,-54.82326123298735,VALID_FAIL,False,False,47.21208624866486,46.51787155147947,7.434862383966691,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
90,100090,True,True,True,True,False,False,VALID_PASS,47.88512215821794,46.968186883424856,7.509665595253299,56.286478683673806,-54.17304738504255,VALID_PASS,True,False,47.6953299348138,47.03805962067689,7.521272362238687,55.44115075288839,-55.56295381098475,VALID_PASS,True,False,47.6953299348138,46.968186883424856,7.509665595253299,NEAR_NYQUIST,LOW,LOW
91,100091,True,True,True,True,True,True,VALID_PASS,49.223597658005815,47.78427361919228,7.645228175945562,54.38593080560227,-53.28033546216268,VALID_PASS,True,True,49.500285218069386,49.12679854461801,7.868238960900003,56.822070508307874,-59.96729567147504,VALID_PASS,True,True,49.223597658005815,47.78427361919228,7.645228175945562,LOW,LOW,LOW
92,100092,True,True,True,True,True,True,VALID_PASS,49.35663867653008,48.74729825122894,7.805199045054642,56.828409091762246,-57.57764999722368,VALID_PASS,True,True,49.830456159989104,48.71402525871293,7.799671969885869,56.11767305940177,-55.15981365006781,VALID_PASS,True,True,49.35663867653008,48.71402525871293,7.799671969885869,LOW,NEAR_NYQUIST,NEAR_NYQUIST
93,100093,True,True,True,True,True,True,VALID_PASS,49.088830698642965,47.897648012241596,7.664061131601595,56.24089082801166,-54.09769403819267,VALID_PASS,True,True,49.00948700261431,48.20356549220768,7.714877988738818,57.68290041908755,-55.915212211395755,VALID_PASS,True,True,49.00948700261431,47.897648012241596,7.664061131601595,NEAR_NYQUIST,LOW,LOW
94,100094,True,True,True,True,False,False,VALID_PASS,47.57843654071354,47.36780671649723,7.576047627325122,54.62070124778127,-60.61534045515806,VALID_PASS,True,False,47.9966753087311,47.76317636505647,7.641723648680477,58.05693705361855,-60.57439667303796,VALID_PASS,True,False,47.57843654071354,47.36780671649723,7.576047627325122,LOW,LOW,LOW
95,100095,True,True,True,True,True,False,VALID_PASS,48.58101468404202,47.699003435061655,7.631063693531837,56.64867168693479,-55.055649821036425,VALID_PASS,True,True,49.483190078588926,48.86526810514898,7.8247953663038174,57.699148811310515,-57.639073138138656,VALID_PASS,True,True,48.58101468404202,47.699003435061655,7.631063693531837,LOW,LOW,LOW
96,100096,True,True,True,False,False,False,VALID_FAIL,50.58547420630652,49.59963529048668,7.946783270844964,57.64571669434618,-56.52301798074732,VALID_PASS,True,True,46.73605860886383,46.26225833817397,7.392401717304647,55.4323406052181,-56.118895006199985,VALID_FAIL,False,False,46.73605860886383,46.26225833817397,7.392401717304647,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
97,100097,True,True,True,True,True,True,VALID_PASS,49.68782623994162,48.97865864571472,7.843631004271549,57.63454200314166,-57.198772752394554,VALID_PASS,True,True,49.11747149041535,48.23457577859906,7.720029199102835,57.31035053990227,-55.58729659582887,VALID_PASS,True,True,49.11747149041535,48.23457577859906,7.720029199102835,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
98,100098,True,True,True,False,False,False,VALID_FAIL,32.90908579786515,32.264519507904424,5.0671959315455855,45.38547957313672,-40.867984589007484,VALID_FAIL,False,False,48.45443138001336,47.679876487707745,7.627886459752118,56.68171059069976,-55.54872071584467,VALID_PASS,True,True,32.90908579786515,32.264519507904424,5.0671959315455855,LOW,LOW,LOW
99,100099,True,True,True,False,False,False,VALID_FAIL,47.63870178279609,46.71596504853732,7.4677682804879275,55.991389538092605,-53.896232662854835,VALID_FAIL,False,False,47.98309881460122,47.01880247817513,7.518073501357996,57.43657144188045,-54.02777100858469,VALID_PASS,True,False,47.63870178279609,46.71596504853732,7.4677682804879275,LOW,LOW,LOW
100,100100,True,True,True,False,False,False,VALID_FAIL,32.878826250174406,32.34444309100196,5.080472274252818,45.31036270688795,-41.708210754235125,VALID_FAIL,False,False,49.09280290651143,48.485532147388604,7.761716303552925,57.71119867461954,-57.32964942591029,VALID_PASS,True,True,32.878826250174406,32.34444309100196,5.080472274252818,LOW,LOW,LOW
101,100101,True,True,True,True,True,False,VALID_PASS,49.58252837967332,48.37767017670448,7.743799032675163,56.450239481615256,-54.534664324210866,VALID_PASS,True,True,48.46411545139307,47.47343424476238,7.593593728365844,54.86694346335074,-54.377866669666766,VALID_PASS,True,True,48.46411545139307,47.47343424476238,7.593593728365844,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
102,100102,True,True,True,False,False,False,VALID_FAIL,48.11154141188615,47.040925791085925,7.5217484702800546,56.42691814201783,-53.64674958818409,VALID_PASS,True,False,46.90380933210818,46.663534225488014,7.459058841443192,54.59416623418836,-59.353873231491576,VALID_FAIL,False,False,46.90380933210818,46.663534225488014,7.459058841443192,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
103,100103,True,True,True,True,False,False,VALID_PASS,47.530616429344256,47.08556408334573,7.529163468994308,55.15869673887485,-57.19992226938202,VALID_PASS,True,False,48.98046887539198,48.31136019354623,7.732784085306683,54.478954854747805,-56.764496504614485,VALID_PASS,True,True,47.530616429344256,47.08556408334573,7.529163468994308,LOW,LOW,LOW
104,100104,True,True,True,True,False,False,VALID_PASS,48.31451517547522,47.778208176902154,7.644220627392385,55.83513222893437,-57.12731099003595,VALID_PASS,True,True,48.01237439352092,47.54566843425785,7.605592763165756,54.950580408330836,-57.46434153004748,VALID_PASS,True,False,48.01237439352092,47.54566843425785,7.605592763165756,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
105,100105,True,True,True,True,False,False,VALID_PASS,47.90090700042835,47.20183684835327,7.5484778817862574,53.332118348888,-55.479319823069005,VALID_PASS,True,False,47.88239964473556,47.520586932404036,7.601426400731568,53.585621748354455,-58.49324230717316,VALID_PASS,True,False,47.88239964473556,47.20183684835327,7.5484778817862574,NEAR_NYQUIST,LOW,LOW
106,100106,True,True,True,True,True,True,VALID_PASS,50.292109067144324,48.98010288117453,7.843870910494109,56.251833780298284,-54.81808789223592,VALID_PASS,True,True,48.22334725162048,47.91978470957066,7.6677383238489485,54.8575873598978,-59.62604322101693,VALID_PASS,True,True,48.22334725162048,47.91978470957066,7.6677383238489485,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
107,100107,True,True,True,True,False,False,VALID_PASS,49.12789340640353,48.200509257607116,7.714370308572612,57.731397125408286,-55.36119956645912,VALID_PASS,True,True,47.97758480231708,47.34351092890993,7.572011782210953,55.7687244449895,-56.0131357695461,VALID_PASS,True,False,47.97758480231708,47.34351092890993,7.572011782210953,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
108,100108,True,True,True,True,True,True,VALID_PASS,49.66947464365699,48.668228084619976,7.792064465883718,56.340651596726175,-55.53167032930338,VALID_PASS,True,True,48.260492222709345,47.89494365963142,7.66361190359326,55.85843405893061,-58.82482829951356,VALID_PASS,True,True,48.260492222709345,47.89494365963142,7.66361190359326,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
109,100109,True,True,True,False,False,False,VALID_FAIL,48.30877815659825,47.48432144637414,7.5954022336169675,58.069208043434024,-55.10619491142024,VALID_PASS,True,True,47.71249709838531,46.891509976907024,7.49692856759253,56.71877677634776,-54.5300185128052,VALID_FAIL,False,False,47.71249709838531,46.891509976907024,7.49692856759253,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
110,100110,True,True,True,True,True,True,VALID_PASS,48.82017838194646,48.02047304074898,7.684463960257307,57.08805531253833,-55.76273488594455,VALID_PASS,True,True,48.59819797461707,48.30562990990002,7.731832210946848,55.66707819715636,-60.16666667926309,VALID_PASS,True,True,48.59819797461707,48.02047304074898,7.684463960257307,NEAR_NYQUIST,LOW,LOW
111,100111,True,True,True,True,True,True,VALID_PASS,49.64588150482733,48.55106940518632,7.772602891226964,57.31477127999719,-55.07142914326437,VALID_PASS,True,True,48.83173226214518,47.95442998402427,7.673493352827953,58.25470624519732,-55.33204998274671,VALID_PASS,True,True,48.83173226214518,47.95442998402427,7.673493352827953,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
112,100112,True,True,True,True,True,False,VALID_PASS,49.966831706669325,48.661617365884226,7.790966339847879,55.89895439469875,-54.518917197606456,VALID_PASS,True,True,48.43844703669483,47.376363563838126,7.5774690305378956,56.38172395221587,-54.012844939464756,VALID_PASS,True,True,48.43844703669483,47.376363563838126,7.5774690305378956,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
113,100113,True,True,True,True,False,False,VALID_PASS,48.77942523271004,48.40614025975565,7.7485282823514385,56.64710018468306,-59.24888401077339,VALID_PASS,True,True,47.90156043390273,47.39324265206716,7.580272865791888,56.79161316351986,-56.96141292394597,VALID_PASS,True,False,47.90156043390273,47.39324265206716,7.580272865791888,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
114,100114,True,True,True,True,True,True,VALID_PASS,50.3807871919073,49.194829957556905,7.879539860059287,57.3018694721506,-55.41147572107959,VALID_PASS,True,True,49.24365343471537,47.948450870306836,7.672500144569243,57.08354100601902,-53.83443563450551,VALID_PASS,True,True,49.24365343471537,47.948450870306836,7.672500144569243,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
115,100115,True,True,True,True,False,False,VALID_PASS,49.73543031173268,48.47297194374168,7.759629890986991,55.96127091793612,-54.454593246077266,VALID_PASS,True,True,47.69620973645277,46.982259145400064,7.512003180299015,56.36924532273278,-55.175506720901595,VALID_PASS,True,False,47.69620973645277,46.982259145400064,7.512003180299015,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
116,100116,True,True,True,False,False,False,VALID_FAIL,47.36165326198154,46.76848057571061,7.476491789985152,56.038109391471274,-55.70772338471775,VALID_FAIL,False,False,46.712761250074124,46.208501634094176,7.383472032241558,55.73734346155459,-55.809493374254686,VALID_FAIL,False,False,46.712761250074124,46.208501634094176,7.383472032241558,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
117,100117,True,True,True,True,True,True,VALID_PASS,49.96068452345901,49.19089833973068,7.878886767397124,58.42826492759063,-57.084249726131205,VALID_PASS,True,True,48.25788807903062,48.00434208175608,7.6817843989628045,54.66058963970304,-60.467773861010194,VALID_PASS,True,True,48.25788807903062,48.00434208175608,7.6817843989628045,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
118,100118,True,True,True,True,True,True,VALID_PASS,49.8786029179015,49.246487831208626,7.8881209021941245,58.72449327847384,-57.92859409511209,VALID_PASS,True,True,48.53834895428488,47.87775046508731,7.660755891210518,57.134980206894056,-56.38233109370077,VALID_PASS,True,True,48.53834895428488,47.87775046508731,7.660755891210518,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
119,100119,True,True,True,True,True,True,VALID_PASS,48.95490262989064,48.65392290677601,7.7896881904943545,56.79013184136008,-60.39601441445153,VALID_PASS,True,True,48.847927725357195,47.92503871311162,7.66861108191223,57.276729718634215,-55.104663120906295,VALID_PASS,True,True,48.847927725357195,47.92503871311162,7.66861108191223,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
120,100120,True,True,True,True,False,False,VALID_PASS,49.715605864916704,48.53160993099784,7.769370420431535,57.0362128518334,-54.754507761346154,VALID_PASS,True,True,48.07342419293546,47.37011023263712,7.57643027120218,55.71489661421718,-55.62337325420549,VALID_PASS,True,False,48.07342419293546,47.37011023263712,7.57643027120218,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
121,100121,True,True,True,True,True,True,VALID_PASS,49.04320450354736,48.602126105056485,7.78108407060739,57.633428646165115,-58.753484152930994,VALID_PASS,True,True,48.645331752388685,48.23934473300628,7.720821384220312,58.367681248209166,-58.73347863707717,VALID_PASS,True,True,48.645331752388685,48.23934473300628,7.720821384220312,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
122,100122,True,True,True,True,True,True,VALID_PASS,49.23903435085127,48.49368547483956,7.763070676883649,54.46819394759183,-56.51527836834688,VALID_PASS,True,True,48.99194142248739,48.25526486260462,7.723465924020702,58.80799883013302,-56.32347234249011,VALID_PASS,True,True,48.99194142248739,48.25526486260462,7.723465924020702,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
123,100123,True,True,True,False,False,False,VALID_FAIL,32.42958329433493,31.770981863464577,4.985212934130328,44.89662803674796,-40.287738291011294,VALID_FAIL,False,False,49.142407056561474,47.80332232581714,7.6483924129264365,58.01608848896005,-53.565437185630785,VALID_PASS,True,True,32.42958329433493,31.770981863464577,4.985212934130328,LOW,LOW,LOW
124,100124,True,True,True,True,True,True,VALID_PASS,49.58949225099191,48.702749053674204,7.797798846125284,58.25415420457206,-56.03844375605634,VALID_PASS,True,True,48.83209000464866,48.0269405501421,7.685538297365798,57.54340251758577,-55.742375612158256,VALID_PASS,True,True,48.83209000464866,48.0269405501421,7.685538297365798,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
125,100125,True,True,True,True,True,True,VALID_PASS,48.80817970862346,47.95304869168422,7.673263902273127,56.996509878591546,-55.43111730592051,VALID_PASS,True,True,49.2815379198775,47.756333452559204,7.64058695225236,57.77179338301863,-53.04120273358165,VALID_PASS,True,True,48.80817970862346,47.756333452559204,7.64058695225236,LOW,NEAR_NYQUIST,NEAR_NYQUIST
126,100126,True,True,True,True,True,False,VALID_PASS,48.95132517787937,48.211300497383355,7.716162873319496,56.51444824826609,-56.26144109833699,VALID_PASS,True,True,48.23662622371518,47.73616665330764,7.6372369855992766,57.91550827789961,-57.3681468922155,VALID_PASS,True,True,48.23662622371518,47.73616665330764,7.6372369855992766,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
127,100127,True,True,True,True,True,False,VALID_PASS,48.29125567025219,47.62825856331682,7.619312053707114,57.40350566806514,-56.11826748123305,VALID_PASS,True,True,49.82542280040586,48.97865762039566,7.843630833952768,58.420911580890774,-56.49537651015094,VALID_PASS,True,True,48.29125567025219,47.62825856331682,7.619312053707114,LOW,LOW,LOW
128,100128,True,True,True,False,False,False,VALID_FAIL,46.49979915247715,46.0247566918627,7.352949616588489,55.904366879253516,-55.87063189607238,VALID_FAIL,False,False,47.279910702694885,46.27166174913028,7.393963745702705,55.417432171534635,-53.108202876291976,VALID_FAIL,False,False,46.49979915247715,46.0247566918627,7.352949616588489,LOW,LOW,LOW
129,100129,True,True,True,False,False,False,VALID_FAIL,32.83429824817798,32.27602863794664,5.069107747167216,45.65439968811646,-41.46157694759861,VALID_FAIL,False,False,46.76663982093628,45.92331522170545,7.336098874037451,56.15374330601028,-53.45605179866432,VALID_FAIL,False,False,32.83429824817798,32.27602863794664,5.069107747167216,LOW,LOW,LOW
130,100130,True,True,True,True,True,False,VALID_PASS,50.34590836669011,48.81833607640444,7.816999348239942,55.00854037691084,-54.09758302943406,VALID_PASS,True,True,48.19972994237726,47.709202776184114,7.632757936243209,54.49609311966529,-57.42337057077573,VALID_PASS,True,True,48.19972994237726,47.709202776184114,7.632757936243209,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
131,100131,True,True,True,True,True,True,VALID_PASS,49.595705822737045,48.78306170148548,7.8111398175225055,57.68533787134747,-56.46188888779646,VALID_PASS,True,True,48.71533206878746,48.2513857162771,7.722821547554336,57.71442565697147,-58.19445946015402,VALID_PASS,True,True,48.71533206878746,48.2513857162771,7.722821547554336,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
132,100132,True,True,True,False,False,False,VALID_FAIL,48.80196564279142,48.20763518507278,7.715554017453951,57.111476088476905,-57.138975271001655,VALID_PASS,True,True,32.97534752861856,32.451062316693424,5.098183109085286,45.84531862793878,-41.89273509548387,VALID_FAIL,False,False,32.97534752861856,32.451062316693424,5.098183109085286,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
133,100133,True,True,True,True,True,False,VALID_PASS,49.218547830284066,47.50461138145276,7.598772654726373,53.13778742703529,-52.37132862942471,VALID_PASS,True,True,49.18505553845322,48.65292332135593,7.78952214640464,57.95599648641202,-58.033920637128624,VALID_PASS,True,True,49.18505553845322,47.50461138145276,7.598772654726373,NEAR_NYQUIST,LOW,LOW
134,100134,True,True,True,True,False,False,VALID_PASS,48.085263894634316,47.196499839069304,7.547591335393573,56.14962563212497,-54.52328440449473,VALID_PASS,True,False,48.46359624077959,47.86203235069357,7.658144908753085,54.9746795859232,-56.74436846675371,VALID_PASS,True,True,48.085263894634316,47.196499839069304,7.547591335393573,LOW,LOW,LOW
135,100135,True,True,True,True,False,False,VALID_PASS,48.28681914217461,47.61782600899049,7.61757907126088,55.90126929457738,-56.071656078287475,VALID_PASS,True,True,47.546837619118264,47.168270982381664,7.542902156541805,54.94954765329463,-57.952599176507775,VALID_PASS,True,False,47.546837619118264,47.168270982381664,7.542902156541805,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
136,100136,True,True,True,True,False,False,VALID_PASS,48.10594845180488,47.2279666161525,7.552818374776163,57.35952881839467,-54.602552218603506,VALID_PASS,True,False,48.00915038398165,47.88605441186357,7.66213528436272,56.117427872858144,-63.422861712024,VALID_PASS,True,False,48.00915038398165,47.2279666161525,7.552818374776163,NEAR_NYQUIST,LOW,LOW
137,100137,True,True,True,True,False,False,VALID_PASS,48.06775100202563,47.239789473239206,7.554782304524786,56.71936396877499,-54.84493681044508,VALID_PASS,True,False,50.22843275747771,49.021040549293375,7.850671187590263,59.25357649816562,-55.170118828659994,VALID_PASS,True,True,48.06775100202563,47.239789473239206,7.554782304524786,LOW,LOW,LOW
138,100138,True,True,True,True,False,False,VALID_PASS,47.93215415886603,47.750185904912954,7.639565764935708,57.01612252780575,-61.618739186284,VALID_PASS,True,False,48.902641922952284,48.4315166251299,7.752743625436862,58.406874094705834,-58.3114288475696,VALID_PASS,True,True,47.93215415886603,47.750185904912954,7.639565764935708,LOW,LOW,LOW
139,100139,True,True,True,False,False,False,VALID_FAIL,49.56666385317977,48.44091479072796,7.754304782512951,55.8617890976076,-54.85506458250433,VALID_PASS,True,True,33.07605880989718,32.382987344763194,5.086874974213155,45.462939818681605,-40.69497847239924,VALID_FAIL,False,False,33.07605880989718,32.382987344763194,5.086874974213155,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
140,100140,True,True,True,False,False,False,VALID_FAIL,47.479845838369535,46.78646689754739,7.479479551087607,57.01178253631792,-55.096681388848275,VALID_FAIL,False,False,48.81755343151951,48.02779334701179,7.685679957975381,57.03557995545917,-55.81958230453567,VALID_PASS,True,True,47.479845838369535,46.78646689754739,7.479479551087607,LOW,LOW,LOW
141,100141,True,True,True,True,True,False,VALID_PASS,48.74194693568665,47.6107949638473,7.616411123562675,56.74502040001067,-54.00673572317771,VALID_PASS,True,True,48.495585345431,47.96280712131475,7.674884903872884,57.32599250501487,-57.338851716961365,VALID_PASS,True,True,48.495585345431,47.6107949638473,7.616411123562675,NEAR_NYQUIST,LOW,LOW
142,100142,True,True,True,False,False,False,VALID_FAIL,47.293229558742375,46.916448559247456,7.501071189243764,53.64841506544427,-57.720430302227285,VALID_PASS,True,False,47.744140308896384,46.456053586025625,7.424593618941135,54.10527543783757,-52.36258245063185,VALID_FAIL,False,False,47.293229558742375,46.456053586025625,7.424593618941135,LOW,NEAR_NYQUIST,NEAR_NYQUIST
143,100143,True,True,True,False,False,False,VALID_FAIL,48.27608007158878,47.5694269842138,7.609539366148472,55.91251090611317,-55.80374419163742,VALID_PASS,True,True,43.77621645996682,43.43262436541201,6.922362851397345,52.64302613482269,-54.62069931841598,VALID_FAIL,False,False,43.77621645996682,43.43262436541201,6.922362851397345,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
144,100144,True,True,True,True,True,True,VALID_PASS,49.87855654216862,48.94694227792634,7.838362504638928,56.072592342954664,-56.08990764574845,VALID_PASS,True,True,48.59704012256831,48.09875871160963,7.697468224519873,58.922218559330176,-57.74861386971354,VALID_PASS,True,True,48.59704012256831,48.09875871160963,7.697468224519873,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
145,100145,True,True,True,True,False,False,VALID_PASS,47.82233294989973,47.272741231370425,7.560256018500072,57.14333213489071,-56.522080881100706,VALID_PASS,True,False,47.5030484302423,47.07509412235651,7.527424272816697,57.81796870154173,-57.35118339582311,VALID_PASS,True,False,47.5030484302423,47.07509412235651,7.527424272816697,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
146,100146,True,True,True,True,True,False,VALID_PASS,48.2105291487619,47.740826873610644,7.638011108573197,55.831230523820594,-57.63317803864005,VALID_PASS,True,True,49.469210145257215,48.59292233676129,7.779555205442076,58.3197305608895,-55.975077032338056,VALID_PASS,True,True,48.2105291487619,47.740826873610644,7.638011108573197,LOW,LOW,LOW
