variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,44,88,-0.5506988285094736,-0.5505431888610361,-0.5506210086852549,87,88,0.011718749999996657,-0.5506988285094736,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,89,-0.536658988411971,-0.5365033487635336,-0.5365811685877523,88,89,0.011718749999996657,-0.5374371866541585,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,90,-0.5233973465566562,-0.5232417069082187,-0.5233195267324374,89,90,0.011718749999996657,-0.5241755447988437,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,91,-0.5098244254044662,-0.5096687857560286,-0.5097466055802473,90,91,0.011718750000005015,-0.5109139029435286,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,92,-0.4970297024944637,-0.4968740628460262,-0.4969518826702449,91,92,0.011718750000000836,-0.4976522610882137,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,93,-0.48345678134227366,-0.48330114169383614,-0.48337896151805493,92,93,0.011718750000000836,-0.4843906192328986,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,94,-0.4701951394869588,-0.4700394998385213,-0.47011731966274006,93,94,0.011718750000000836,-0.47112897737758375,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,95,-0.4564665786863314,-0.4563109390378939,-0.4563887588621126,94.0,95.0,0.011718750000000836,-0.4578673355222689,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,96,-0.4495861624169538,-0.4494305227685163,-0.4495083425927351,95.0,96.0,0.011718750000000836,-0.4446056936669538,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,97,-0.43009893462413895,-0.42994329497570144,-0.4300211147999202,96.0,97.0,0.011718750000000836,-0.43134405181163893,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,98,-0.41683729276882386,-0.41668165312038635,-0.41675947294460514,97,98,0.011718750000000836,-0.41808240995632384,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,99,-0.40310873196819647,-0.40295309231975895,-0.4030309121439777,98,99,0.011718750000000836,-0.404820768101009,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,100,-0.3904696487066314,-0.3903140090581939,-0.39039182888241264,99,100,0.011718750000000836,-0.3915591262456939,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,101,-0.376741087906004,-0.3765854482575665,-0.3766632680817853,100,101,0.011718750000000836,-0.378297484390379,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,102,-0.36347944605068916,-0.36332380640225165,-0.36340162622647043,101,102,0.011718750000000836,-0.36503584253506416,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,103,-0.34975088525006154,-0.349595245601624,-0.34967306542584276,102,103,0.011718750000000836,-0.35177420067974907,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,104,-0.33804563987912173,-0.3378900002306842,-0.337967820054903,103,104,0.011718750000000836,-0.3385125588244342,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,105,-0.32400579978161914,-0.32385016013318163,-0.3239279799574004,104,105,0.011718750000000836,-0.3252509169691191,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,106,-0.3107441579263043,-0.31058851827786677,-0.31066633810208555,105,106,0.011718750000000836,-0.31198927511380425,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,107,-0.29701559712567666,-0.29685995747723914,-0.2969377773014579,106,107,0.011718750000000836,-0.29872763325848917,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,108,-0.28437651386411184,-0.2842208742156743,-0.28429869403989305,107,108,0.011718750000000836,-0.2854659914031743,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,109,-0.27064795306348444,-0.2704923134150469,-0.2705701332392657,108,109,0.011718750000000836,-0.27220434954785944,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,110,-0.25738631120816935,-0.25723067155973184,-0.2573084913839506,109,110,0.011718750000000836,-0.25894270769254435,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,111,-0.24381339005597946,-0.24365775040754195,-0.2437355702317607,110,111,0.011718750000000836,-0.24568106583722948,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,112,-0.23350890152097692,-0.2333532618725394,-0.23343108169675816,111.0,112.0,0.011718750000000836,-0.2324194239819144,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,113,-0.218068304587537,-0.21791266493909953,-0.21799048476331828,112,113,0.011718749999998746,-0.21915778212659953,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,114,-0.20480666273222192,-0.20465102308378444,-0.2047288429080032,113,114,0.011718749999998746,-0.20589614027128444,0.75,7,2,50,PASS,BRACKETED
