target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
78,-0.6673952718419356,-0.6673174520177169,-0.6672396321934981,0.05282210857107815
79,-0.6539804413562686,-0.6539026215320499,-0.6538248017078312,0.0645603549202029
80,-0.6421220073549769,-0.6420441875307582,-0.6419663677065395,-0.04108386222195339
81,-0.6285515372208726,-0.6284737173966539,-0.6283958975724351,-0.017607369523695505
82,-0.6152923463836432,-0.6152145265594244,-0.6151367067352056,-0.017607369523695505
83,-0.6018775158979763,-0.6017996960737576,-0.6017218762495389,-0.005869123174562378
84,-0.5887739647091846,-0.5886961448849659,-0.5886183250607471,-0.017607369523695505
85,-0.5755147738719552,-0.5754369540477364,-0.5753591342235176,-0.017607369523695505
86,-0.5622555830347259,-0.5621777632105072,-0.5620999433862883,-0.017607369523695505
87,-0.5488407525490591,-0.5487629327248403,-0.5486851129006216,-0.005869123174562378
88,-0.5358928410087047,-0.5358150211844859,-0.5357372013602671,-0.029345615872820262
89,-0.5223223708746003,-0.5222445510503816,-0.5221667312261629,-0.005869123174562378
90,-0.509063180037371,-0.5089853602131523,-0.5089075403889336,-0.005869123174562378
91,-0.49564834955170434,-0.4955705297274856,-0.4954927099032668,0.005869123174562378
92,-0.4827004380113499,-0.48262261818713115,-0.48254479836291236,-0.017607369523695505
93,-0.4692856075256831,-0.4692077877014643,-0.4691299678772456,-0.005869123174562378
94,-0.45602641668845384,-0.45594859686423506,-0.45587077704001633,-0.005869123174562378
95,-0.44261158620278684,-0.4425337663785681,-0.44245594655434933,0.005869123174562378
96,-0.4312200711468076,-0.4311422513225889,-0.4310644314983701,-0.13498983301497655
97,-0.4160932045283283,-0.4160153847041096,-0.4159375648798908,0.005869123174562378
98,-0.40283401369109884,-0.4027561938668801,-0.4026783740426613,0.005869123174562378
99,-0.38941918320543206,-0.3893413633812133,-0.38926354355699455,0.017607369523695505
100,-0.3764712716650778,-0.37639345184085904,-0.3763156320166403,-0.005869123174562378
101,-0.36305644117941105,-0.3629786213551923,-0.36290080153097354,0.005869123174562378
102,-0.34979725034218156,-0.34971943051796284,-0.34964161069374405,0.005869123174562378
103,-0.3363824198565148,-0.336304600032296,-0.3362267802080773,0.017607369523695505
104,-0.32359014796459806,-0.32351232814037933,-0.32343450831616055,-0.017607369523695505
105,-0.31001967783049356,-0.30994185800627483,-0.30986403818205605,0.005869123174562378
106,-0.2967604869932643,-0.29668266716904557,-0.2966048473448268,0.005869123174562378
107,-0.2833456565075975,-0.28326783668337874,-0.28319001685916,0.017607369523695505
108,-0.27024210531880555,-0.2701642854945868,-0.27008646567036804,0.005869123174562378
109,-0.2569829144815763,-0.25690509465735756,-0.2568272748331388,0.005869123174562378
110,-0.24372372364434702,-0.24364590382012827,-0.2435680839959095,0.005869123174564471
111,-0.23030889315868003,-0.2302310733344613,-0.23015325351024254,0.01760736952369132
112,-0.2182948195089508,-0.21821699968473204,-0.2181391798605133,-0.07629860126933394
113,-0.20472434937484651,-0.20464652955062776,-0.204568709726409,-0.052822108571076054
114,-0.19146515853761725,-0.1913873387133985,-0.19130951888917974,-0.052822108571076054
115,-0.17805032805195026,-0.1779725082277315,-0.17789468840351275,-0.04108386222194711
116,-0.16510241651159602,-0.16502459668737726,-0.1649467768631585,-0.064560354920205
117,-0.15168758602592924,-0.1516097662017105,-0.15153194637749173,-0.052822108571076054
118,-0.13842839518869976,-0.138350575364481,-0.13827275554026225,-0.052822108571076054
119,-0.125013564703033,-0.12493574487881423,-0.12485792505459549,-0.04108386222194711
120,-0.11222129281111624,-0.1121434729868975,-0.11206565316267875,-0.07629860126933394
121,-0.09865082267701175,-0.098573002852793,-0.09849518302857425,-0.052822108571076054
122,-0.08539163183978249,-0.08531381201556373,-0.08523599219134499,-0.052822108571076054
123,-0.07197680135411573,-0.07189898152989699,-0.07182116170567823,-0.0410838622219492
124,-0.058873250165323965,-0.058795430341105216,-0.05871761051688647,-0.052822108571076574
125,-0.04561405932809448,-0.04553623950387573,-0.04545841967965698,-0.052822108571076574
126,-0.03235486849086522,-0.03227704866664647,-0.03219922884242772,-0.052822108571076574
127,-0.018940038005198456,-0.018862218180979703,-0.018784398356760955,-0.04108386222194816
128,-0.0054473876953125,-0.00536956787109375,-0.005291748046874999,-0.023476492698239437
129,0.008667821208322789,0.008745641032541539,0.00882346085676029,0.041083862221948285
130,0.02192701204555205,0.0220048318697708,0.02208265169398955,0.04108386222194816
131,0.03534184253121904,0.03541966235543779,0.035497482179656537,0.052822108571076574
132,0.0482897540715733,0.04836757389579205,0.048445393720010804,0.029345615872820262
133,0.061704584557240066,0.061782404381458815,0.061860224205677564,0.04108386222194868
134,0.07496377539446955,0.0750415952186883,0.07511941504290705,0.0410838622219492
135,0.08837860588013631,0.08845642570435505,0.08853424552857381,0.052822108571076054
136,0.10117087777205307,0.10124869759627181,0.10132651742049056,0.01760736952369132
137,0.11474134790615734,0.11481916773037609,0.11489698755459483,0.0410838622219492
138,0.1280005387433868,0.12807835856760555,0.1281561783918243,0.04108386222194711
139,0.14141536922905357,0.14149318905327232,0.14157100887749108,0.052822108571076054
140,0.15451892041784532,0.15459674024206407,0.15467456006628283,0.04108386222194711
141,0.1677781112550748,0.16785593107929356,0.1679337509035123,0.04108386222194711
142,0.18103730209230406,0.18111512191652282,0.18119294174074158,0.04108386222194711
143,0.19445213257797084,0.1945299524021896,0.19460777222640835,0.052822108571076054
144,0.20646620622770034,0.2065440260519191,0.20662184587613786,-0.04108386222194711
145,0.2200366763618046,0.22011449618602336,0.22019231601024208,-0.01760736952369132
146,0.23329586719903386,0.23337368702325262,0.23345150684747135,-0.01760736952369132
147,0.2467106976847006,0.24678851750891936,0.24686633733313812,-0.005869123174564471
148,0.2598142488734926,0.2598920686977113,0.2599698885219301,-0.017607369523695505
149,0.27307343971072184,0.27315125953494057,0.27322907935915935,-0.017607369523695505
150,0.2863326305479511,0.28641045037216983,0.2864882701963886,-0.017607369523695505
151,0.2997474610336181,0.2998252808578369,0.2999031006820556,-0.005869123174562378
152,0.3125397329255349,0.31261755274975367,0.3126953725739724,-0.04108386222194502
153,0.3261102030596391,0.32618802288385784,0.3262658427080766,-0.017607369523695505
154,0.3393693938968684,0.3394472137210871,0.3395250335453059,-0.017607369523695505
155,0.35278422438253515,0.35286204420675393,0.35293986403097266,-0.005869123174562378
156,0.36588777557132734,0.3659655953955461,0.36604341521976486,-0.017607369523695505
157,0.3791469664085566,0.37922478623277533,0.3793026060569941,-0.017607369523695505
158,0.39240615724578587,0.3924839770700046,0.3925617968942234,-0.017607369523695505
159,0.40582098773145264,0.4058988075556714,0.40597662737989015,-0.005869123174562378
160,0.4172125027874319,0.41729032261165067,0.4173681424358694,-0.14672807936410132
161,0.43233936940591117,0.43241718923012995,0.4324950090543487,-0.005869123174562378
162,0.4457541998915784,0.4458320197157971,0.4459098395400159,0.005869123174562378
163,0.45916903037724516,0.45924685020146394,0.45932467002568267,0.017607369523695505
164,0.4721169419175994,0.4721947617418182,0.4722725815660369,-0.005869123174562378
165,0.48537613275482866,0.48545395257904744,0.48553177240326617,-0.005869123174562378
166,0.4986353235920579,0.4987131434162767,0.49879096324049543,-0.005869123174562378
167,0.5120501540777247,0.5121279739019434,0.5122057937261622,0.005869123174562378
168,0.5249980656180789,0.5250758854422977,0.5251537052665165,-0.017607369523695505
169,0.5385685357521837,0.5386463555764024,0.5387241754006211,0.005869123174562378
170,0.5518277265894129,0.5519055464136317,0.5519833662378504,0.005869123174562378
171,0.5652425570750796,0.5653203768992985,0.5653981967235172,0.017607369523695505
172,0.578190468615434,0.5782682884396527,0.5783461082638715,-0.005869123174562378
173,0.5916052991011007,0.5916831189253194,0.5917609387495382,0.005869123174562378
174,0.60486448993833,0.6049423097625487,0.6050201295867674,0.005869123174562378
175,0.6182793204239971,0.618357140248216,0.6184349600724347,0.017607369523695505
176,0.630137754425289,0.6302155742495077,0.6302933940737265,-0.08803684761846078
177,0.6438638642078307,0.6439416840320494,0.6440195038562682,-0.05282210857107815
178,0.65712305504506,0.6572008748692787,0.6572786946934974,-0.05282210857107815
179,0.6705378855307267,0.6706157053549454,0.6706935251791641,-0.04108386222195339
180,0.683485797071081,0.6835636168952998,0.6836414367195185,-0.0645603549202029
181,0.6969006275567478,0.6969784473809665,0.6970562672051852,-0.05282210857107815
182,0.7101598183939775,0.7102376382181962,0.7103154580424149,-0.05282210857107815
183,0.7235746488796442,0.7236524687038629,0.7237302885280816,-0.04108386222195339
184,0.7363669207715611,0.7364447405957798,0.7365225604199985,-0.07629860126932765
185,0.7499373909056652,0.750015210729884,0.7500930305541027,-0.05282210857107815
186,0.7631965817428945,0.7632744015671132,0.763352221391332,-0.05282210857107815
187,0.7766114122285612,0.77668923205278,0.7767670518769987,-0.04108386222195339
188,0.789714963417353,0.7897927832415718,0.7898706030657905,-0.05282210857107815
189,0.8029741542545827,0.8030519740788015,0.8031297939030202,-0.05282210857107815
190,0.816233345091812,0.8163111649160307,0.8163889847402495,-0.05282210857107815
191,0.8296481755774787,0.8297259954016974,0.8298038152259162,-0.04108386222195339
192,0.838860735555333,0.8389385553795518,0.8390163752037705,-0.34627826729928074
193,0.8577229537363122,0.857800773560531,0.8578785933847497,0.07629860126932765
194,0.8709821445735415,0.8710599643977602,0.871137784221979,0.07629860126932765
195,0.8843969750592087,0.8844747948834275,0.8845526147076462,0.08803684761846078
196,0.897344886599563,0.8974227064237817,0.8975005262480005,0.0645603549202029
197,0.9107597170852297,0.9108375369094485,0.9109153567336672,0.07629860126932765
198,0.924018907922459,0.9240967277466777,0.9241745475708965,0.07629860126932765
199,0.9374337384081257,0.9375115582323446,0.9375893780565633,0.08803684761846078
200,0.9502260103000426,0.9503038301242613,0.9503816499484801,0.05282210857107815
201,0.9637964804341468,0.9638743002583655,0.9639521200825842,0.07629860126932765
202,0.9770556712713765,0.9771334910955952,0.977211310919814,0.07629860126932765
203,0.9904705017570432,0.990548321581262,0.9906261414054808,0.08803684761846078
204,1.0035740529458352,1.003651872770054,1.0037296925942727,0.07629860126935278
205,1.0168332437830645,1.0169110636072833,1.016988883431502,0.07629860126935278
206,1.0300924346202938,1.0301702544445126,1.0302480742687312,0.07629860126935278
207,1.0435072651059605,1.043585084930179,1.043662904754398,0.08803684761846078
208,1.05552133875569,1.0555991585799087,1.0556769784041276,-0.005869123174570751
209,1.0690918088897943,1.0691696287140129,1.0692474485382317,0.01760736952367876
210,1.0823509997270235,1.0824288195512421,1.082506639375461,0.01760736952367876
211,1.0957658302126903,1.095843650036909,1.095921469861128,0.029345615872820262
212,1.108869381401482,1.1089472012257007,1.1090250210499195,0.01760736952367876
213,1.1221285722387113,1.12220639206293,1.1222842118871488,0.01760736952367876
214,1.1353877630759406,1.1354655829001592,1.135543402724378,0.01760736952367876
215,1.1488025935616077,1.1488804133858266,1.1489582332100454,0.029345615872820262
216,1.1615948654535246,1.1616726852777433,1.161750505101962,-0.005869123174570751
217,1.1753209752360663,1.175398795060285,1.175476614884504,0.029345615872820262
218,1.1885801660732955,1.1886579858975144,1.1887358057217332,0.029345615872820262
219,1.2019949965589625,1.2020728163831813,1.2021506362074,0.04108386222196177
220,1.2149429080993166,1.2150207279235352,1.215098547747754,0.01760736952367876
221,1.2282020989365463,1.228279918760765,1.2283577385849838,0.01760736952367876
222,1.241616929422213,1.2416947492464319,1.2417725690706507,0.029345615872820262
223,1.25503175990788,1.2551095797320988,1.2551873995563174,0.04108386222196177
224,1.266423274963859,1.2665010947880777,1.2665789146122965,-0.09977509396760229
225,1.2815501415823385,1.2816279614065573,1.281705781230776,0.04108386222196177
226,1.2948093324195677,1.2948871522437866,1.2949649720680052,0.04108386222196177
227,1.3082241629052345,1.308301982729453,1.308379802553672,0.052822108571069774
228,1.321172074445589,1.3212498942698079,1.3213277140940267,0.029345615872820262
229,1.334586904931256,1.3346647247554748,1.3347425445796934,0.04108386222196177
230,1.3478460957684852,1.347923915592704,1.3480017354169227,0.04108386222196177
231,1.361260926254152,1.3613387460783706,1.3614165659025894,0.052822108571069774
232,1.3740531981460686,1.3741310179702872,1.374208837794506,0.01760736952367876
233,1.387623668280173,1.3877014881043919,1.3877793079286105,0.04108386222196177
234,1.4008828591174023,1.4009606789416211,1.4010384987658397,0.04108386222196177
235,1.4142976896030695,1.414375509427288,1.414453329251507,0.052822108571069774
236,1.4274012407918613,1.42747906061608,1.4275568804402987,0.04108386222196177
237,1.4406604316290905,1.4407382514533094,1.440816071277528,0.04108386222196177
238,1.4539196224663198,1.4539974422905386,1.4540752621147572,0.04108386222196177
239,1.4673344529519865,1.4674122727762051,1.467490092600424,0.052822108571069774
240,1.4793485266017157,1.4794263464259343,1.4795041662501531,-0.04108386222196177
241,1.4929189967358205,1.4929968165600394,1.493074636384258,-0.01760736952367876
242,1.5061781875730498,1.5062560073972686,1.5063338272214872,-0.01760736952367876
243,1.5195930180587165,1.519670837882935,1.519748657707154,-0.005869123174570751
244,1.5326965692475083,1.5327743890717271,1.5328522088959458,-0.01760736952367876
245,1.5459557600847376,1.5460335799089564,1.546111399733175,-0.01760736952367876
246,1.5592149509219668,1.5592927707461857,1.5593705905704043,-0.01760736952367876
247,1.5726297814076335,1.5727076012318522,1.572785421056071,-0.005869123174570751
248,1.5855776929479881,1.585655512772207,1.5857333325964258,-0.029345615872820262
249,1.5991481630820925,1.5992259829063111,1.59930380273053,-0.005869123174570751
250,1.6124073539193218,1.6124851737435404,1.6125629935677592,-0.005869123174570751
251,1.6258221844049885,1.6259000042292073,1.625977824053426,0.005869123174570751
252,1.6387700959453428,1.6388479157695617,1.6389257355937803,-0.01760736952367876
253,1.6521849264310096,1.6522627462552282,1.652340566079447,-0.005869123174570751
254,1.6654441172682393,1.6655219370924579,1.6655997569166767,-0.005869123174570751
255,1.6787811279296874,1.678858947753906,1.6789367675781248,0.0
