variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,116,1,-1.6890533447265625,-1.688897705078125,-1.688975524902344,0,1,0.011718749999996657,-1.68671875,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,2,-1.6758719737135521,-1.6757163340651147,-1.6757941538893335,1,2,0.011718749999996657,-1.6757163340651147,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,16,-1.4913327795314038,-1.4911771398829663,-1.491254959707185,15,16,0.011718749999996657,-1.4900876623439039,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,31,-1.291822358379214,-1.2916667187307767,-1.2917445385549953,30,31,0.011718749999996657,-1.291199799785464,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,32,-1.280275203674797,-1.2801195640263594,-1.2801973838505782,31,32,0.011718750000013375,-1.2779406089482346,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,33,-1.265148337056318,-1.2649926974078802,-1.265070517232099,32,33,0.011718750000013375,-1.2646814181110053,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,48,-1.0673499520369405,-1.067194312388503,-1.0672721322127217,47,48,0.011718749999996657,-1.0657935555525655,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,63,-0.8679951705331879,-0.8678395308847504,-0.8679173507089691,62,63,0.011718749999996657,-0.8669056929941255,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,64,-0.8584713312584586,-0.8583156916100212,-0.8583935114342399,63,64,0.011718749999996657,-0.8536465021568962,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,65,-0.8399203923743543,-0.8397647527259169,-0.8398425725501356,64,65,0.011718749999996657,-0.8403873113196668,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,80,-0.6421220073549769,-0.6419663677065395,-0.6420441875307582,79,80,0.011718749999996657,-0.6414994487612269,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,95,-0.44261158620278684,-0.44245594655434933,-0.4425337663785681,94,95,0.011718750000000836,-0.44261158620278684,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,96,-0.4312200711468076,-0.4310644314983701,-0.4311422513225889,95,96,0.011718750000000836,-0.4293523953655576,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,97,-0.4160932045283283,-0.4159375648798908,-0.4160153847041096,96,97,0.011718750000000836,-0.4160932045283283,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,112,-0.2182948195089508,-0.2181391798605133,-0.21821699968473204,111,112,0.011718750000000836,-0.21720534196988828,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,127,-0.018940038005198456,-0.018784398356760955,-0.018862218180979703,126,127,0.011718750000000052,-0.018317479411448456,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,128,-0.0054473876953125,-0.005291748046874999,-0.00536956787109375,127,128,0.011718750000000052,0.0,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,129,0.008667821208322789,0.00882346085676029,0.008745641032541539,128,129,0.011718750000000052,0.00820090226301029,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,144,0.20646620622770034,0.20662184587613786,0.2065440260519191,143,144,0.011718750000000836,0.20708876482145033,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,159,0.40582098773145264,0.40597662737989015,0.4058988075556714,158,159,0.011718750000000836,0.40597662737989015,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,160,0.4172125027874319,0.4173681424358694,0.41729032261165067,159,160,0.011718750000000836,0.4192358182171194,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,161,0.43233936940591117,0.4324950090543487,0.43241718923012995,160,161,0.011718750000000836,0.4324950090543487,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,176,0.630137754425289,0.6302933940737265,0.6302155742495077,175,176,0.011718750000005015,0.6313828716127889,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,190,0.816233345091812,0.8163889847402495,0.8163111649160307,189,190,0.011718749999996657,0.8170115433339995,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,191,0.8296481755774787,0.8298038152259162,0.8297259954016974,190,191,0.011718749999996657,0.8302707341712288,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,192,0.838860735555333,0.8390163752037705,0.8389385553795518,191,192,0.011718749999996657,0.843529925008458,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,193,0.8577229537363122,0.8578785933847497,0.857800773560531,192,193,0.011718749999996657,0.8567891158456873,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,208,1.05552133875569,1.0556769784041276,1.0555991585799087,207,208,0.011718749999996657,1.0556769784041276,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,223,1.25503175990788,1.2551873995563174,1.2551095797320988,222,223,0.011718749999996657,1.2545648409625674,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,224,1.266423274963859,1.2665789146122965,1.2665010947880777,223,224,0.011718749999996657,1.2678240317997966,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,225,1.2815501415823385,1.281705781230776,1.2816279614065573,224,225,0.011718749999996657,1.281083222637026,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,255,1.6787811279296874,1.6789367675781248,1.678858947753906,254,255,0.011718749999996657,1.68671875,0.75,7,2,50,PASS,BRACKETED
