utc_started,job,variant,stage,points,frames,frames_per_point,maxstep_ps,elapsed_s,peak_rss_kb,returncode,cached,timed_out,simulation_aborted,retry
2026-07-28T05:33:07.974226+00:00,current_full_transition_expand0_f2_sh001,CURRENT,full_transition_expand0,32,64,2,50,98.14276338799391,138508,0,False,False,False,False
2026-07-28T05:33:07.973840+00:00,current_full_transition_expand0_f2_sh000,CURRENT,full_transition_expand0,32,64,2,50,100.95377285405993,138656,0,False,False,False,False
2026-07-28T05:34:46.162870+00:00,current_full_transition_expand0_f2_sh002,CURRENT,full_transition_expand0,32,64,2,50,104.4042866830714,138756,0,False,False,False,False
2026-07-28T05:34:48.969692+00:00,current_full_transition_expand0_f2_sh003,CURRENT,full_transition_expand0,32,64,2,50,105.12652232998516,138664,0,False,False,False,False
2026-07-28T05:36:30.608047+00:00,current_full_transition_expand0_f2_sh004,CURRENT,full_transition_expand0,32,64,2,50,105.72977607208304,138620,0,False,False,False,False
2026-07-28T05:36:34.127499+00:00,current_full_transition_expand0_f2_sh005,CURRENT,full_transition_expand0,32,64,2,50,109.95135783508886,138508,0,False,False,False,False
2026-07-28T05:38:16.371144+00:00,current_full_transition_expand0_f2_sh006,CURRENT,full_transition_expand0,32,64,2,50,100.37268697307445,138484,0,False,False,False,False
2026-07-28T05:38:24.110050+00:00,current_full_transition_expand0_f2_sh007,CURRENT,full_transition_expand0,32,64,2,50,100.87838747899514,138628,0,False,False,False,False
2026-07-28T05:39:56.786792+00:00,current_full_transition_expand0_f2_sh008,CURRENT,full_transition_expand0,32,64,2,50,103.4359815689968,138536,0,False,False,False,False
2026-07-28T05:40:05.025101+00:00,current_full_transition_expand0_f2_sh009,CURRENT,full_transition_expand0,32,64,2,50,103.932308627991,138364,0,False,False,False,False
2026-07-28T05:41:40.254985+00:00,current_full_transition_expand0_f2_sh010,CURRENT,full_transition_expand0,32,64,2,50,104.80958128196653,138640,0,False,False,False,False
2026-07-28T05:41:49.001827+00:00,current_full_transition_expand0_f2_sh011,CURRENT,full_transition_expand0,32,64,2,50,105.92202879698016,138768,0,False,False,False,False
2026-07-28T05:43:34.956066+00:00,current_full_transition_expand0_f2_sh013,CURRENT,full_transition_expand0,30,60,2,50,90.76237928599585,131368,0,False,False,False,False
2026-07-28T05:43:25.098504+00:00,current_full_transition_expand0_f2_sh012,CURRENT,full_transition_expand0,32,64,2,50,101.60264305502642,138468,0,False,False,False,False
2026-07-28T05:45:06.747523+00:00,current_full_transition_bis00_f2_sh000,CURRENT,full_transition_bis00,32,64,2,50,69.43540164502338,138848,0,False,False,False,False
2026-07-28T05:45:06.747723+00:00,current_full_transition_bis00_f2_sh001,CURRENT,full_transition_bis00,32,64,2,50,69.83729509508703,138984,0,False,False,False,False
2026-07-28T05:46:16.216032+00:00,current_full_transition_bis00_f2_sh002,CURRENT,full_transition_bis00,32,64,2,50,68.94690021907445,138744,0,False,False,False,False
2026-07-28T05:46:16.616874+00:00,current_full_transition_bis00_f2_sh003,CURRENT,full_transition_bis00,32,64,2,50,69.85135691799223,138640,0,False,False,False,False
2026-07-28T05:47:25.196403+00:00,current_full_transition_bis00_f2_sh004,CURRENT,full_transition_bis00,32,64,2,50,70.9407281280728,138640,0,False,False,False,False
2026-07-28T05:47:26.499870+00:00,current_full_transition_bis00_f2_sh005,CURRENT,full_transition_bis00,32,64,2,50,73.14971049502492,138708,0,False,False,False,False
2026-07-28T05:48:36.174459+00:00,current_full_transition_bis00_f2_sh006,CURRENT,full_transition_bis00,31,62,2,50,68.00645905302372,135120,0,False,False,False,False
2026-07-28T05:49:44.226062+00:00,current_full_transition_bis01_f2_sh001,CURRENT,full_transition_bis01,32,64,2,50,69.61369096999988,138716,0,False,False,False,False
2026-07-28T05:49:44.225861+00:00,current_full_transition_bis01_f2_sh000,CURRENT,full_transition_bis01,32,64,2,50,70.01310212898534,138656,0,False,False,False,False
2026-07-28T05:50:53.878104+00:00,current_full_transition_bis01_f2_sh002,CURRENT,full_transition_bis01,32,64,2,50,70.64807816094253,138636,0,False,False,False,False
2026-07-28T05:50:54.278639+00:00,current_full_transition_bis01_f2_sh003,CURRENT,full_transition_bis01,32,64,2,50,71.1441140769748,138720,0,False,False,False,False
2026-07-28T05:52:04.557933+00:00,current_full_transition_bis01_f2_sh004,CURRENT,full_transition_bis01,32,64,2,50,69.84440905891825,138612,0,False,False,False,False
2026-07-28T05:52:05.460237+00:00,current_full_transition_bis01_f2_sh005,CURRENT,full_transition_bis01,32,64,2,50,69.64787548908498,138708,0,False,False,False,False
2026-07-28T05:53:14.431422+00:00,current_full_transition_bis01_f2_sh006,CURRENT,full_transition_bis01,31,62,2,50,64.69414965296164,134980,0,False,False,False,False
2026-07-28T05:54:19.172601+00:00,current_full_transition_bis02_f2_sh000,CURRENT,full_transition_bis02,32,64,2,50,69.61978520604316,138640,0,False,False,False,False
2026-07-28T05:54:19.172773+00:00,current_full_transition_bis02_f2_sh001,CURRENT,full_transition_bis02,32,64,2,50,69.7214323830558,138920,0,False,False,False,False
2026-07-28T05:55:28.830981+00:00,current_full_transition_bis02_f2_sh002,CURRENT,full_transition_bis02,32,64,2,50,69.01947200892027,138640,0,False,False,False,False
2026-07-28T05:55:28.928740+00:00,current_full_transition_bis02_f2_sh003,CURRENT,full_transition_bis02,32,64,2,50,70.82612519094255,138576,0,False,False,False,False
2026-07-28T05:56:37.889287+00:00,current_full_transition_bis02_f2_sh004,CURRENT,full_transition_bis02,32,64,2,50,70.22348897904158,138544,0,False,False,False,False
2026-07-28T05:56:39.798801+00:00,current_full_transition_bis02_f2_sh005,CURRENT,full_transition_bis02,32,64,2,50,72.82126981799956,138680,0,False,False,False,False
2026-07-28T05:57:48.144205+00:00,current_full_transition_bis02_f2_sh006,CURRENT,full_transition_bis02,31,62,2,50,69.41325309302192,135196,0,False,False,False,False
2026-07-28T05:58:57.650843+00:00,current_full_transition_bis03_f2_sh000,CURRENT,full_transition_bis03,32,64,2,50,71.64778770902194,138844,0,False,False,False,False
2026-07-28T05:58:57.651030+00:00,current_full_transition_bis03_f2_sh001,CURRENT,full_transition_bis03,32,64,2,50,71.85036348109134,138880,0,False,False,False,False
2026-07-28T06:00:09.340567+00:00,current_full_transition_bis03_f2_sh002,CURRENT,full_transition_bis03,32,64,2,50,72.95286206505261,138568,0,False,False,False,False
2026-07-28T06:00:09.541100+00:00,current_full_transition_bis03_f2_sh003,CURRENT,full_transition_bis03,32,64,2,50,73.25011200108565,138696,0,False,False,False,False
2026-07-28T06:01:22.326798+00:00,current_full_transition_bis03_f2_sh004,CURRENT,full_transition_bis03,32,64,2,50,72.65906748804264,138648,0,False,False,False,False
2026-07-28T06:01:22.828494+00:00,current_full_transition_bis03_f2_sh005,CURRENT,full_transition_bis03,32,64,2,50,74.76292742800433,138600,0,False,False,False,False
2026-07-28T06:02:35.019074+00:00,current_full_transition_bis03_f2_sh006,CURRENT,full_transition_bis03,31,62,2,50,67.0972379159648,135032,0,False,False,False,False
2026-07-28T06:03:42.163724+00:00,current_full_transition_bis04_f2_sh000,CURRENT,full_transition_bis04,32,64,2,50,72.2501073370222,138772,0,False,False,False,False
2026-07-28T06:03:42.163914+00:00,current_full_transition_bis04_f2_sh001,CURRENT,full_transition_bis04,32,64,2,50,72.4494022000581,138732,0,False,False,False,False
2026-07-28T06:04:54.449521+00:00,current_full_transition_bis04_f2_sh002,CURRENT,full_transition_bis04,32,64,2,50,72.93615385901649,138544,0,False,False,False,False
2026-07-28T06:04:54.652089+00:00,current_full_transition_bis04_f2_sh003,CURRENT,full_transition_bis04,32,64,2,50,75.03408053109888,138564,0,False,False,False,False
2026-07-28T06:06:07.420993+00:00,current_full_transition_bis04_f2_sh004,CURRENT,full_transition_bis04,32,64,2,50,72.11915154696908,138672,0,False,False,False,False
2026-07-28T06:06:09.741275+00:00,current_full_transition_bis04_f2_sh005,CURRENT,full_transition_bis04,32,64,2,50,73.72916660807095,138840,0,False,False,False,False
2026-07-28T06:07:19.572529+00:00,current_full_transition_bis04_f2_sh006,CURRENT,full_transition_bis04,31,62,2,50,69.01034705003258,134964,0,False,False,False,False
2026-07-28T06:08:28.637600+00:00,current_full_transition_bis05_f2_sh001,CURRENT,full_transition_bis05,32,64,2,50,71.9516208510613,138764,0,False,False,False,False
2026-07-28T06:08:28.637451+00:00,current_full_transition_bis05_f2_sh000,CURRENT,full_transition_bis05,32,64,2,50,72.45145930594299,138540,0,False,False,False,False
2026-07-28T06:09:40.633526+00:00,current_full_transition_bis05_f2_sh002,CURRENT,full_transition_bis05,32,64,2,50,70.32723021798301,138828,0,False,False,False,False
2026-07-28T06:09:41.134601+00:00,current_full_transition_bis05_f2_sh003,CURRENT,full_transition_bis05,32,64,2,50,71.43922759697307,138600,0,False,False,False,False
2026-07-28T06:10:50.998704+00:00,current_full_transition_bis05_f2_sh004,CURRENT,full_transition_bis05,32,64,2,50,74.05846057203598,138560,0,False,False,False,False
2026-07-28T06:10:52.603967+00:00,current_full_transition_bis05_f2_sh005,CURRENT,full_transition_bis05,32,64,2,50,74.2543848969508,138688,0,False,False,False,False
2026-07-28T06:12:05.091763+00:00,current_full_transition_bis05_f2_sh006,CURRENT,full_transition_bis05,31,62,2,50,67.90442342997994,134904,0,False,False,False,False
2026-07-28T06:13:13.044124+00:00,current_full_transition_bis06_f2_sh000,CURRENT,full_transition_bis06,32,64,2,50,72.44247004401404,138584,0,False,False,False,False
2026-07-28T06:13:13.044270+00:00,current_full_transition_bis06_f2_sh001,CURRENT,full_transition_bis06,32,64,2,50,72.64101426501293,138716,0,False,False,False,False
2026-07-28T06:14:25.526007+00:00,current_full_transition_bis06_f2_sh002,CURRENT,full_transition_bis06,32,64,2,50,70.84157208993565,138624,0,False,False,False,False
2026-07-28T06:14:25.726911+00:00,current_full_transition_bis06_f2_sh003,CURRENT,full_transition_bis06,32,64,2,50,72.65110139898024,138492,0,False,False,False,False
2026-07-28T06:15:36.401968+00:00,current_full_transition_bis06_f2_sh004,CURRENT,full_transition_bis06,32,64,2,50,72.43845168105327,138624,0,False,False,False,False
2026-07-28T06:15:38.408591+00:00,current_full_transition_bis06_f2_sh005,CURRENT,full_transition_bis06,32,64,2,50,72.92526130704209,138772,0,False,False,False,False
2026-07-28T06:16:48.886777+00:00,current_full_transition_bis06_f2_sh006,CURRENT,full_transition_bis06,31,62,2,50,68.900184124941,134972,0,False,False,False,False
