variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,116,118,-0.13842839518869976,-0.13827275554026225,-0.138350575364481,117,118,0.011718750000000836,-0.13765019694651226,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,119,-0.125013564703033,-0.12485792505459549,-0.12493574487881423,118,119,0.011718749999999792,-0.124391006109283,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,120,-0.11222129281111624,-0.11206565316267875,-0.1121434729868975,119,120,0.011718749999999792,-0.11113181527205374,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,121,-0.09865082267701175,-0.09849518302857425,-0.098573002852793,120,121,0.011718749999999792,-0.09787262443482425,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,122,-0.08539163183978249,-0.08523599219134499,-0.08531381201556373,121,122,0.011718749999999792,-0.08461343359759499,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,123,-0.07197680135411573,-0.07182116170567823,-0.07189898152989699,122,123,0.011718749999999792,-0.07135424276036573,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,124,-0.058873250165323965,-0.05871761051688647,-0.058795430341105216,123,124,0.011718749999999792,-0.058095051923136465,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,125,-0.04561405932809448,-0.04545841967965698,-0.04553623950387573,124,125,0.011718749999999792,-0.04483586108590698,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,126,-0.03235486849086522,-0.03219922884242772,-0.03227704866664647,125,126,0.011718749999999792,-0.03157667024867772,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,127,-0.018940038005198456,-0.018784398356760955,-0.018862218180979703,126.0,127.0,0.011718750000000052,-0.018317479411448456,0.75,7.0,2.0,50.0,PASS,BRACKETED
