job_id,phase,role,category,mismatch_seed,noise_mode,noise_seed,band,pvt,warmup_frames,total_frames,retained_frame_start,retained_frame_end,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,returncode,elapsed_s,overall_status,completed_utc
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,49,ON,100049,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,80.06270980194677,PASS_FAST64_COMPLETE,2026-07-28T04:16:32.914475+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,50,ON,100050,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,78.00289252004586,PASS_FAST64_COMPLETE,2026-07-28T04:16:33.380419+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,51,ON,100051,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,77.88841976399999,PASS_FAST64_COMPLETE,2026-07-28T04:16:35.153191+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S052_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,52,ON,100052,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,79.89309680007864,PASS_FAST64_COMPLETE,2026-07-28T04:16:40.166675+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S053_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,53,ON,100053,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,80.31761809508316,PASS_FAST64_COMPLETE,2026-07-28T04:17:53.253595+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S054_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,54,ON,100054,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,81.33035767497495,PASS_FAST64_COMPLETE,2026-07-28T04:17:54.732064+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S055_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,55,ON,100055,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,81.20531389606185,PASS_FAST64_COMPLETE,2026-07-28T04:17:56.378748+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S056_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,56,ON,100056,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,82.30863235506695,PASS_FAST64_COMPLETE,2026-07-28T04:18:02.495333+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S057_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,57,ON,100057,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,77.69294634601101,PASS_FAST64_COMPLETE,2026-07-28T04:19:10.970511+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S058_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,58,ON,100058,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,80.26538728305604,PASS_FAST64_COMPLETE,2026-07-28T04:19:15.014955+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S059_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,59,ON,100059,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,79.0995139250299,PASS_FAST64_COMPLETE,2026-07-28T04:19:15.497917+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S060_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,60,ON,100060,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,80.29843979806174,PASS_FAST64_COMPLETE,2026-07-28T04:19:22.813704+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S061_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,61,ON,100061,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,81.8211990329437,PASS_FAST64_COMPLETE,2026-07-28T04:20:32.809963+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S062_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,62,ON,100062,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,82.62453737400938,PASS_FAST64_COMPLETE,2026-07-28T04:20:37.664494+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S063_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,63,ON,100063,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,81.39802539395168,PASS_FAST64_COMPLETE,2026-07-28T04:20:36.913790+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S064_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,64,ON,100064,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,81.30655159894377,PASS_FAST64_COMPLETE,2026-07-28T04:20:44.137867+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S065_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,65,ON,100065,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE_WITH_FAIL,0,72.36927765293512,FAIL_STEADY_STATE_DYNAMIC,2026-07-28T04:21:45.200916+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S066_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,66,ON,100066,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,72.48372642695904,PASS_FAST64_COMPLETE,2026-07-28T04:21:49.414858+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S067_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,67,ON,100067,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,74.15551746299025,PASS_FAST64_COMPLETE,2026-07-28T04:21:51.840048+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S068_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,68,ON,100068,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE_WITH_FAIL,0,72.87881171994377,FAIL_STEADY_STATE_DYNAMIC,2026-07-28T04:21:57.040730+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S069_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,69,ON,100069,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.16961108404212,PASS_FAST64_COMPLETE,2026-07-28T04:22:56.388323+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S070_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,70,ON,100070,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.97994887595996,PASS_FAST64_COMPLETE,2026-07-28T04:23:01.420191+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S071_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,71,ON,100071,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,72.36666430998594,PASS_FAST64_COMPLETE,2026-07-28T04:23:04.224994+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S072_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,72,ON,100072,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,76.71943100902718,PASS_FAST64_COMPLETE,2026-07-28T04:23:13.778090+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S073_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,73,ON,100073,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,117.42877189000137,PASS_FAST64_COMPLETE,2026-07-28T04:24:53.841294+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S074_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,74,ON,100074,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,116.82479261804838,PASS_FAST64_COMPLETE,2026-07-28T04:24:58.266220+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S075_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,75,ON,100075,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,122.27334814297501,PASS_FAST64_COMPLETE,2026-07-28T04:25:06.512822+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S076_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,76,ON,100076,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,117.13169466808904,PASS_FAST64_COMPLETE,2026-07-28T04:25:10.936170+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S077_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,77,ON,100077,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,101.27741955593228,PASS_FAST64_COMPLETE,2026-07-28T04:26:35.138943+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S078_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,78,ON,100078,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,102.68688843003474,PASS_FAST64_COMPLETE,2026-07-28T04:26:40.974152+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S079_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,79,ON,100079,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,108.2659063860774,PASS_FAST64_COMPLETE,2026-07-28T04:26:54.792204+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S080_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,80,ON,100080,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,103.99921020795591,PASS_FAST64_COMPLETE,2026-07-28T04:26:54.946934+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S081_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,81,ON,100081,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,103.97623966902029,PASS_FAST64_COMPLETE,2026-07-28T04:28:19.135938+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S082_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,82,ON,100082,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,109.63628800795414,PASS_FAST64_COMPLETE,2026-07-28T04:28:30.622720+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S083_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,83,ON,100083,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,108.16569400706794,PASS_FAST64_COMPLETE,2026-07-28T04:28:42.974712+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S084_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,84,ON,100084,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,106.4298381919507,PASS_FAST64_COMPLETE,2026-07-28T04:28:41.396431+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S085_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,85,ON,100085,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,105.53253187402152,PASS_FAST64_COMPLETE,2026-07-28T04:30:04.683961+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S086_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,86,ON,100086,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,105.22000673098955,PASS_FAST64_COMPLETE,2026-07-28T04:30:15.865342+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S087_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,87,ON,100087,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,113.01753143395763,PASS_FAST64_COMPLETE,2026-07-28T04:30:34.432926+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S088_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,88,ON,100088,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,111.77251993806567,PASS_FAST64_COMPLETE,2026-07-28T04:30:34.766651+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,89,ON,100089,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,122.94935589598026,PASS_FAST64_COMPLETE,2026-07-28T04:32:07.654559+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S090_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,90,ON,100090,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,115.38647908694111,PASS_FAST64_COMPLETE,2026-07-28T04:32:11.270401+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S091_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,91,ON,100091,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,112.00294716702774,PASS_FAST64_COMPLETE,2026-07-28T04:32:26.451627+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S092_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,92,ON,100092,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,108.2206480379682,PASS_FAST64_COMPLETE,2026-07-28T04:32:23.004214+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S093_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,93,ON,100093,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,103.98024462792091,PASS_FAST64_COMPLETE,2026-07-28T04:33:51.652330+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S094_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,94,ON,100094,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,106.20257325505372,PASS_FAST64_COMPLETE,2026-07-28T04:33:57.493291+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S095_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,95,ON,100095,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,103.64365558698773,PASS_FAST64_COMPLETE,2026-07-28T04:34:06.671186+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S096_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,96,ON,100096,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,104.18762630992569,PASS_FAST64_COMPLETE,2026-07-28T04:34:10.654722+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S097_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,97,ON,100097,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,105.3385556479916,PASS_FAST64_COMPLETE,2026-07-28T04:35:37.009669+00:00
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S098_LOW_W4,P4_EVENT_NOISE_MC200_LOW,MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4,98,ON,100098,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,106.73459884198382,PASS_FAST64_COMPLETE,2026-07-28T04:35:44.244875+00:00
