model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.0625,low_frequency,997,0.0,0.005460151373118417,1.1373048922753003e-05,3.6993126051391177e-06,25.31436860995906,26.813277755960097,31.690836506219924,25.590233802988983,26.813277755960097,25.590233802988983,35.029551018681786,-31.690836506219924,3.9585105985031532,2.892982399659862e-15
sar,0.0625,low_frequency,997,0.0,0.005460151373118417,1.1373048922753003e-05,3.6993126051391177e-06,25.31436860995906,26.813277755960097,31.690836506219924,25.590233802988983,26.813277755960097,25.590233802988983,35.029551018681786,-31.690836506219924,3.9585105985031532,2.892982399659862e-15
oracle,0.0625,low_frequency,997,0.0,0.005460151373118417,1.1373048922753003e-05,3.6993126051391177e-06,25.31436860995906,26.813277755960097,31.690836506219924,25.590233802988983,26.813277755960097,25.590233802988983,35.029551018681786,-31.690836506219924,3.9585105985031532,2.892982399659862e-15
