model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.8823529411764706,near_nyquist,32113,0.0,1.1244421389557446,1.4531672489845816e-05,2.777862099360209e-07,48.7858947702481,48.88621511302198,66.07226430238133,48.80397927691326,48.88621511302198,48.80397927691326,67.216587811975,-66.07226430238133,7.814614497826124,4.821637332766436e-16
sar,0.8823529411764706,near_nyquist,32113,0.0,1.1244421389557446,1.4531672489845816e-05,2.777862099360209e-07,48.7858947702481,48.88621511302198,66.07226430238133,48.80397927691326,48.88621511302198,48.80397927691326,67.216587811975,-66.07226430238133,7.814614497826124,4.821637332766436e-16
oracle,0.8823529411764706,near_nyquist,32113,0.0,1.1244421389557446,1.4531672489845816e-05,2.777862099360209e-07,48.7858947702481,48.88621511302198,66.07226430238133,48.80397927691326,48.88621511302198,48.80397927691326,67.216587811975,-66.07226430238133,7.814614497826124,4.821637332766436e-16
