model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.5,near_nyquist,32113,0.0,0.36072302035438947,1.4450860017051246e-05,7.304484093168227e-07,43.71031316773803,43.972801645662365,56.93584311023982,43.758646551198865,43.972801645662365,43.758646551198865,60.514743051047674,-56.93584311023982,6.976519360664264,1.928654933106574e-15
sar,0.5,near_nyquist,32113,0.0,0.36072302035438947,1.4450860017051246e-05,7.304484093168227e-07,43.71031316773803,43.972801645662365,56.93584311023982,43.758646551198865,43.972801645662365,43.758646551198865,60.514743051047674,-56.93584311023982,6.976519360664264,1.928654933106574e-15
oracle,0.5,near_nyquist,32113,0.0,0.36072302035438947,1.4450860017051246e-05,7.304484093168227e-07,43.71031316773803,43.972801645662365,56.93584311023982,43.758646551198865,43.972801645662365,43.758646551198865,60.514743051047674,-56.93584311023982,6.976519360664264,1.928654933106574e-15
