model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.125,low_frequency,997,0.0,0.022315484636471095,1.2840623256731844e-05,2.438079939957838e-06,31.482948202465305,32.40020219086784,39.61558381870459,31.64519828672791,32.40020219086784,31.64519828672791,44.23722080638149,-39.61558381870459,4.964318652280384,2.8929823996598604e-15
sar,0.125,low_frequency,997,0.0,0.022315484636471095,1.2840623256731844e-05,2.438079939957838e-06,31.482948202465305,32.40020219086784,39.61558381870459,31.64519828672791,32.40020219086784,31.64519828672791,44.23722080638149,-39.61558381870459,4.964318652280384,2.8929823996598604e-15
oracle,0.125,low_frequency,997,0.0,0.022315484636471095,1.2840623256731844e-05,2.438079939957838e-06,31.482948202465305,32.40020219086784,39.61558381870459,31.64519828672791,32.40020219086784,31.64519828672791,44.23722080638149,-39.61558381870459,4.964318652280384,2.8929823996598604e-15
