model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.5,near_nyquist,32113,0.37,0.36072336460124194,1.444985408016408e-05,7.317224227110197e-07,43.710306742838554,43.973108116914126,56.92827909499769,43.758574007313726,43.973108116914126,43.758574007313726,60.5468704070266,-56.92827909499769,6.9765073101850055,5.785964799319727e-15
sar,0.5,near_nyquist,32113,0.37,0.36072336460124194,1.444985408016408e-05,7.317224227110197e-07,43.710306742838554,43.973108116914126,56.92827909499769,43.758574007313726,43.973108116914126,43.758574007313726,60.5468704070266,-56.92827909499769,6.9765073101850055,5.785964799319727e-15
oracle,0.5,near_nyquist,32113,0.37,0.36072336460124194,1.444985408016408e-05,7.317224227110197e-07,43.710306742838554,43.973108116914126,56.92827909499769,43.758574007313726,43.973108116914126,43.758574007313726,60.5468704070266,-56.92827909499769,6.9765073101850055,5.785964799319727e-15
