model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.8823529411764706,near_nyquist,32113,1.11,1.1244359177697647,1.4533297294553099e-05,2.7454796537762e-07,48.78590847049327,48.88570552178691,66.12316480207993,48.80442842344752,48.88570552178691,48.80442842344752,67.12341460784,-66.12316480207993,7.814689106884971,6.750292265873014e-15
sar,0.8823529411764706,near_nyquist,32113,1.11,1.1244359177697647,1.4533297294553099e-05,2.7454796537762e-07,48.78590847049327,48.88570552178691,66.12316480207993,48.80442842344752,48.88570552178691,48.80442842344752,67.12341460784,-66.12316480207993,7.814689106884971,6.750292265873014e-15
oracle,0.8823529411764706,near_nyquist,32113,1.11,1.1244359177697647,1.4533297294553099e-05,2.7454796537762e-07,48.78590847049327,48.88570552178691,66.12316480207993,48.80442842344752,48.88570552178691,48.80442842344752,67.12341460784,-66.12316480207993,7.814689106884971,6.750292265873014e-15
