model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.8823529411764706,near_nyquist,32113,0.37,1.124437747513256,1.4533030589950005e-05,2.7530630168540426e-07,48.78590230327425,48.88579228818422,66.11119264111053,48.80429130384699,48.88579228818422,48.80429130384699,67.1050635900143,-66.11119264111053,7.81466632954269,1.4464911998299308e-15
sar,0.8823529411764706,near_nyquist,32113,0.37,1.124437747513256,1.4533030589950005e-05,2.7530630168540426e-07,48.78590230327425,48.88579228818422,66.11119264111053,48.80429130384699,48.88579228818422,48.80429130384699,67.1050635900143,-66.11119264111053,7.81466632954269,1.4464911998299308e-15
oracle,0.8823529411764706,near_nyquist,32113,0.37,1.124437747513256,1.4533030589950005e-05,2.7530630168540426e-07,48.78590230327425,48.88579228818422,66.11119264111053,48.80429130384699,48.88579228818422,48.80429130384699,67.1050635900143,-66.11119264111053,7.81466632954269,1.4464911998299308e-15
