model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.25,low_frequency,997,1.11,0.08993975543411169,1.3886568124652143e-05,1.3807798509840295e-06,37.6115717645656,38.11356773233927,48.13827261312188,37.70188098082394,38.11356773233927,37.70188098082394,51.755946240700965,-48.13827261312188,5.970412123060456,1.928654933106574e-15
sar,0.25,low_frequency,997,1.11,0.08993975543411169,1.3886568124652143e-05,1.3807798509840295e-06,37.6115717645656,38.11356773233927,48.13827261312188,37.70188098082394,38.11356773233927,37.70188098082394,51.755946240700965,-48.13827261312188,5.970412123060456,1.928654933106574e-15
oracle,0.25,low_frequency,997,1.11,0.08993975543411169,1.3886568124652143e-05,1.3807798509840295e-06,37.6115717645656,38.11356773233927,48.13827261312188,37.70188098082394,38.11356773233927,37.70188098082394,51.755946240700965,-48.13827261312188,5.970412123060456,1.928654933106574e-15
