model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.5,low_frequency,997,1.11,0.3607214388693097,1.4448751959078763e-05,7.314265518026714e-07,43.71030318730603,43.973416190183684,56.930012328614225,43.75895075981042,43.973416190183684,43.75895075981042,60.5518864865013,-56.930012328614225,6.976569893656216,1.4464911998299308e-15
sar,0.5,low_frequency,997,1.11,0.3607214388693097,1.4448751959078763e-05,7.314265518026714e-07,43.71030318730603,43.973416190183684,56.930012328614225,43.75895075981042,43.973416190183684,43.75895075981042,60.5518864865013,-56.930012328614225,6.976569893656216,1.4464911998299308e-15
oracle,0.5,low_frequency,997,1.11,0.3607214388693097,1.4448751959078763e-05,7.314265518026714e-07,43.71030318730603,43.973416190183684,56.930012328614225,43.75895075981042,43.973416190183684,43.75895075981042,60.5518864865013,-56.930012328614225,6.976569893656216,1.4464911998299308e-15
