model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.25,low_frequency,997,0.37,0.08993984138844605,1.3885971477736517e-05,1.381550875240832e-06,37.61157282227737,38.11375848475881,48.135852350165734,37.70183552828344,38.11375848475881,37.70183552828344,51.745637112199404,-48.135852350165734,5.970404572804559,9.64327466553287e-16
sar,0.25,low_frequency,997,0.37,0.08993984138844605,1.3885971477736517e-05,1.381550875240832e-06,37.61157282227737,38.11375848475881,48.135852350165734,37.70183552828344,38.11375848475881,37.70183552828344,51.745637112199404,-48.135852350165734,5.970404572804559,9.64327466553287e-16
oracle,0.25,low_frequency,997,0.37,0.08993984138844605,1.3885971477736517e-05,1.381550875240832e-06,37.61157282227737,38.11375848475881,48.135852350165734,37.70183552828344,38.11375848475881,37.70183552828344,51.745637112199404,-48.135852350165734,5.970404572804559,9.64327466553287e-16
