model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.25,low_frequency,997,0.0,0.08994016371015026,1.3886461109948488e-05,1.38172212555499e-06,37.61157511642287,38.11362091519379,48.13532961724174,37.701663104062575,38.11362091519379,37.701663104062575,51.732331625362285,-48.13532961724174,5.970375930907405,3.3751461329365063e-15
sar,0.25,low_frequency,997,0.0,0.08994016371006812,1.3886461027809748e-05,1.38172204341625e-06,37.61157511642287,38.11362094087845,48.13532987541126,37.70166315078637,38.11362094087845,37.70166315078637,51.732332216391505,-48.13532987541126,5.970375938668834,4.821637332766436e-16
oracle,0.25,low_frequency,997,0.0,0.08994016371015026,1.3886461109948488e-05,1.38172212555499e-06,37.61157511642287,38.11362091519379,48.13532961724174,37.701663104062575,38.11362091519379,37.701663104062575,51.732331625362285,-48.13532961724174,5.970375930907405,3.3751461329365063e-15
