model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.125,near_nyquist,32113,0.0,0.022315484636553223,1.2840623338870584e-05,2.438080022096579e-06,31.482948202474645,32.400202163102925,39.61558367240708,31.64519824004831,32.400202163102925,31.64519824004831,44.237220382317176,-39.61558367240708,4.964318644526298,1.928654933106574e-15
sar,0.125,near_nyquist,32113,0.0,0.022315484636553223,1.2840623338870584e-05,2.438080022096579e-06,31.482948202474645,32.400202163102925,39.61558367240708,31.64519824004831,32.400202163102925,31.64519824004831,44.237220382317176,-39.61558367240708,4.964318644526298,1.928654933106574e-15
oracle,0.125,near_nyquist,32113,0.0,0.022315484636553223,1.2840623338870584e-05,2.438080022096579e-06,31.482948202474645,32.400202163102925,39.61558367240708,31.64519824004831,32.400202163102925,31.64519824004831,44.237220382317176,-39.61558367240708,4.964318644526298,1.928654933106574e-15
