model,amplitude_fs_peak,case,bin,phase_rad,Psignal,Pqn,Pqd,SQNR_total_TD_dB,SQNR_spectral_dB,SQDR_dB,SQNDR_dB,SNR_dB,SNDR_dB,SFDR_dB,THD_dB,ENOB_bit,closure_error_db
direct,0.8823529411764706,low_frequency,997,0.0,1.1244421389557449,1.4531672489845806e-05,2.777862099360212e-07,48.78589477024596,48.88621511302198,66.07226430238133,48.80397927691326,48.88621511302198,48.80397927691326,67.216587811975,-66.07226430238133,7.814614497826124,4.821637332766436e-16
sar,0.8823529411764706,low_frequency,997,0.0,1.1244421389556627,1.4531672407707066e-05,2.777862920747615e-07,48.785894770245946,48.88621513756971,66.07226301821372,48.80397927691295,48.88621513756971,48.80397927691295,67.21658948327348,-66.07226301821372,7.814614497826072,2.410818666383218e-15
oracle,0.8823529411764706,low_frequency,997,0.0,1.1244421389557449,1.4531672489845806e-05,2.777862099360212e-07,48.78589477024596,48.88621511302198,66.07226430238133,48.80397927691326,48.88621511302198,48.80397927691326,67.216587811975,-66.07226430238133,7.814614497826124,4.821637332766436e-16
