target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
139,0.12816700372170287,0.12824482354592162,0.12832264337014038,-0.11154770710059128
140,0.1411108302319145,0.14118865005613326,0.14126646988035202,-0.13503143491124384
141,0.15436593603900095,0.1544437558632197,0.15452157568743846,-0.13503143491124384
142,0.16777668149452513,0.16785450131874388,0.16793232114296264,-0.12328957100591756
143,0.1813430665984868,0.18142088642270554,0.1814987062469243,-0.0998058431952671
144,0.19350869486651096,0.1935865146907297,0.19366433451494847,-0.18199889053254478
145,0.2070750799704724,0.20715289979469115,0.20723071961890988,-0.1585151627218943
146,0.22048582542599654,0.2205636452502153,0.22064146507443405,-0.1467732988165701
147,0.23405221052995823,0.23413003035417698,0.23420785017839574,-0.12328957100591756
148,0.24699603704016987,0.24707385686438862,0.24715167668860738,-0.1467732988165701
149,0.26040678249569404,0.2604846023199128,0.26056242214413156,-0.13503143491124595
150,0.2736618883027805,0.2737397081269992,0.273817527951218,-0.13503143491124595
151,0.2872282734067422,0.2873060932309609,0.2873839130551797,-0.11154770710059338
152,0.29986082062007857,0.2999386404442973,0.3000164602685161,-0.1585151627218985
153,0.31311592642716524,0.31319374625138396,0.31327156607560275,-0.1585151627218985
154,0.3263710322342519,0.32644885205847063,0.3265266718826894,-0.1585151627218985
155,0.3399374173382136,0.3400152371624323,0.3400930569866511,-0.13503143491124595
156,0.35303688349686274,0.3531147033210815,0.35319252314530025,-0.14677329881656803
157,0.3662919893039494,0.3663698091281682,0.3664476289523869,-0.14677329881656803
158,0.3797027347594736,0.3797805545836923,0.3798583744079111,-0.13503143491124595
159,0.39326911986343527,0.393346939687654,0.3934247595118728,-0.11154770710059338
160,0.40512346883458444,0.4052012886588032,0.40527910848302195,-0.21722448224851734
161,0.41962369182917064,0.4197015116533894,0.41977933147760815,-0.12328957100591546
162,0.4330344372846948,0.43311225710891355,0.43319007693313233,-0.11154770710059338
163,0.4466008223886565,0.44667864221287523,0.446756462037094,-0.08806397928994082
164,0.45954464889886815,0.4596224687230869,0.45970028854730566,-0.11154770710059338
165,0.4729553943543923,0.4730332141786111,0.47311103400282983,-0.09980584319526291
166,0.4863661398099165,0.4864439596341352,0.486521779458354,-0.08806397928994082
167,0.49993252491387813,0.5000103447380969,0.5000881645623156,-0.06458025147928825
168,0.5124094324787773,0.5124872523029961,0.5125650721272148,-0.12328957100591546
169,0.525664538285864,0.5257423581100827,0.5258201779343015,-0.12328957100591546
170,0.5390752837413881,0.5391531035656069,0.5392309233898256,-0.11154770710059338
171,0.5526416688453494,0.5527194886695681,0.5527973084937869,-0.08806397928994082
172,0.565585495355561,0.5656633151797797,0.5657411350039985,-0.11154770710059338
173,0.5789962408110851,0.579074060635304,0.5791518804595227,-0.09980584319526291
174,0.5922513466181718,0.5923291664423906,0.5924069862666094,-0.09980584319526291
175,0.6058177317221336,0.6058955515463523,0.6059733713705711,-0.07632211538461035
176,0.6179833599901577,0.6180611798143765,0.6181389996385953,-0.15851516272189012
177,0.6315497450941194,0.6316275649183382,0.6317053847425569,-0.13503143491123756
178,0.6449604905496436,0.6450383103738623,0.645116130198081,-0.12328957100591546
179,0.6585268756536051,0.658604695477824,0.6586825153020427,-0.09980584319526291
180,0.6714707021638164,0.6715485219880352,0.6716263418122539,-0.12328957100591546
181,0.6848814476193406,0.6849592674435593,0.685037087267778,-0.11154770710059338
182,0.6982921930748647,0.6983700128990835,0.6984478327233022,-0.09980584319526291
183,0.7118585781788265,0.7119363980030452,0.7120142178272639,-0.07632211538461035
184,0.7243354857437256,0.7244133055679444,0.7244911253921631,-0.13503143491123756
185,0.7375905915508123,0.737668411375031,0.7377462311992498,-0.13503143491123756
186,0.7510013370063364,0.7510791568305552,0.7511569766547739,-0.12328957100591546
187,0.764567722110298,0.7646455419345168,0.7647233617587356,-0.09980584319526291
188,0.7775115486205098,0.7775893684447285,0.7776671882689472,-0.12328957100591546
189,0.7909222940760334,0.7910001139002522,0.7910779337244709,-0.11154770710059338
190,0.8041773998831201,0.8042552197073388,0.8043330395315575,-0.11154770710059338
