case,pvt,mismatch_seed,target_transition,baseline_status,lower_v,upper_v,baseline_transition_v,expected_lower_code,actual_lower_code,lower_code_match,expected_upper_code,actual_upper_code,upper_code_match,actual_bracket_valid,all_frames_valid,returncode,simulation_aborted,row_pass,early_stop,deck,log
S044_TT,TT_3P3_27C,44,1,PASS,-1.7012451171875003,-1.7010375976562502,-1.7011413574218752,0,0,True,1,1,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/jobs/s044_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/logs/s044_tt_first5_brackets.log
S044_TT,TT_3P3_27C,44,2,PASS,-1.6878813495786174,-1.68772570993018,-1.6878035297543987,1,1,True,2,2,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/jobs/s044_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/logs/s044_tt_first5_brackets.log
S044_TT,TT_3P3_27C,44,3,PASS,-1.674154422790047,-1.6739987831416094,-1.6740766029658283,2,2,True,3,3,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/jobs/s044_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/logs/s044_tt_first5_brackets.log
S044_TT,TT_3P3_27C,44,4,PASS,-1.6612056942436642,-1.6610500545952265,-1.6611278744194453,3,3,True,4,4,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/jobs/s044_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/logs/s044_tt_first5_brackets.log
S044_TT,TT_3P3_27C,44,5,PASS,-1.6477900467519686,-1.6476344071035312,-1.6477122269277498,4,4,True,5,5,True,True,True,0,False,True,STOP_AFTER_FIRST_5_TRANSITION_BRACKETS,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/jobs/s044_tt_first5_brackets.spice,/foss/designs/A44_SAR_ADC_CURRENT_CACE_REPRODUCIBLE_20260728_R1/06_RUN_OUTPUTS/DEBUG_STATIC_PDK_FIX/logs/s044_tt_first5_brackets.log
