
Note: Compatibility modes selected: hs a

Warning: m=xx on .subckt line will override multiplier m hierarchy!


Circuit: * a44 actual analog core with fixed tt timed behavioral sar control.

Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
dctrln4_drv                                  0
dctrln3_drv                                  0
dctrln2_drv                                  0
dctrln1_drv                                  0
dout7_drv                                    0
dout6_drv                                    0
dout5_drv                                    0
dout4_drv                                    0
dout3_drv                                    0
dout2_drv                                    0
dout1_drv                                    0
dout0_drv                                    0
eoc                                          0
invalid0                                     0
timeout0                                     0
complete                                     0
dout7_rx                                     0
dout6_rx                                     0
dout5_rx                                     0
dout4_rx                                     0
dout3_rx                                     0
dout2_rx                                     0
dout1_rx                                     0
dout0_rx                                     0
e_input_diff#branch               -1.28284e-10
e_sample_diff#branch               -8.2638e-13
e.xcore.e_cmp_noise_n#branch      -1.43512e-12
e.xcore.e_cmp_noise_p#branch      -2.26147e-12
vcmp_noise#branch                  1.30312e-13
vclks_id#branch                              0
vvinn_id#branch                    -4.2469e-10
vvinp_id#branch                   -9.59221e-10
vvrefn_id#branch                  -1.83177e-09
vvrefp_id#branch                   -1.5435e-08
vvdd#branch                       -1.61594e-08
a_status#branch_1_0                          0
a_status#branch_1_1                          0
a_status#branch_1_2                          0
a_status#branch_1_3                          0
a_dout#branch_1_0                            0
a_dout#branch_1_1                            0
a_dout#branch_1_2                            0
a_dout#branch_1_3                            0
a_dout#branch_1_4                            0
a_dout#branch_1_5                            0
a_dout#branch_1_6                            0
a_dout#branch_1_7                            0
a_dctrln#branch_1_0                          0
a_dctrln#branch_1_1                          0
a_dctrln#branch_1_2                          0
a_dctrln#branch_1_3                          0
a_dctrln#branch_1_4                          0
a_dctrln#branch_1_5                          0
a_dctrln#branch_1_6                          0
a_dctrlp#branch_1_0                          0
a_dctrlp#branch_1_1                          0
a_dctrlp#branch_1_2                          0
a_dctrlp#branch_1_3                          0
a_dctrlp#branch_1_4                          0
a_dctrlp#branch_1_5                          0
a_dctrlp#branch_1_6                          0
a_cmpck#branch_1_0                           0


Instance: abeh   Message: WARNING: output scheduled with impossible delay (-4.01e-12) at 5.01e-12/0.

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.005112210394267e-07
Cosim  2.0054e-07

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.005297982916296e-07
Cosim  7.005589999999999e-07

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.20053421613101e-06
Cosim  1.200541e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.700500730418659e-06
Cosim  2.70053e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.200510730398492e-06
Cosim  3.20054e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 4.700513943725213e-06
Cosim  4.700536e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 5.200528798295618e-06
Cosim  5.200558e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 5.700525777957059e-06
Cosim  5.700541e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.20050773041009e-06
Cosim  7.200536999999999e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 7.700506730411511e-06
Cosim  7.700536e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 9.200526584694011e-06
Cosim  9.200541e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 9.700528798296635e-06
Cosim  9.700558e-06

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.020051422417771e-05
Cosim  1.0200537e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.170051073039892e-05
Cosim  1.170054e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.220053173042101e-05
Cosim  1.2200561e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.370053510968133e-05
Cosim  1.3700541e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.420052979828942e-05
Cosim  1.4200559e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.470050979824992e-05
Cosim  1.4700539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.620051004550196e-05
Cosim  1.6200539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.670052873043255e-05
Cosim  1.6700558e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.720053393861612e-05
Cosim  1.7200541e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.87005017982825e-05
Cosim  1.8700531e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 1.92005097982591e-05
Cosim  1.9200539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.070051572461308e-05
Cosim  2.0700538e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.120052773043468e-05
Cosim  2.1200557e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.170052553855028e-05
Cosim  2.1700541e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.320050479826827e-05
Cosim  2.3200534e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.370050479827151e-05
Cosim  2.3700534e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.52005263425177e-05
Cosim  2.5200541e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.570052773043429e-05
Cosim  2.5700557e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.620051600725521e-05
Cosim  2.6200539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.770050979825756e-05
Cosim  2.7700539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.82005017982834e-05
Cosim  2.8200531e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 2.970053582033903e-05
Cosim  2.9700542e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.020052873042534e-05
Cosim  3.0200558e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.070050973039387e-05
Cosim  3.0700539e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.220051122747865e-05
Cosim  3.220054e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.270052979829194e-05
Cosim  3.2700559e-05

Instance: abeh   Message: XSPICE time is behind vtime:
XSPICE 3.320053421422044e-05
Cosim  3.3200541e-05

No. of Data Rows : 725383
f000_d7             =  3.00000e+00
f000_d6             =  3.00000e+00
f000_d5             =  3.00000e+00
f000_d4             =  0.00000e+00
f000_d3             =  0.00000e+00
f000_d2             =  0.00000e+00
f000_d1             =  3.00000e+00
f000_d0             =  0.00000e+00
f000_complete       =  3.00000e+00
f000_invalid        =  0.00000e+00
f000_timeout        =  0.00000e+00
f000_sampled        =  1.28153e+00
f000_input          =  1.28284e+00
f000_tcomplete      =  3.75492e-07
f001_d7             =  3.00000e+00
f001_d6             =  3.00000e+00
f001_d5             =  3.00000e+00
f001_d4             =  3.00000e+00
f001_d3             =  0.00000e+00
f001_d2             =  0.00000e+00
f001_d1             =  4.95356e-297
f001_d0             =  3.00000e+00
f001_complete       =  3.00000e+00
f001_invalid        =  0.00000e+00
f001_timeout        =  0.00000e+00
f001_sampled        =  1.48501e+00
f001_input          =  1.48495e+00
f001_tcomplete      =  8.75512e-07
f002_d7             =  3.00000e+00
f002_d6             =  3.00000e+00
f002_d5             =  4.43061e-297
f002_d4             =  4.43061e-297
f002_d3             =  3.00000e+00
f002_d2             =  3.00000e+00
f002_d1             =  3.00000e+00
f002_d0             =  4.43061e-297
f002_complete       =  3.00000e+00
f002_invalid        =  0.00000e+00
f002_timeout        =  0.00000e+00
f002_sampled        =  1.01313e+00
f002_input          =  1.01281e+00
f002_tcomplete      =  1.37549e-06
f003_d7             =  3.00000e+00
f003_d6             =  4.45358e-297
f003_d5             =  4.08882e-312
f003_d4             =  4.08882e-312
f003_d3             =  4.45358e-297
f003_d2             =  3.00000e+00
f003_d1             =  3.00000e+00
f003_d0             =  3.00000e+00
f003_complete       =  3.00000e+00
f003_invalid        =  0.00000e+00
f003_timeout        =  0.00000e+00
f003_sampled        =  8.10114e-02
f003_input          =  8.10006e-02
f003_tcomplete      =  1.87550e-06
f004_d7             =  4.38428e-297
f004_d6             =  4.08882e-312
f004_d5             =  3.00000e+00
f004_d4             =  3.00000e+00
f004_d3             =  3.00000e+00
f004_d2             =  3.00000e+00
f004_d1             =  3.00000e+00
f004_d0             =  4.38428e-297
f004_complete       =  3.00000e+00
f004_invalid        =  0.00000e+00
f004_timeout        =  0.00000e+00
f004_sampled        =  -8.88053e-01
f004_input          =  -8.87599e-01
f004_tcomplete      =  2.37549e-06
f005_d7             =  4.08882e-312
f005_d6             =  4.08882e-312
f005_d5             =  4.11408e-297
f005_d4             =  3.00000e+00
f005_d3             =  4.11408e-297
f005_d2             =  4.11408e-297
f005_d1             =  3.00000e+00
f005_d0             =  3.00000e+00
f005_complete       =  3.00000e+00
f005_invalid        =  0.00000e+00
f005_timeout        =  0.00000e+00
f005_sampled        =  -1.45337e+00
f005_input          =  -1.45322e+00
f005_tcomplete      =  2.87548e-06
f006_d7             =  4.08882e-312
f006_d6             =  4.08882e-312
f006_d5             =  4.08882e-312
f006_d4             =  3.00000e+00
f006_d3             =  3.00000e+00
f006_d2             =  4.08882e-312
f006_d1             =  3.00000e+00
f006_d0             =  3.00000e+00
f006_complete       =  3.00000e+00
f006_invalid        =  0.00000e+00
f006_timeout        =  0.00000e+00
f006_sampled        =  -1.35892e+00
f006_input          =  -1.35907e+00
f006_tcomplete      =  3.37549e-06
f007_d7             =  4.08882e-312
f007_d6             =  3.00000e+00
f007_d5             =  4.08882e-312
f007_d4             =  3.00000e+00
f007_d3             =  4.45939e-297
f007_d2             =  4.08882e-312
f007_d1             =  4.45939e-297
f007_d0             =  4.45939e-297
f007_complete       =  3.00000e+00
f007_invalid        =  0.00000e+00
f007_timeout        =  0.00000e+00
f007_sampled        =  -6.51165e-01
f007_input          =  -6.47905e-01
f007_tcomplete      =  3.87549e-06
f008_d7             =  3.00000e+00
f008_d6             =  4.40750e-297
f008_d5             =  4.08882e-312
f008_d4             =  3.00000e+00
f008_d3             =  3.00000e+00
f008_d2             =  3.00000e+00
f008_d1             =  4.08882e-312
f008_d0             =  4.08882e-312
f008_complete       =  3.00000e+00
f008_invalid        =  0.00000e+00
f008_timeout        =  0.00000e+00
f008_sampled        =  3.58200e-01
f008_input          =  3.57351e-01
f008_tcomplete      =  4.37549e-06
f009_d7             =  3.00000e+00
f009_d6             =  3.00000e+00
f009_d5             =  4.08882e-312
f009_d4             =  3.00000e+00
f009_d3             =  3.00000e+00
f009_d2             =  3.00000e+00
f009_d1             =  4.08882e-312
f009_d0             =  4.08882e-312
f009_complete       =  3.00000e+00
f009_invalid        =  0.00000e+00
f009_timeout        =  0.00000e+00
f009_sampled        =  1.20063e+00
f009_input          =  1.20033e+00
f009_tcomplete      =  4.87549e-06
f010_d7             =  3.00000e+00
f010_d6             =  3.00000e+00
f010_d5             =  3.00000e+00
f010_d4             =  3.00000e+00
f010_d3             =  4.91240e-297
f010_d2             =  4.91240e-297
f010_d1             =  3.00000e+00
f010_d0             =  4.08882e-312
f010_complete       =  3.00000e+00
f010_invalid        =  0.00000e+00
f010_timeout        =  0.00000e+00
f010_sampled        =  1.49747e+00
f010_input          =  1.49856e+00
f010_tcomplete      =  5.37551e-06
f011_d7             =  3.00000e+00
f011_d6             =  3.00000e+00
f011_d5             =  4.40004e-297
f011_d4             =  3.00000e+00
f011_d3             =  4.08882e-312
f011_d2             =  3.00000e+00
f011_d1             =  4.40004e-297
f011_d0             =  3.00000e+00
f011_complete       =  3.00000e+00
f011_invalid        =  0.00000e+00
f011_timeout        =  0.00000e+00
f011_sampled        =  1.11805e+00
f011_input          =  1.11641e+00
f011_tcomplete      =  5.87549e-06
f012_d7             =  3.00000e+00
f012_d6             =  4.40508e-297
f012_d5             =  4.08882e-312
f012_d4             =  3.00000e+00
f012_d3             =  4.08882e-312
f012_d2             =  4.40508e-297
f012_d1             =  3.00000e+00
f012_d0             =  4.40508e-297
f012_complete       =  3.00000e+00
f012_invalid        =  0.00000e+00
f012_timeout        =  0.00000e+00
f012_sampled        =  2.29160e-01
f012_input          =  2.27337e-01
f012_tcomplete      =  6.37549e-06
f013_d7             =  4.39847e-297
f013_d6             =  3.00000e+00
f013_d5             =  4.08882e-312
f013_d4             =  4.39847e-297
f013_d3             =  4.08882e-312
f013_d2             =  3.00000e+00
f013_d1             =  3.00000e+00
f013_d0             =  3.00000e+00
f013_complete       =  3.00000e+00
f013_invalid        =  0.00000e+00
f013_timeout        =  0.00000e+00
f013_sampled        =  -7.63388e-01
f013_input          =  -7.64791e-01
f013_tcomplete      =  6.87549e-06
f014_d7             =  4.08882e-312
f014_d6             =  4.29612e-297
f014_d5             =  4.08882e-312
f014_d4             =  3.00000e+00
f014_d3             =  4.08882e-312
f014_d2             =  3.00000e+00
f014_d1             =  3.00000e+00
f014_d0             =  3.00000e+00
f014_complete       =  3.00000e+00
f014_invalid        =  0.00000e+00
f014_timeout        =  0.00000e+00
f014_sampled        =  -1.41334e+00
f014_input          =  -1.40987e+00
f014_tcomplete      =  7.37549e-06
f015_d7             =  4.08882e-312
f015_d6             =  4.08882e-312
f015_d5             =  4.08882e-312
f015_d4             =  3.00000e+00
f015_d3             =  4.08882e-312
f015_d2             =  3.00000e+00
f015_d1             =  3.00000e+00
f015_d0             =  4.31306e-297
f015_complete       =  3.00000e+00
f015_invalid        =  0.00000e+00
f015_timeout        =  0.00000e+00
f015_sampled        =  -1.41554e+00
f015_input          =  -1.41482e+00
f015_tcomplete      =  7.87549e-06
f016_d7             =  4.08882e-312
f016_d6             =  3.00000e+00
f016_d5             =  4.08882e-312
f016_d4             =  4.41800e-297
f016_d3             =  4.08882e-312
f016_d2             =  3.00000e+00
f016_d1             =  3.00000e+00
f016_d0             =  3.00000e+00
f016_complete       =  3.00000e+00
f016_invalid        =  0.00000e+00
f016_timeout        =  0.00000e+00
f016_sampled        =  -7.79987e-01
f016_input          =  -7.77408e-01
f016_tcomplete      =  8.37549e-06
f017_d7             =  3.00000e+00
f017_d6             =  4.40133e-297
f017_d5             =  4.08882e-312
f017_d4             =  3.00000e+00
f017_d3             =  4.08882e-312
f017_d2             =  4.40133e-297
f017_d1             =  4.40133e-297
f017_d0             =  3.00000e+00
f017_complete       =  3.00000e+00
f017_invalid        =  0.00000e+00
f017_timeout        =  0.00000e+00
f017_sampled        =  2.13365e-01
f017_input          =  2.12797e-01
f017_tcomplete      =  8.87549e-06
f018_d7             =  3.00000e+00
f018_d6             =  3.00000e+00
f018_d5             =  4.08882e-312
f018_d4             =  3.00000e+00
f018_d3             =  4.08882e-312
f018_d2             =  3.00000e+00
f018_d1             =  4.08882e-312
f018_d0             =  3.00000e+00
f018_complete       =  3.00000e+00
f018_invalid        =  0.00000e+00
f018_timeout        =  0.00000e+00
f018_sampled        =  1.10696e+00
f018_input          =  1.10652e+00
f018_tcomplete      =  9.37549e-06
f019_d7             =  3.00000e+00
f019_d6             =  3.00000e+00
f019_d5             =  3.00000e+00
f019_d4             =  3.00000e+00
f019_d3             =  4.08882e-312
f019_d2             =  4.90857e-297
f019_d1             =  3.00000e+00
f019_d0             =  4.90857e-297
f019_complete       =  3.00000e+00
f019_invalid        =  0.00000e+00
f019_timeout        =  0.00000e+00
f019_sampled        =  1.49801e+00
f019_input          =  1.49777e+00
f019_tcomplete      =  9.87551e-06
f020_d7             =  3.00000e+00
f020_d6             =  3.00000e+00
f020_d5             =  4.42312e-297
f020_d4             =  3.00000e+00
f020_d3             =  3.00000e+00
f020_d2             =  3.00000e+00
f020_d1             =  4.42312e-297
f020_d0             =  4.08882e-312
f020_complete       =  3.00000e+00
f020_invalid        =  0.00000e+00
f020_timeout        =  0.00000e+00
f020_sampled        =  1.21145e+00
f020_input          =  1.20915e+00
f020_tcomplete      =  1.03755e-05
f021_d7             =  3.00000e+00
f021_d6             =  4.45360e-297
f021_d5             =  4.08882e-312
f021_d4             =  3.00000e+00
f021_d3             =  3.00000e+00
f021_d2             =  3.00000e+00
f021_d1             =  4.08882e-312
f021_d0             =  3.00000e+00
f021_complete       =  3.00000e+00
f021_invalid        =  0.00000e+00
f021_timeout        =  0.00000e+00
f021_sampled        =  3.71482e-01
f021_input          =  3.71605e-01
f021_tcomplete      =  1.08755e-05
f022_d7             =  4.37124e-297
f022_d6             =  3.00000e+00
f022_d5             =  4.08882e-312
f022_d4             =  3.00000e+00
f022_d3             =  4.37124e-297
f022_d2             =  4.37124e-297
f022_d1             =  4.08882e-312
f022_d0             =  3.00000e+00
f022_complete       =  3.00000e+00
f022_invalid        =  0.00000e+00
f022_timeout        =  0.00000e+00
f022_sampled        =  -6.34653e-01
f022_input          =  -6.34752e-01
f022_tcomplete      =  1.13755e-05
f023_d7             =  4.08882e-312
f023_d6             =  4.41358e-297
f023_d5             =  4.08882e-312
f023_d4             =  3.00000e+00
f023_d3             =  3.00000e+00
f023_d2             =  4.08882e-312
f023_d1             =  3.00000e+00
f023_d0             =  3.00000e+00
f023_complete       =  3.00000e+00
f023_invalid        =  0.00000e+00
f023_timeout        =  0.00000e+00
f023_sampled        =  -1.35342e+00
f023_input          =  -1.35284e+00
f023_tcomplete      =  1.18755e-05
f024_d7             =  4.08882e-312
f024_d6             =  4.08882e-312
f024_d5             =  4.08882e-312
f024_d4             =  3.00000e+00
f024_d3             =  5.05335e-297
f024_d2             =  4.08882e-312
f024_d1             =  3.00000e+00
f024_d0             =  3.00000e+00
f024_complete       =  3.00000e+00
f024_invalid        =  0.00000e+00
f024_timeout        =  0.00000e+00
f024_sampled        =  -1.45896e+00
f024_input          =  -1.45683e+00
f024_tcomplete      =  1.23755e-05
f025_d7             =  4.08882e-312
f025_d6             =  4.08882e-312
f025_d5             =  3.00000e+00
f025_d4             =  3.00000e+00
f025_d3             =  3.00000e+00
f025_d2             =  3.00000e+00
f025_d1             =  4.44953e-297
f025_d0             =  3.00000e+00
f025_complete       =  3.00000e+00
f025_invalid        =  0.00000e+00
f025_timeout        =  0.00000e+00
f025_sampled        =  -9.00576e-01
f025_input          =  -8.99355e-01
f025_tcomplete      =  1.28755e-05
f026_d7             =  3.00000e+00
f026_d6             =  4.08882e-312
f026_d5             =  4.46657e-297
f026_d4             =  4.46657e-297
f026_d3             =  4.46657e-297
f026_d2             =  3.00000e+00
f026_d1             =  3.00000e+00
f026_d0             =  4.46657e-297
f026_complete       =  3.00000e+00
f026_invalid        =  0.00000e+00
f026_timeout        =  0.00000e+00
f026_sampled        =  6.55101e-02
f026_input          =  6.62662e-02
f026_tcomplete      =  1.33755e-05
f027_d7             =  3.00000e+00
f027_d6             =  3.00000e+00
f027_d5             =  4.08882e-312
f027_d4             =  4.08882e-312
f027_d3             =  3.00000e+00
f027_d2             =  3.00000e+00
f027_d1             =  4.42329e-297
f027_d0             =  3.00000e+00
f027_complete       =  3.00000e+00
f027_invalid        =  0.00000e+00
f027_timeout        =  0.00000e+00
f027_sampled        =  1.00232e+00
f027_input          =  1.00187e+00
f027_tcomplete      =  1.38755e-05
f028_d7             =  3.00000e+00
f028_d6             =  3.00000e+00
f028_d5             =  3.00000e+00
f028_d4             =  3.00000e+00
f028_d3             =  4.91277e-297
f028_d2             =  4.91277e-297
f028_d1             =  4.08882e-312
f028_d0             =  3.00000e+00
f028_complete       =  3.00000e+00
f028_invalid        =  0.00000e+00
f028_timeout        =  0.00000e+00
f028_sampled        =  1.48240e+00
f028_input          =  1.48258e+00
f028_tcomplete      =  1.43755e-05
f029_d7             =  3.00000e+00
f029_d6             =  3.00000e+00
f029_d5             =  3.00000e+00
f029_d4             =  4.37331e-297
f029_d3             =  4.08882e-312
f029_d2             =  4.08882e-312
f029_d1             =  3.00000e+00
f029_d0             =  4.37331e-297
f029_complete       =  3.00000e+00
f029_invalid        =  0.00000e+00
f029_timeout        =  0.00000e+00
f029_sampled        =  1.29047e+00
f029_input          =  1.29034e+00
f029_tcomplete      =  1.48755e-05
f030_d7             =  3.00000e+00
f030_d6             =  4.45724e-297
f030_d5             =  3.00000e+00
f030_d4             =  4.08882e-312
f030_d3             =  3.00000e+00
f030_d2             =  4.08882e-312
f030_d1             =  4.45724e-297
f030_d0             =  4.08882e-312
f030_complete       =  3.00000e+00
f030_invalid        =  0.00000e+00
f030_timeout        =  0.00000e+00
f030_sampled        =  5.12621e-01
f030_input          =  5.12395e-01
f030_tcomplete      =  1.53755e-05
f031_d7             =  4.37232e-297
f031_d6             =  3.00000e+00
f031_d5             =  4.37232e-297
f031_d4             =  3.00000e+00
f031_d3             =  3.00000e+00
f031_d2             =  4.08882e-312
f031_d1             =  3.00000e+00
f031_d0             =  3.00000e+00
f031_complete       =  3.00000e+00
f031_invalid        =  0.00000e+00
f031_timeout        =  0.00000e+00
f031_sampled        =  -4.98130e-01
f031_input          =  -4.98390e-01
f031_tcomplete      =  1.58755e-05
f032_d7             =  4.08882e-312
f032_d6             =  4.37340e-297
f032_d5             =  3.00000e+00
f032_d4             =  4.37340e-297
f032_d3             =  4.37340e-297
f032_d2             =  4.08882e-312
f032_d1             =  4.37340e-297
f032_d0             =  4.37340e-297
f032_complete       =  3.00000e+00
f032_invalid        =  0.00000e+00
f032_timeout        =  0.00000e+00
f032_sampled        =  -1.28390e+00
f032_input          =  -1.28277e+00
f032_tcomplete      =  1.63755e-05
f033_d7             =  4.08882e-312
f033_d6             =  4.08882e-312
f033_d5             =  4.91629e-297
f033_d4             =  3.00000e+00
f033_d3             =  4.08882e-312
f033_d2             =  4.08882e-312
f033_d1             =  4.08882e-312
f033_d0             =  3.00000e+00
f033_complete       =  3.00000e+00
f033_invalid        =  0.00000e+00
f033_timeout        =  0.00000e+00
f033_sampled        =  -1.48434e+00
f033_input          =  -1.48481e+00
f033_tcomplete      =  1.68755e-05
f034_d7             =  4.08882e-312
f034_d6             =  4.08882e-312
f034_d5             =  3.00000e+00
f034_d4             =  3.00000e+00
f034_d3             =  4.08882e-312
f034_d2             =  3.00000e+00
f034_d1             =  4.08882e-312
f034_d0             =  3.00000e+00
f034_complete       =  3.00000e+00
f034_invalid        =  0.00000e+00
f034_timeout        =  0.00000e+00
f034_sampled        =  -1.01407e+00
f034_input          =  -1.01274e+00
f034_tcomplete      =  1.73755e-05
f035_d7             =  4.08882e-312
f035_d6             =  3.00000e+00
f035_d5             =  3.00000e+00
f035_d4             =  3.00000e+00
f035_d3             =  3.00000e+00
f035_d2             =  4.44916e-297
f035_d1             =  3.00000e+00
f035_d0             =  3.00000e+00
f035_complete       =  3.00000e+00
f035_invalid        =  0.00000e+00
f035_timeout        =  0.00000e+00
f035_sampled        =  -8.28724e-02
f035_input          =  -8.09168e-02
f035_tcomplete      =  1.78755e-05
f036_d7             =  3.00000e+00
f036_d6             =  3.00000e+00
f036_d5             =  4.37978e-297
f036_d4             =  4.37978e-297
f036_d3             =  4.37978e-297
f036_d2             =  3.00000e+00
f036_d1             =  4.37978e-297
f036_d0             =  4.37978e-297
f036_complete       =  3.00000e+00
f036_invalid        =  0.00000e+00
f036_timeout        =  0.00000e+00
f036_sampled        =  8.88822e-01
f036_input          =  8.87697e-01
f036_tcomplete      =  1.83755e-05
f037_d7             =  3.00000e+00
f037_d6             =  3.00000e+00
f037_d5             =  3.00000e+00
f037_d4             =  4.08882e-312
f037_d3             =  3.00000e+00
f037_d2             =  3.00000e+00
f037_d1             =  3.00000e+00
f037_d0             =  3.00000e+00
f037_complete       =  3.00000e+00
f037_invalid        =  0.00000e+00
f037_timeout        =  0.00000e+00
f037_sampled        =  1.45381e+00
f037_input          =  1.45329e+00
f037_tcomplete      =  1.88755e-05
f038_d7             =  3.00000e+00
f038_d6             =  3.00000e+00
f038_d5             =  3.00000e+00
f038_d4             =  4.08882e-312
f038_d3             =  3.00000e+00
f038_d2             =  4.39850e-297
f038_d1             =  4.39850e-297
f038_d0             =  4.39850e-297
f038_complete       =  3.00000e+00
f038_invalid        =  0.00000e+00
f038_timeout        =  0.00000e+00
f038_sampled        =  1.36055e+00
