sample_index,valid_sample_index,t_sample_s,t_eoc_s,vinp_v,vinn_v,vdiff_v,code_decimal,code_hex,ideal_dac_output_vdiff_v,reconstructed_vdiff_v,quantization_error_v,quantization_error_lsb,clks_falling_sample,eoc_int
130,114,6.5e-05,6.537499999999999e-05,1.8208608274341243,1.4791391725658756,0.3417216548682486,153,0x99,0.33867187499999996,0.33867187499999996,-0.00304977986824867,-0.22963048419754692,1,1
131,115,6.55e-05,6.5875e-05,1.8897791425810515,1.4102208574189483,0.479558285162103,164,0xA4,0.48476562499999987,0.48476562499999987,0.0052073398378968405,0.39208205838282095,1,1
132,116,6.6e-05,6.6375e-05,1.9565083310127274,1.3434916689872725,0.6130166620254549,174,0xAE,0.6175781249999999,0.6175781249999999,0.004561462974544961,0.3434513298480912,1,1
133,117,6.65e-05,6.6875e-05,2.0204391710616174,1.2795608289383824,0.7408783421232351,183,0xB7,0.737109375,0.737109375,-0.0037689671232351563,-0.2837810539847647,1,1
134,118,6.7e-05,6.7375e-05,2.080987989317378,1.2190120106826217,0.8619759786347564,192,0xC0,0.856640625,0.856640625,-0.005335353634756346,-0.4017207442640072,1,1
135,119,6.75e-05,6.7875e-05,2.137601989426691,1.1623980105733092,0.9752039788533815,201,0xC9,0.9761718750000001,0.9761718750000001,0.0009678961466186298,0.07287688633363801,1,1
136,120,6.8e-05,6.8375e-05,2.1897642989928876,1.1102357010071124,1.079528597985775,209,0xD1,1.0824218749999999,1.0824218749999999,0.0028932770142249264,0.2178467398945827,1,1
137,121,6.85e-05,6.8875e-05,2.2369986884983755,1.0630013115016244,1.1739973769967509,216,0xD8,1.1753906250000001,1.1753906250000001,0.0013932480032492478,0.10490337906817866,1,1
138,122,6.9e-05,6.937499999999999e-05,2.278873919167203,1.0211260808327967,1.2577478383344067,222,0xDE,1.255078125,1.255078125,-0.002669713334406687,-0.2010137098847388,1,1
139,123,6.95e-05,6.987499999999999e-05,2.3150076800728336,0.9849923199271663,1.3300153601456672,228,0xE4,1.334765625,1.334765625,0.00475026485433272,0.35766700079681657,1,1
140,124,7e-05,7.037499999999999e-05,2.3450700785462475,0.9549299214537521,1.3901401570924956,232,0xE8,1.387890625,1.387890625,-0.0022495320924955653,-0.1693765340231955,1,1
141,125,7.05e-05,7.0875e-05,2.3687866520177896,0.9312133479822101,1.4375733040355796,236,0xEC,1.4410156250000001,1.4410156250000001,0.003442320964420542,0.2591865196740173,1,1
142,126,7.1e-05,7.1375e-05,2.385940873795346,0.9140591262046537,1.4718817475906925,238,0xEE,1.467578125,1.467578125,-0.004303622590692502,-0.3240374656521413,1,1
