code,width_v,width_mV,width_lsb,dnl_ep_lsb
1,0.013181983767532213,13.181983767532213,0.9941311480460434,-0.005868851953956589
2,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
3,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
4,0.013571082888625519,13.571082888625519,1.023475407815877,0.02347540781587698
5,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
6,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
7,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
8,0.01372672253706364,13.72672253706364,1.0352131117238708,0.03521311172387076
9,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
10,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
11,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
12,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
13,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
14,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
15,0.01232596570112543,12.32596570112543,0.9295737765522957,-0.07042622344770433
16,0.01341544324018873,13.41544324018873,1.0117377039079838,0.011737703907983787
17,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
18,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
19,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
20,0.013571082888625963,13.571082888625963,1.0234754078159105,0.02347540781591051
21,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
22,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
23,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
24,0.013571082888625519,13.571082888625519,1.023475407815877,0.02347540781587698
25,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
26,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
27,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
28,0.013571082888625519,13.571082888625519,1.023475407815877,0.02347540781587698
29,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
30,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
31,0.011392127810500696,11.392127810500696,0.8591475531046349,-0.14085244689536514
32,0.014660560427688374,14.660560427688374,1.1056393351715317,0.10563933517153168
33,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
34,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
35,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
36,0.013571082888625963,13.571082888625963,1.0234754078159105,0.02347540781591051
37,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
38,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
39,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
40,0.013571082888625963,13.571082888625963,1.0234754078159105,0.02347540781591051
41,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
42,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
43,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
44,0.013571082888625519,13.571082888625519,1.023475407815877,0.02347540781587698
45,0.01310416394331293,13.10416394331293,0.9882622960920299,-0.011737703907970132
46,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
47,0.012325965701125874,12.325965701125874,0.9295737765523292,-0.0704262234476708
48,0.013415443240187841,13.415443240187841,1.0117377039079167,0.01173770390791673
49,0.013259803591751051,13.259803591751051,1.0000000000000235,2.353672812205332e-14
50,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
51,0.013415443240187841,13.415443240187841,1.0117377039079167,0.01173770390791673
52,0.013571082888625963,13.571082888625963,1.0234754078159105,0.02347540781591051
53,0.013104163943313263,13.104163943313264,0.988262296092055,-0.01173770390794504
54,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
55,0.013104163943313263,13.104163943313264,0.988262296092055,-0.01173770390794504
56,0.01357108288862563,13.571082888625629,1.0234754078158854,0.02347540781588542
57,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
58,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
59,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
60,0.01357108288862574,13.57108288862574,1.0234754078158939,0.023475407815893856
61,0.013104163943313263,13.104163943313264,0.988262296092055,-0.01173770390794504
62,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
63,0.007345496951125741,7.345496951125741,0.5539672514980207,-0.44603274850197927
64,0.018551551638625652,18.551551638625654,1.3990819328701856,0.39908193287018556
65,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
66,0.013104163943313152,13.104163943313152,0.9882622960920466,-0.011737703907953367
67,0.013415443240188285,13.415443240188285,1.0117377039079503,0.011737703907950259
68,0.01357108288862574,13.57108288862574,1.0234754078158939,0.023475407815893856
69,0.013104163943313152,13.104163943313152,0.9882622960920466,-0.011737703907953367
70,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
71,0.013104163943313152,13.104163943313152,0.9882622960920466,-0.011737703907953367
72,0.013571082888625852,13.571082888625853,1.023475407815902,0.023475407815902072
73,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
74,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
75,0.013259803591750718,13.259803591750718,0.9999999999999984,-1.5543122344752192e-15
76,0.01357108288862574,13.57108288862574,1.0234754078158939,0.023475407815893856
77,0.013104163943313263,13.104163943313264,0.988262296092055,-0.01173770390794504
78,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
79,0.012325965701125874,12.325965701125874,0.9295737765523292,-0.0704262234476708
80,0.013415443240188396,13.415443240188395,1.0117377039079587,0.011737703907958696
81,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
82,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
83,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
84,0.01357108288862574,13.57108288862574,1.0234754078158939,0.023475407815893856
85,0.013104163943313152,13.104163943313152,0.9882622960920466,-0.011737703907953367
86,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
87,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
88,0.013726722537062974,13.726722537062974,1.0352131117238206,0.03521311172382058
89,0.013104163943313374,13.104163943313374,0.9882622960920633,-0.011737703907936714
90,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
91,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
92,0.013571082888625852,13.571082888625853,1.023475407815902,0.023475407815902072
93,0.013104163943313152,13.104163943313152,0.9882622960920466,-0.011737703907953367
94,0.01325980359175083,13.25980359175083,1.0000000000000069,6.8833827526759706e-15
95,0.011392127810500585,11.392127810500586,0.8591475531046264,-0.14085244689537357
96,0.014660560427688374,14.660560427688374,1.1056393351715317,0.10563933517153168
97,0.013104163943313263,13.104163943313264,0.988262296092055,-0.01173770390794504
98,0.013259803591750607,13.259803591750607,0.99999999999999,-9.992007221626409e-15
99,0.013415443240188396,13.415443240188395,1.0117377039079587,0.011737703907958696
