utc_started,job,variant,stage,points,frames,frames_per_point,maxstep_ps,elapsed_s,peak_rss_kb,returncode,cached,timed_out,simulation_aborted,retry
2026-07-28T07:44:23.374117+00:00,current_full_transition_bis01_f2_sh006,CURRENT,full_transition_bis01,31,62,2,50,69.57744878600352,137420,0,False,False,False,False
2026-07-28T07:44:21.070655+00:00,current_full_transition_bis01_f2_sh004,CURRENT,full_transition_bis01,32,64,2,50,73.17186170595232,141152,0,False,False,False,False
2026-07-28T07:44:21.769355+00:00,current_full_transition_bis01_f2_sh005,CURRENT,full_transition_bis01,32,64,2,50,74.18640190095175,141336,0,False,False,False,False
2026-07-28T07:45:36.005479+00:00,current_full_transition_bis02_f2_sh000,CURRENT,full_transition_bis02,32,64,2,50,73.48242559400387,141276,0,False,False,False,False
2026-07-28T07:45:36.005676+00:00,current_full_transition_bis02_f2_sh001,CURRENT,full_transition_bis02,32,64,2,50,74.18552676599938,141492,0,False,False,False,False
2026-07-28T07:45:36.005854+00:00,current_full_transition_bis02_f2_sh002,CURRENT,full_transition_bis02,32,64,2,50,74.79084090609103,141368,0,False,False,False,False
2026-07-28T07:45:36.005996+00:00,current_full_transition_bis02_f2_sh003,CURRENT,full_transition_bis02,32,64,2,50,75.59342134208418,141200,0,False,False,False,False
2026-07-28T07:46:50.845279+00:00,current_full_transition_bis02_f2_sh006,CURRENT,full_transition_bis02,31,62,2,50,69.87094430695288,137236,0,False,False,False,False
2026-07-28T07:46:49.541933+00:00,current_full_transition_bis02_f2_sh004,CURRENT,full_transition_bis02,32,64,2,50,72.07708258496132,141384,0,False,False,False,False
2026-07-28T07:46:50.243179+00:00,current_full_transition_bis02_f2_sh005,CURRENT,full_transition_bis02,32,64,2,50,73.58465175307356,141340,0,False,False,False,False
2026-07-28T07:48:03.867292+00:00,current_full_transition_bis03_f2_sh000,CURRENT,full_transition_bis03,32,64,2,50,73.96685606706887,141504,0,False,False,False,False
2026-07-28T07:48:03.867584+00:00,current_full_transition_bis03_f2_sh002,CURRENT,full_transition_bis03,32,64,2,50,74.36629680590704,141276,0,False,False,False,False
2026-07-28T07:48:03.867454+00:00,current_full_transition_bis03_f2_sh001,CURRENT,full_transition_bis03,32,64,2,50,74.77019859303255,141508,0,False,False,False,False
2026-07-28T07:48:03.867748+00:00,current_full_transition_bis03_f2_sh003,CURRENT,full_transition_bis03,32,64,2,50,75.76884900697041,141292,0,False,False,False,False
2026-07-28T07:49:18.685609+00:00,current_full_transition_bis03_f2_sh006,CURRENT,full_transition_bis03,31,62,2,50,70.29339923197404,137252,0,False,False,False,False
2026-07-28T07:49:17.883374+00:00,current_full_transition_bis03_f2_sh004,CURRENT,full_transition_bis03,32,64,2,50,72.10179411398713,141444,0,False,False,False,False
2026-07-28T07:49:18.285736+00:00,current_full_transition_bis03_f2_sh005,CURRENT,full_transition_bis03,32,64,2,50,72.80103865300771,141192,0,False,False,False,False
2026-07-28T07:50:31.127771+00:00,current_full_transition_bis04_f2_sh000,CURRENT,full_transition_bis04,32,64,2,50,73.98060825199354,141348,0,False,False,False,False
2026-07-28T07:50:31.128086+00:00,current_full_transition_bis04_f2_sh002,CURRENT,full_transition_bis04,32,64,2,50,75.08558569801971,141376,0,False,False,False,False
2026-07-28T07:50:31.127937+00:00,current_full_transition_bis04_f2_sh001,CURRENT,full_transition_bis04,32,64,2,50,75.38365501107182,141660,0,False,False,False,False
2026-07-28T07:50:31.128212+00:00,current_full_transition_bis04_f2_sh003,CURRENT,full_transition_bis04,32,64,2,50,76.18325621902477,141196,0,False,False,False,False
2026-07-28T07:51:46.563437+00:00,current_full_transition_bis04_f2_sh006,CURRENT,full_transition_bis04,31,62,2,50,69.8671918300679,137436,0,False,False,False,False
2026-07-28T07:51:45.161509+00:00,current_full_transition_bis04_f2_sh004,CURRENT,full_transition_bis04,32,64,2,50,72.7632418210851,141028,0,False,False,False,False
2026-07-28T07:51:46.264496+00:00,current_full_transition_bis04_f2_sh005,CURRENT,full_transition_bis04,32,64,2,50,73.06904466403648,141380,0,False,False,False,False
2026-07-28T07:52:59.381009+00:00,current_full_transition_bis05_f2_sh000,CURRENT,full_transition_bis05,32,64,2,50,75.08991438394878,141280,0,False,False,False,False
2026-07-28T07:52:59.381345+00:00,current_full_transition_bis05_f2_sh002,CURRENT,full_transition_bis05,32,64,2,50,75.69687137904111,141272,0,False,False,False,False
2026-07-28T07:52:59.381209+00:00,current_full_transition_bis05_f2_sh001,CURRENT,full_transition_bis05,32,64,2,50,75.69364796101581,141364,0,False,False,False,False
2026-07-28T07:52:59.381477+00:00,current_full_transition_bis05_f2_sh003,CURRENT,full_transition_bis05,32,64,2,50,76.79728250193875,141020,0,False,False,False,False
2026-07-28T07:54:15.125641+00:00,current_full_transition_bis05_f2_sh006,CURRENT,full_transition_bis05,31,62,2,50,70.59363842697348,137316,0,False,False,False,False
2026-07-28T07:54:14.522688+00:00,current_full_transition_bis05_f2_sh004,CURRENT,full_transition_bis05,32,64,2,50,71.49308937706519,141324,0,False,False,False,False
2026-07-28T07:54:15.124751+00:00,current_full_transition_bis05_f2_sh005,CURRENT,full_transition_bis05,32,64,2,50,72.69788469595369,141404,0,False,False,False,False
2026-07-28T07:55:27.863882+00:00,current_full_transition_bis06_f2_sh000,CURRENT,full_transition_bis06,32,64,2,50,74.28518771298695,141460,0,False,False,False,False
2026-07-28T07:55:27.864029+00:00,current_full_transition_bis06_f2_sh001,CURRENT,full_transition_bis06,32,64,2,50,74.78478668094613,141568,0,False,False,False,False
2026-07-28T07:55:27.864162+00:00,current_full_transition_bis06_f2_sh002,CURRENT,full_transition_bis06,32,64,2,50,75.49127856490668,141208,0,False,False,False,False
2026-07-28T07:55:27.864297+00:00,current_full_transition_bis06_f2_sh003,CURRENT,full_transition_bis06,32,64,2,50,77.59739826107398,141204,0,False,False,False,False
2026-07-28T07:56:43.402838+00:00,current_full_transition_bis06_f2_sh006,CURRENT,full_transition_bis06,31,62,2,50,70.78962958906777,137332,0,False,False,False,False
2026-07-28T07:56:42.198597+00:00,current_full_transition_bis06_f2_sh004,CURRENT,full_transition_bis06,32,64,2,50,72.79882439400535,141260,0,False,False,False,False
2026-07-28T07:56:42.699065+00:00,current_full_transition_bis06_f2_sh005,CURRENT,full_transition_bis06,32,64,2,50,74.70545324101113,141520,0,False,False,False,False
