job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,0,-3.09856e-06;-8.4244e-06;-2.92459e-06;-3.17931e-06;-8.37709e-06;-8.37586e-06;-3.17091e-06;-7.51398e-06,-3.00381e-06;-8.45243e-06;-2.82565e-06;-3.08422e-06;-8.40495e-06;-8.4053e-06;-3.07546e-06;-7.57341e-06,3.3;3.3;-1.69273e-06;3.3;3.3;3.3;3.3;3.3,-1.76364e-06;-2.01248e-06;3.3;-1.67207e-06;-1.97877e-06;-1.97422e-06;-1.66169e-06;-1.97913e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11011111,223,32,1101111,7,222,32,223,INFERRED_AT_DAC_BRIDGE_OUTPUT,11011111,223,11011111,223,11011111,223,11011111,223,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,1,-3.10693e-06;-8.42672e-06;-3.26173e-06;-3.17555e-06;-8.37669e-06;-8.37498e-06;-3.17107e-06;-8.41138e-06,-3.01234e-06;-8.45435e-06;-3.16742e-06;-3.07932e-06;-8.40493e-06;-8.40572e-06;-3.07516e-06;-8.449e-06,3.3;3.3;3.3;-1.69667e-06;3.3;3.3;3.3;3.3,-1.77676e-06;-2.01612e-06;-1.67899e-06;3.3;-1.97841e-06;-1.97341e-06;-1.66114e-06;-1.96242e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,2,-3.0635e-06;-8.38057e-06;-3.1577e-06;-3.14486e-06;-8.33738e-06;-7.83037e-06;-3.13876e-06;-7.51565e-06,-2.9699e-06;-8.40714e-06;-3.06173e-06;-3.04837e-06;-8.36291e-06;-7.83716e-06;-3.04413e-06;-7.57478e-06,3.3;3.3;-1.70853e-06;-1.69919e-06;3.3;-2.01031e-06;3.3;3.3,-1.75275e-06;-2.00479e-06;3.3;3.3;-1.97178e-06;3.3;-1.65843e-06;-1.97434e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,3,-3.20299e-06;-8.5685e-06;-3.32039e-06;-3.3068e-06;-8.52375e-06;-7.58092e-06;-3.37004e-06;-8.56335e-06,-3.10522e-06;-8.63333e-06;-3.22037e-06;-3.20655e-06;-8.57695e-06;-7.65765e-06;-3.27175e-06;-8.61795e-06,3.3;-2.08194e-06;-1.72295e-06;-1.71822e-06;-2.02999e-06;3.3;-1.70925e-06;3.3,-1.76042e-06;3.3;3.3;3.3;3.3;-1.99406e-06;3.3;-1.98404e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,64,-3.22729e-06;-8.57529e-06;-3.0859e-06;-3.30703e-06;-8.22531e-06;-8.52766e-06;-3.13877e-06;-7.61152e-06,-3.12921e-06;-8.61983e-06;-2.99216e-06;-3.20862e-06;-8.23638e-06;-8.57403e-06;-3.04414e-06;-7.64193e-06,3.3;3.3;-1.69266e-06;3.3;3.3;3.3;3.3;3.3,-1.7773e-06;-2.02698e-06;3.3;-1.68489e-06;-1.96386e-06;-1.98976e-06;-1.6586e-06;-1.95983e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11011111,223,32,1101111,7,222,32,223,INFERRED_AT_DAC_BRIDGE_OUTPUT,11011111,223,11011111,223,11011111,223,11011111,223,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,65,-3.23483e-06;-8.57739e-06;-3.16013e-06;-3.30365e-06;-8.22508e-06;-8.52673e-06;-3.13878e-06;-8.22153e-06,-3.1369e-06;-8.62149e-06;-3.06826e-06;-3.20416e-06;-8.23634e-06;-8.57456e-06;-3.04412e-06;-8.23776e-06,3.3;3.3;3.3;-1.71129e-06;3.3;3.3;3.3;3.3,-1.79073e-06;-2.03215e-06;-1.66953e-06;3.3;-1.96345e-06;-1.98805e-06;-1.65731e-06;-1.9778e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,66,-3.19235e-06;-8.53149e-06;-3.0624e-06;-3.27284e-06;-8.18561e-06;-8.17649e-06;-3.1066e-06;-7.85225e-06,-3.09543e-06;-8.57475e-06;-2.96887e-06;-3.17305e-06;-8.19423e-06;-8.23132e-06;-3.01279e-06;-7.88735e-06,3.3;3.3;-1.69879e-06;-1.71119e-06;3.3;-2.02325e-06;3.3;3.3,-1.76637e-06;-2.02048e-06;3.3;3.3;-1.95659e-06;3.3;-1.65511e-06;-1.95747e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S173_LOW_W4,67,-3.33351e-06;-8.7182e-06;-3.22519e-06;-3.43472e-06;-8.37227e-06;-7.62013e-06;-3.26757e-06;-8.37342e-06,-3.23241e-06;-8.80113e-06;-3.12761e-06;-3.33119e-06;-8.40799e-06;-7.71634e-06;-3.16902e-06;-8.4068e-06,3.3;-2.09745e-06;-1.71391e-06;-1.73128e-06;-2.01374e-06;3.3;-1.70321e-06;-2.00108e-06,-1.77338e-06;3.3;3.3;3.3;3.3;-2.00742e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000100,132,123,1000010,7,132,122,132,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000100,132,10000100,132,10000100,132,10000100,132,True,True
