job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,0,-2.92561e-06;-8.2786e-06;-3.01446e-06;-3.01269e-06;-9.4098e-06;-8.22108e-06;-3.00133e-06;-9.47769e-06,-2.87149e-06;-8.26345e-06;-2.95985e-06;-2.9568e-06;-9.37185e-06;-8.21399e-06;-2.94616e-06;-9.43842e-06,3.3;3.3;3.3;-1.66823e-06;-1.97117e-06;-1.96863e-06;-1.6581e-06;3.3,-1.81307e-06;-2.06844e-06;-1.71349e-06;3.3;3.3;3.3;3.3;-2.01481e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,1,-3.0597e-06;-8.44326e-06;-3.14389e-06;-3.13042e-06;-8.38348e-06;-8.38368e-06;-3.12586e-06;-8.42498e-06,-3.00286e-06;-8.43788e-06;-3.08662e-06;-3.07259e-06;-8.38951e-06;-8.38802e-06;-3.06714e-06;-8.42981e-06,3.3;3.3;3.3;3.3;-1.98792e-06;-1.9857e-06;-1.6706e-06;-1.98195e-06,-1.84411e-06;-2.08864e-06;-1.73663e-06;-1.71633e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,2,-2.42562e-06;-7.62451e-06;-2.53396e-06;-2.51362e-06;-7.57252e-06;-7.57115e-06;-2.50512e-06;-7.61041e-06,-2.3832e-06;-7.57038e-06;-2.48937e-06;-2.46887e-06;-7.51771e-06;-7.51699e-06;-2.46101e-06;-7.56102e-06,3.3;3.3;-1.62347e-06;-1.61275e-06;3.3;3.3;-1.60972e-06;-1.90575e-06,-1.75017e-06;-2.00297e-06;3.3;3.3;-1.96942e-06;-1.96294e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,3,-3.01962e-06;-8.43556e-06;-3.15097e-06;-3.13433e-06;-8.38395e-06;-7.47709e-06;-3.12523e-06;-8.42499e-06,-2.96288e-06;-8.44863e-06;-3.0923e-06;-3.07544e-06;-8.38664e-06;-7.49237e-06;-3.06744e-06;-8.42982e-06,3.3;-2.0337e-06;-1.6856e-06;-1.67859e-06;-1.98287e-06;3.3;3.3;-1.9822e-06,-1.80996e-06;3.3;3.3;3.3;3.3;-2.05242e-06;-1.71321e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,64,-3.05009e-06;-8.44049e-06;-2.92215e-06;-3.13603e-06;-8.71149e-06;-8.3837e-06;-2.97042e-06;-8.05888e-06,-2.9931e-06;-8.43548e-06;-2.86966e-06;-3.07732e-06;-8.67535e-06;-8.38779e-06;-2.91564e-06;-8.03836e-06,3.3;3.3;3.3;-1.68079e-06;-1.95098e-06;-1.98506e-06;-1.65257e-06;-1.94287e-06,-1.82804e-06;-2.08441e-06;-1.70413e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,65,-3.18316e-06;-8.60492e-06;-3.05198e-06;-3.25406e-06;-8.22105e-06;-8.54626e-06;-3.09488e-06;-8.22133e-06,-3.12346e-06;-8.60964e-06;-2.99682e-06;-3.19339e-06;-8.2157e-06;-8.56186e-06;-3.03684e-06;-8.21264e-06,3.3;3.3;3.3;3.3;-1.97222e-06;-2.00118e-06;-1.66861e-06;-2.00186e-06,-1.85812e-06;-2.105e-06;-1.72685e-06;-1.72666e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,66,-2.54973e-06;-7.78644e-06;-2.44209e-06;-2.63715e-06;-7.40969e-06;-7.7335e-06;-2.47411e-06;-7.40679e-06,-2.50445e-06;-7.74262e-06;-2.39961e-06;-2.58959e-06;-7.34435e-06;-7.69116e-06;-2.43069e-06;-7.3439e-06,3.3;3.3;-1.61439e-06;-1.62579e-06;3.3;3.3;-1.60674e-06;-1.88959e-06,-1.76339e-06;-2.01879e-06;3.3;3.3;-1.9545e-06;-1.97595e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S198_LOW_W4,67,-3.14596e-06;-8.59626e-06;-3.05942e-06;-3.2577e-06;-8.22101e-06;-7.72497e-06;-3.09418e-06;-8.22229e-06,-3.08634e-06;-8.62104e-06;-3.00286e-06;-3.19595e-06;-8.21336e-06;-7.74986e-06;-3.03709e-06;-8.21158e-06,3.3;-2.04967e-06;-1.67583e-06;-1.69205e-06;-1.96717e-06;3.3;-1.65746e-06;3.3,-1.8245e-06;3.3;3.3;3.3;3.3;-2.06567e-06;3.3;-2.0265e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
