job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,0,-3.0924e-06;-8.45892e-06;-3.28952e-06;-3.19205e-06;-8.39547e-06;-8.3956e-06;-3.17716e-06;-8.4386e-06,-3.20978e-06;-8.41624e-06;-3.40903e-06;-3.31008e-06;-8.37094e-06;-8.3687e-06;-3.29586e-06;-8.40385e-06,3.3;3.3;3.3;-1.68507e-06;-1.99198e-06;-1.98631e-06;-1.67339e-06;3.3,-1.88034e-06;-2.14206e-06;-1.7782e-06;3.3;3.3;3.3;3.3;-2.09995e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,1,-2.58523e-06;-7.70927e-06;-2.68898e-06;-2.66426e-06;-7.63717e-06;-7.6361e-06;-2.65484e-06;-7.67757e-06,-2.68723e-06;-7.76068e-06;-2.79294e-06;-2.76811e-06;-7.70137e-06;-7.6993e-06;-2.75739e-06;-7.73412e-06,3.3;3.3;3.3;3.3;-1.92518e-06;-1.92171e-06;-1.6204e-06;-1.91824e-06,-1.83269e-06;-2.07566e-06;-1.72581e-06;-1.7104e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,2,-3.08886e-06;-8.45249e-06;-3.20603e-06;-3.1856e-06;-7.78873e-06;-8.39671e-06;-3.17722e-06;-8.54488e-06,-3.20635e-06;-8.41194e-06;-3.32443e-06;-3.30421e-06;-7.72966e-06;-8.36679e-06;-3.29588e-06;-8.51305e-06,3.3;3.3;-1.68897e-06;-1.67887e-06;3.3;3.3;-1.67386e-06;3.3,-1.87388e-06;-2.13924e-06;3.3;3.3;-2.11473e-06;-2.09798e-06;3.3;-2.08942e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001101,205,50,1100110,7,204,50,205,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001101,205,11001101,205,11001101,205,11001101,205,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,3,-3.20119e-06;-8.66347e-06;-3.55051e-06;-3.33345e-06;-8.60682e-06;-8.60917e-06;-3.32206e-06;-8.64942e-06,-3.32233e-06;-8.61468e-06;-3.67076e-06;-3.45553e-06;-8.55397e-06;-8.5521e-06;-3.44562e-06;-8.59047e-06,3.3;-2.0551e-06;-1.71203e-06;-1.69848e-06;-2.00383e-06;3.3;3.3;-2.00121e-06,-1.88226e-06;3.3;3.3;3.3;3.3;-2.12217e-06;-1.78782e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,64,-3.2089e-06;-8.62666e-06;-3.10827e-06;-3.30727e-06;-8.22698e-06;-8.56444e-06;-3.14811e-06;-8.2273e-06,-3.3298e-06;-8.56306e-06;-3.22518e-06;-3.4287e-06;-8.22224e-06;-8.51743e-06;-3.26596e-06;-8.21767e-06,3.3;3.3;3.3;-1.69788e-06;-1.97677e-06;-2.00324e-06;-1.66896e-06;3.3,-1.89518e-06;-2.15815e-06;-1.7692e-06;3.3;3.3;3.3;3.3;-2.07674e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,65,-2.70062e-06;-7.87674e-06;-2.60317e-06;-2.77986e-06;-7.46868e-06;-7.8048e-06;-2.62581e-06;-7.46631e-06,-2.80611e-06;-7.90717e-06;-2.7045e-06;-2.88716e-06;-7.55255e-06;-7.84822e-06;-2.72749e-06;-7.5479e-06,3.3;3.3;3.3;3.3;-1.91086e-06;-1.93668e-06;-1.61743e-06;-1.93634e-06,-1.84651e-06;-2.09175e-06;-1.71645e-06;-1.72615e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,66,-3.20529e-06;-8.62043e-06;-3.12027e-06;-3.30127e-06;-8.22997e-06;-8.56573e-06;-3.14843e-06;-7.96821e-06,-3.32626e-06;-8.55916e-06;-3.23614e-06;-3.42295e-06;-8.21786e-06;-8.51556e-06;-3.26576e-06;-7.95223e-06,3.3;3.3;-1.679e-06;-1.69162e-06;3.3;3.3;-1.67029e-06;-1.9644e-06,-1.88828e-06;-2.15586e-06;3.3;3.3;-2.09003e-06;-2.1154e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S089_LOW_W4,67,-3.32001e-06;-8.82995e-06;-3.30825e-06;-3.44892e-06;-8.43797e-06;-8.77825e-06;-3.29302e-06;-9.71288e-06,-3.44466e-06;-8.76182e-06;-3.43042e-06;-3.5744e-06;-8.40537e-06;-8.70073e-06;-3.41571e-06;-9.73024e-06,3.3;-2.07102e-06;-1.69644e-06;-1.71132e-06;-1.98985e-06;3.3;3.3;-1.98009e-06,-1.89735e-06;3.3;3.3;3.3;3.3;-2.14026e-06;-1.78407e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
