job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,0,-2.92037e-06;-8.27719e-06;-3.00785e-06;-3.0064e-06;-8.22025e-06;-8.2203e-06;-2.99541e-06;-8.26151e-06,-2.9572e-06;-8.24552e-06;-3.0457e-06;-3.04275e-06;-8.20302e-06;-8.20154e-06;-3.0321e-06;-8.23822e-06,3.3;3.3;3.3;-1.65951e-06;-1.9639e-06;-1.95895e-06;-1.65005e-06;-1.95696e-06,-1.77375e-06;-2.0242e-06;-1.67712e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,1,-3.11707e-06;-8.52159e-06;-3.19944e-06;-3.18698e-06;-8.46798e-06;-8.46654e-06;-3.44662e-06;-8.5054e-06,-3.15565e-06;-8.4768e-06;-3.23912e-06;-3.22624e-06;-8.42964e-06;-8.42996e-06;-3.48475e-06;-8.46941e-06,3.3;3.3;3.3;-1.66669e-06;3.3;3.3;3.3;3.3,-1.8094e-06;-2.05188e-06;-1.70612e-06;3.3;-2.01421e-06;-2.01034e-06;-1.69294e-06;-2.00723e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,2,-2.91711e-06;-8.27101e-06;-3.01724e-06;-3.00183e-06;-8.22335e-06;-8.22152e-06;-2.99464e-06;-8.26234e-06,-2.95416e-06;-8.24148e-06;-3.05374e-06;-3.03803e-06;-8.19855e-06;-8.1992e-06;-3.03298e-06;-8.23759e-06,3.3;3.3;-1.66307e-06;-1.65445e-06;3.3;-1.94473e-06;3.3;3.3,-1.76752e-06;-2.02095e-06;3.3;3.3;-1.98626e-06;3.3;-1.67239e-06;-1.98417e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,3,-2.92054e-06;-8.31329e-06;-3.05289e-06;-3.03556e-06;-8.26098e-06;-8.26275e-06;-3.02604e-06;-8.30274e-06,-2.95746e-06;-8.29672e-06;-3.08971e-06;-3.07195e-06;-8.23904e-06;-8.23756e-06;-3.06406e-06;-8.27625e-06,3.3;-2.01042e-06;-1.66546e-06;-1.66145e-06;-1.96248e-06;3.3;-1.64348e-06;3.3,-1.75981e-06;3.3;3.3;3.3;3.3;-1.98849e-06;3.3;-1.98822e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,64,-3.04551e-06;-8.43844e-06;-2.9149e-06;-3.13044e-06;-8.05853e-06;-8.38219e-06;-2.96417e-06;-8.05846e-06,-3.08332e-06;-8.39828e-06;-2.95201e-06;-3.1678e-06;-8.04856e-06;-8.35606e-06;-3.00061e-06;-8.04553e-06,3.3;3.3;3.3;-1.67189e-06;-1.94888e-06;-1.97582e-06;-1.64666e-06;-1.93721e-06,-1.78781e-06;-2.03998e-06;-1.66743e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,65,-3.24136e-06;-8.68252e-06;-3.10695e-06;-3.31146e-06;-8.30581e-06;-8.62877e-06;-3.20432e-06;-8.30271e-06,-3.28093e-06;-8.6292e-06;-3.14587e-06;-3.35171e-06;-8.27563e-06;-8.58414e-06;-3.24259e-06;-8.27626e-06,3.3;3.3;3.3;-1.67866e-06;3.3;3.3;3.3;3.3,-1.82378e-06;-2.06857e-06;-1.69639e-06;3.3;-1.99856e-06;-2.02431e-06;-1.69005e-06;-2.02678e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,66,-3.04227e-06;-8.43234e-06;-2.92477e-06;-3.12619e-06;-8.06115e-06;-8.38359e-06;-2.96423e-06;-8.05843e-06,-3.08032e-06;-8.39445e-06;-2.96052e-06;-3.16343e-06;-8.04445e-06;-8.35362e-06;-3.00064e-06;-8.04566e-06,3.3;3.3;-1.65432e-06;-1.66587e-06;3.3;3.3;-1.64827e-06;-1.9392e-06,-1.78107e-06;-2.03645e-06;3.3;3.3;-1.97283e-06;-1.98456e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S051_LOW_W4,67,-3.04766e-06;-8.47328e-06;-2.96049e-06;-3.15993e-06;-8.09901e-06;-8.42481e-06;-2.99507e-06;-8.10009e-06,-3.0856e-06;-8.44982e-06;-2.99654e-06;-3.19732e-06;-8.08476e-06;-8.3919e-06;-3.03231e-06;-8.0831e-06,3.3;-2.02659e-06;-1.65695e-06;-1.67448e-06;-1.94771e-06;3.3;-1.64594e-06;3.3,-1.77393e-06;3.3;3.3;3.3;3.3;-2.00381e-06;3.3;-1.96879e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
