utc_started,job,variant,stage,points,frames,frames_per_point,maxstep_ps,elapsed_s,peak_rss_kb,returncode,cached,timed_out,simulation_aborted,retry
2026-07-28T06:05:40.607191+00:00,current_full_transition_bis00_f2_sh000,CURRENT,full_transition_bis00,32,64,2,50,72.04224673192948,138656,0,False,False,False,False
2026-07-28T06:05:40.607406+00:00,current_full_transition_bis00_f2_sh001,CURRENT,full_transition_bis00,32,64,2,50,72.44470504904166,138836,0,False,False,False,False
2026-07-28T06:06:52.690431+00:00,current_full_transition_bis00_f2_sh002,CURRENT,full_transition_bis00,32,64,2,50,72.65978736709803,138640,0,False,False,False,False
2026-07-28T06:06:53.090451+00:00,current_full_transition_bis00_f2_sh003,CURRENT,full_transition_bis00,32,64,2,50,72.75395199900959,138624,0,False,False,False,False
2026-07-28T06:08:05.392771+00:00,current_full_transition_bis00_f2_sh004,CURRENT,full_transition_bis00,32,64,2,50,70.93948640406597,138616,0,False,False,False,False
2026-07-28T06:08:05.890464+00:00,current_full_transition_bis00_f2_sh005,CURRENT,full_transition_bis00,32,64,2,50,72.65189694508445,138608,0,False,False,False,False
2026-07-28T06:09:16.374161+00:00,current_full_transition_bis00_f2_sh006,CURRENT,full_transition_bis00,31,62,2,50,68.81355212396011,135008,0,False,False,False,False
2026-07-28T06:10:25.245758+00:00,current_full_transition_bis01_f2_sh001,CURRENT,full_transition_bis01,32,64,2,50,72.95404902694281,138832,0,False,False,False,False
2026-07-28T06:10:25.245554+00:00,current_full_transition_bis01_f2_sh000,CURRENT,full_transition_bis01,32,64,2,50,73.35637307108846,138892,0,False,False,False,False
2026-07-28T06:11:38.240708+00:00,current_full_transition_bis01_f2_sh002,CURRENT,full_transition_bis01,32,64,2,50,71.85848218295723,138676,0,False,False,False,False
2026-07-28T06:11:38.642228+00:00,current_full_transition_bis01_f2_sh003,CURRENT,full_transition_bis01,32,64,2,50,72.15658375399653,138804,0,False,False,False,False
2026-07-28T06:12:50.134515+00:00,current_full_transition_bis01_f2_sh004,CURRENT,full_transition_bis01,32,64,2,50,72.54028891201597,138772,0,False,False,False,False
2026-07-28T06:12:50.836211+00:00,current_full_transition_bis01_f2_sh005,CURRENT,full_transition_bis01,32,64,2,50,72.54689444496762,138700,0,False,False,False,False
2026-07-28T06:14:02.705303+00:00,current_full_transition_bis01_f2_sh006,CURRENT,full_transition_bis01,31,62,2,50,68.80609165190253,134840,0,False,False,False,False
2026-07-28T06:15:11.567725+00:00,current_full_transition_bis02_f2_sh000,CURRENT,full_transition_bis02,32,64,2,50,71.84802249295171,138600,0,False,False,False,False
2026-07-28T06:15:11.567926+00:00,current_full_transition_bis02_f2_sh001,CURRENT,full_transition_bis02,32,64,2,50,72.44856860709842,138776,0,False,False,False,False
2026-07-28T06:16:23.453837+00:00,current_full_transition_bis02_f2_sh002,CURRENT,full_transition_bis02,32,64,2,50,70.6266930049751,138640,0,False,False,False,False
2026-07-28T06:16:24.053218+00:00,current_full_transition_bis02_f2_sh003,CURRENT,full_transition_bis02,32,64,2,50,72.84310582000762,138568,0,False,False,False,False
2026-07-28T06:17:34.116954+00:00,current_full_transition_bis02_f2_sh004,CURRENT,full_transition_bis02,32,64,2,50,69.70827494503465,138576,0,False,False,False,False
2026-07-28T06:17:36.927362+00:00,current_full_transition_bis02_f2_sh005,CURRENT,full_transition_bis02,32,64,2,50,71.82845628203359,138608,0,False,False,False,False
2026-07-28T06:18:43.858866+00:00,current_full_transition_bis02_f2_sh006,CURRENT,full_transition_bis02,31,62,2,50,68.10905950004235,134916,0,False,False,False,False
2026-07-28T06:19:52.009287+00:00,current_full_transition_bis03_f2_sh001,CURRENT,full_transition_bis03,32,64,2,50,69.5394906779984,139076,0,False,False,False,False
2026-07-28T06:19:52.009088+00:00,current_full_transition_bis03_f2_sh000,CURRENT,full_transition_bis03,32,64,2,50,70.34445246797986,138556,0,False,False,False,False
2026-07-28T06:21:01.590160+00:00,current_full_transition_bis03_f2_sh002,CURRENT,full_transition_bis03,32,64,2,50,70.33933900296688,138764,0,False,False,False,False
2026-07-28T06:21:02.393539+00:00,current_full_transition_bis03_f2_sh003,CURRENT,full_transition_bis03,32,64,2,50,70.730707423063,138540,0,False,False,False,False
2026-07-28T06:22:11.961456+00:00,current_full_transition_bis03_f2_sh004,CURRENT,full_transition_bis03,32,64,2,50,69.32406458596233,138552,0,False,False,False,False
2026-07-28T06:22:13.162735+00:00,current_full_transition_bis03_f2_sh005,CURRENT,full_transition_bis03,32,64,2,50,70.72809712798335,138752,0,False,False,False,False
2026-07-28T06:23:21.316315+00:00,current_full_transition_bis03_f2_sh006,CURRENT,full_transition_bis03,31,62,2,50,64.59621292492375,135016,0,False,False,False,False
2026-07-28T06:24:25.957704+00:00,current_full_transition_bis04_f2_sh000,CURRENT,full_transition_bis04,32,64,2,50,70.01961692806799,138588,0,False,False,False,False
2026-07-28T06:24:25.957883+00:00,current_full_transition_bis04_f2_sh001,CURRENT,full_transition_bis04,32,64,2,50,70.41956018400379,138796,0,False,False,False,False
2026-07-28T06:25:36.011416+00:00,current_full_transition_bis04_f2_sh002,CURRENT,full_transition_bis04,32,64,2,50,69.7282880739076,138780,0,False,False,False,False
2026-07-28T06:25:36.413644+00:00,current_full_transition_bis04_f2_sh003,CURRENT,full_transition_bis04,32,64,2,50,70.1268401540583,138780,0,False,False,False,False
2026-07-28T06:26:45.770080+00:00,current_full_transition_bis04_f2_sh004,CURRENT,full_transition_bis04,32,64,2,50,70.64373595896177,138624,0,False,False,False,False
2026-07-28T06:26:46.572999+00:00,current_full_transition_bis04_f2_sh005,CURRENT,full_transition_bis04,32,64,2,50,71.04642559599597,138912,0,False,False,False,False
2026-07-28T06:27:56.445967+00:00,current_full_transition_bis04_f2_sh006,CURRENT,full_transition_bis04,31,62,2,50,67.90955493494403,134812,0,False,False,False,False
2026-07-28T06:29:04.411727+00:00,current_full_transition_bis05_f2_sh000,CURRENT,full_transition_bis05,32,64,2,50,71.63638052297756,138756,0,False,False,False,False
2026-07-28T06:29:04.411952+00:00,current_full_transition_bis05_f2_sh001,CURRENT,full_transition_bis05,32,64,2,50,73.13833794405218,138760,0,False,False,False,False
2026-07-28T06:30:16.091227+00:00,current_full_transition_bis05_f2_sh002,CURRENT,full_transition_bis05,32,64,2,50,73.32742788398173,138772,0,False,False,False,False
2026-07-28T06:30:17.596554+00:00,current_full_transition_bis05_f2_sh003,CURRENT,full_transition_bis05,32,64,2,50,74.62609783397056,138772,0,False,False,False,False
2026-07-28T06:31:29.452671+00:00,current_full_transition_bis05_f2_sh004,CURRENT,full_transition_bis05,32,64,2,50,72.04537187097594,138560,0,False,False,False,False
2026-07-28T06:31:32.270226+00:00,current_full_transition_bis05_f2_sh005,CURRENT,full_transition_bis05,32,64,2,50,73.24078616499901,138652,0,False,False,False,False
2026-07-28T06:32:41.536489+00:00,current_full_transition_bis05_f2_sh006,CURRENT,full_transition_bis05,31,62,2,50,69.10747431800701,134832,0,False,False,False,False
2026-07-28T06:33:50.695158+00:00,current_full_transition_bis06_f2_sh000,CURRENT,full_transition_bis06,32,64,2,50,72.73944889300037,138796,0,False,False,False,False
2026-07-28T06:33:50.695333+00:00,current_full_transition_bis06_f2_sh001,CURRENT,full_transition_bis06,32,64,2,50,73.53898111404851,139032,0,False,False,False,False
2026-07-28T06:35:03.471584+00:00,current_full_transition_bis06_f2_sh002,CURRENT,full_transition_bis06,32,64,2,50,72.5300909280777,138628,0,False,False,False,False
2026-07-28T06:35:04.273335+00:00,current_full_transition_bis06_f2_sh003,CURRENT,full_transition_bis06,32,64,2,50,74.72985369595699,138560,0,False,False,False,False
2026-07-28T06:36:16.037868+00:00,current_full_transition_bis06_f2_sh004,CURRENT,full_transition_bis06,32,64,2,50,71.8454808689421,138512,0,False,False,False,False
2026-07-28T06:36:19.047604+00:00,current_full_transition_bis06_f2_sh005,CURRENT,full_transition_bis06,32,64,2,50,74.35892898298334,138704,0,False,False,False,False
2026-07-28T06:37:27.924393+00:00,current_full_transition_bis06_f2_sh006,CURRENT,full_transition_bis06,31,62,2,50,69.00795801205095,134816,0,False,False,False,False
