point_id,target,role,vid_v,variant,label,frames_per_point,conditioning_codes,formal_code,all_frames_valid,formal_valid,formal_bits,formal_complete_v,formal_invalid_v,formal_timeout_v,formal_complete_time_s,formal_stable_margin_ns,sampled_diff_v,input_diff_v,job
t020_low,20,low,-1.4566719115249755,CURRENT,full_transition_expand0,2,19,19,True,True,00010011,3.3,0.0,0.0,8.75481e-07,104.5189999999999,-1.45666,-1.45666,current_full_transition_expand0_f2_sh001
t020_high,20,high,-1.4367500365249755,CURRENT,full_transition_expand0,2,20,20,True,True,00010100,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-1.43674,-1.43674,current_full_transition_expand0_f2_sh001
t021_low,21,low,-1.4434119036817177,CURRENT,full_transition_expand0,2,20,20,True,True,00010100,3.3,0.0,0.0,2.87548e-06,104.51999999999973,-1.4434,-1.4434,current_full_transition_expand0_f2_sh001
t021_high,21,high,-1.4234900286817176,CURRENT,full_transition_expand0,2,21,21,True,True,00010101,3.3,0.0,0.0,3.87549e-06,104.51000000000029,-1.42348,-1.42348,current_full_transition_expand0_f2_sh001
t022_low,22,low,-1.4301518958384598,CURRENT,full_transition_expand0,2,21,21,True,True,00010101,3.3,0.0,0.0,4.87548e-06,104.52000000000099,-1.43014,-1.43014,current_full_transition_expand0_f2_sh001
t022_high,22,high,-1.4102300208384597,CURRENT,full_transition_expand0,2,22,22,True,True,00010110,3.3,0.0,0.0,5.87549e-06,104.51000000000029,-1.41022,-1.41022,current_full_transition_expand0_f2_sh001
t023_low,23,low,-1.416891887995202,CURRENT,full_transition_expand0,2,22,22,True,True,00010110,3.3,0.0,0.0,6.87549e-06,104.51000000000029,-1.41688,-1.41688,current_full_transition_expand0_f2_sh001
t023_high,23,high,-1.3969700129952018,CURRENT,full_transition_expand0,2,23,23,True,True,00010111,3.3,0.0,0.0,7.87548e-06,104.52000000000014,-1.39696,-1.39696,current_full_transition_expand0_f2_sh001
t024_low,24,low,-1.403631880151944,CURRENT,full_transition_expand0,2,23,23,True,True,00010111,3.3,0.0,0.0,8.87548e-06,104.52000000000014,-1.40362,-1.40362,current_full_transition_expand0_f2_sh001
t024_high,24,high,-1.383710005151944,CURRENT,full_transition_expand0,2,24,24,True,True,00011000,3.3,0.0,0.0,9.87548e-06,104.52000000000014,-1.3837,-1.3837,current_full_transition_expand0_f2_sh001
t025_low,25,low,-1.390371872308686,CURRENT,full_transition_expand0,2,24,24,True,True,00011000,3.3,0.0,0.0,1.08755e-05,104.50000000000044,-1.39036,-1.39036,current_full_transition_expand0_f2_sh001
t025_high,25,high,-1.3704499973086859,CURRENT,full_transition_expand0,2,25,25,True,True,00011001,3.3,0.0,0.0,1.18755e-05,104.50000000000044,-1.37044,-1.37044,current_full_transition_expand0_f2_sh001
t026_low,26,low,-1.377111864465428,CURRENT,full_transition_expand0,2,25,25,True,True,00011001,3.3,0.0,0.0,1.28755e-05,104.49999999999875,-1.3771,-1.3771,current_full_transition_expand0_f2_sh001
t026_high,26,high,-1.357189989465428,CURRENT,full_transition_expand0,2,26,26,True,True,00011010,3.3,0.0,0.0,1.38755e-05,104.50000000000044,-1.35718,-1.35718,current_full_transition_expand0_f2_sh001
t027_low,27,low,-1.3638518566221702,CURRENT,full_transition_expand0,2,26,26,True,True,00011010,3.3,0.0,0.0,1.48755e-05,104.50000000000044,-1.36384,-1.36384,current_full_transition_expand0_f2_sh001
t027_high,27,high,-1.3439299816221701,CURRENT,full_transition_expand0,2,27,27,True,True,00011011,3.3,0.0,0.0,1.58755e-05,104.49999999999875,-1.34392,-1.34392,current_full_transition_expand0_f2_sh001
t028_low,28,low,-1.3505918487789124,CURRENT,full_transition_expand0,2,27,27,True,True,00011011,3.3,0.0,0.0,1.68755e-05,104.49999999999535,-1.35058,-1.35058,current_full_transition_expand0_f2_sh001
t028_high,28,high,-1.3306699737789123,CURRENT,full_transition_expand0,2,28,28,True,True,00011100,3.3,0.0,0.0,1.78755e-05,104.49999999999875,-1.33066,-1.33066,current_full_transition_expand0_f2_sh001
t029_low,29,low,-1.3373318409356545,CURRENT,full_transition_expand0,2,28,28,True,True,00011100,3.3,0.0,0.0,1.88755e-05,104.49999999999875,-1.33732,-1.33732,current_full_transition_expand0_f2_sh001
t029_high,29,high,-1.3174099659356544,CURRENT,full_transition_expand0,2,29,29,True,True,00011101,3.3,0.0,0.0,1.98755e-05,104.49999999999875,-1.3174,-1.3174,current_full_transition_expand0_f2_sh001
t030_low,30,low,-1.3240718330923966,CURRENT,full_transition_expand0,2,29,29,True,True,00011101,3.3,0.0,0.0,2.08755e-05,104.49999999999875,-1.32406,-1.32406,current_full_transition_expand0_f2_sh001
t030_high,30,high,-1.3041499580923965,CURRENT,full_transition_expand0,2,30,30,True,True,00011110,3.3,0.0,0.0,2.18755e-05,104.49999999999535,-1.30414,-1.30414,current_full_transition_expand0_f2_sh001
t034_low,34,low,-1.2710318017193651,CURRENT,full_transition_expand0,2,33,33,True,True,00100001,3.3,0.0,0.0,2.28755e-05,104.49999999999535,-1.27102,-1.27102,current_full_transition_expand0_f2_sh001
t034_high,34,high,-1.251109926719365,CURRENT,full_transition_expand0,2,34,34,True,True,00100010,3.3,0.0,0.0,2.38755e-05,104.49999999999875,-1.2511,-1.2511,current_full_transition_expand0_f2_sh001
t035_low,35,low,-1.2577717938761073,CURRENT,full_transition_expand0,2,34,34,True,True,00100010,3.3,0.0,0.0,2.48755e-05,104.49999999999875,-1.25776,-1.25776,current_full_transition_expand0_f2_sh001
t035_high,35,high,-1.2378499188761072,CURRENT,full_transition_expand0,2,35,35,True,True,00100011,3.3,0.0,0.0,2.58755e-05,104.49999999999875,-1.23784,-1.23784,current_full_transition_expand0_f2_sh001
t036_low,36,low,-1.2445117860328494,CURRENT,full_transition_expand0,2,35,35,True,True,00100011,3.3,0.0,0.0,2.68755e-05,104.49999999999875,-1.2445,-1.2445,current_full_transition_expand0_f2_sh001
t036_high,36,high,-1.2245899110328493,CURRENT,full_transition_expand0,2,36,36,True,True,00100100,3.3,0.0,0.0,2.78755e-05,104.49999999999535,-1.22458,-1.22458,current_full_transition_expand0_f2_sh001
