category,pvt,mismatch_seed,noise_seed,band,nfft,bin,fin_hz,phase_rad,input_vpp_diff,maxstep_ns,pfund_linear,pnoise_linear,pharm_linear,perror_linear,pspur_max_linear,fundamental_dbfs,fundamental_rms_code,fundamental_peak_code,snr_db,sndr_db,enob_raw,sfdr_dbc,thd_db,hd2_dbc,hd3_dbc,largest_spur_bin,largest_spur_hz,noise_floor_dbfs_per_bin,dc_code_offset,mean_conversion_time_ns,max_conversion_time_ns,invalid_count,timeout_count,clipping_count,missing_frame_count,duplicate_frame_count,valid_frame_count,hard_dynamic_pass,snr_budget_pass,preferred_nominal_pass,status,state,harmonic_bins,parseval_time_mean_square,parseval_spectral_mean_square,parseval_relative_error,parseval_pass,mismatch_checksum_sha256,noise_draw_checksum_sha256,noise_draw_checksum_match,compact_code_checksum_sha256,execution_mode,measurement_stem,measurement_solver_profile,attempt_count,attempt_returncodes,retry_used,returncode,timed_out,simulation_aborted,elapsed_s,peak_rss_kb,deck,log,full_waveform_audit,raw_path,raw_sha256,error
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,6,100006,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6395.868652504932,0.08405715731951244,0.012134087748528078,0.09619124506804051,0.009675838599113692,-1.040908375131592,79.9741749098103,113.10056279705182,48.813248375994654,48.227639902258815,7.718877060175884,58.20210920999021,-57.218924051116474,-68.01542140308136,-84.33868264145495,29,906250.0,-64.16779439271612,0.5625,325.4992031250006,325.5100000000001,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22795.96875,22795.96875,0.0,True,7d51fe6f74666f514d83db3ffd22e6ba8ba39deb789d44067f37d761e5fc59d9,4891e23324055c5f91d4f490c4c45bd81751300be307b5f7151fb0b453bf3eaa,True,87813f91af84dcac79d7f56b269b7f40bb18b66faf409e152f6d7b46158ae8a5,SEPARATE_PROCESS_FALLBACK,formal_s006_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,245.39496346301166,126776,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s006_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s006_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,6,100006,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6400.348673542451,0.10069453227205867,0.018405362774866332,0.119099895046925,0.013062397419625062,-1.0378674006852768,80.00217917996017,113.14016681570212,48.03197744867952,47.30292255032985,7.565269526632867,56.901807408989676,-55.41259251874255,-63.87141822619932,-65.20717636416842,12,375000.0,-63.38348249095467,0.53125,325.49889062500057,325.51000000000033,0,0,0,0,0,64,True,False,False,VALID_PASS,VALID_PASS,6/12/17/23,22792.46875,22792.468749999996,1.596131971044915e-16,True,7d51fe6f74666f514d83db3ffd22e6ba8ba39deb789d44067f37d761e5fc59d9,4891e23324055c5f91d4f490c4c45bd81751300be307b5f7151fb0b453bf3eaa,True,6adad98032921f7efcaf0c3329bae3b4c799b2c67688f16c9990fb6b575192cb,SEPARATE_PROCESS_FALLBACK,formal_s006_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,264.89924771897495,127016,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s006_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s006_near_nyquist_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,7,100007,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6397.555657644048,0.0687611691709993,0.01620618677990832,0.08496735595090761,0.008896222355877188,-1.0397630101232167,79.98472140130293,113.11547778835616,49.686708203198855,48.76761968954432,7.808574699259855,58.568084435533116,-55.963332329231775,-61.42300587275873,-67.34937107862334,28,875000.0,-65.04010885491195,1.375,325.50045312500055,325.5099999999999,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,23006.40625,23006.40625,0.0,True,43dfaa4fd91a4cab2506b664e788b6303820e7e0d43cbb95a0421290d82e40b3,926a67bf8e72a057522bc0533029fd8e7f7194b8bd3ea66c0921a6093c43e555,True,3ee473f4be872a82c1a7113635db3443024bb801ef43f1e89029b25ba8e13fda,SEPARATE_PROCESS_FALLBACK,formal_s007_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,431.307541045011,126888,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s007_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s007_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,7,100007,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6399.953481747074,0.09153253832202025,0.013335323978746904,0.10486786230076715,0.010819226674384922,-1.038135565630132,79.9997092603909,113.1366738219493,48.44601311206087,47.85534402178291,7.657033890661614,57.7198059748971,-56.81173246070497,-60.67777142525187,-63.72996985993773,1,31250.0,-63.797786319280874,1.359375,325.4987812500006,325.51000000000033,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,6/12/17/23,23004.796875,23004.796875,0.0,True,43dfaa4fd91a4cab2506b664e788b6303820e7e0d43cbb95a0421290d82e40b3,926a67bf8e72a057522bc0533029fd8e7f7194b8bd3ea66c0921a6093c43e555,True,a870431069d8095961c1c57ef6eebadb0528311bba3b072e86e67b6634402630,SEPARATE_PROCESS_FALLBACK,formal_s007_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,177.8420444939984,126860,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s007_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s007_near_nyquist_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,8,100008,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6396.709783027386,0.09668307604508106,0.03337764656679891,0.13006072261187995,0.01872799891029555,-1.0403372653325318,79.97943350029047,113.10799956702785,48.20606187980363,46.91810484742337,7.501346320169996,55.334652719239365,-52.825009357030524,-61.60880916654051,-59.13731482698894,28,875000.0,-63.56003678672603,-2.8125,325.50046875000055,325.5100000000001,0,0,0,0,0,64,True,True,False,VALID_PASS,VALID_PASS,14/21/28/29,21943.8125,21943.8125,0.0,True,14298d729b99c39cd55d883c4a875b1def070824d3c0b43aa6972e893342c26a,05aa3f8c0fd3f9ff0e752adde1ae45246aa8978ddd6a099542d1f3e4f4716912,True,7b95e535e4233165dd45a5a642bf67bb2a1395281161e989a6df06440b643896,SEPARATE_PROCESS_FALLBACK,formal_s008_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,285.2799894269556,126916,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s008_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s008_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,8,100008,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6447.1976919789395,3.295385547661739,0.5030162233968373,3.7984017710585762,0.17032933995019184,-1.006193865841666,80.29444371797427,113.5534912891624,32.91464754575238,32.29770087521308,5.072707786580247,45.78081523821521,-41.07788995042826,-48.22825577279137,-48.03550562833869,26,812500.0,-48.234479053183925,-2.5625,325.4990625000006,325.5099999999999,0,0,0,0,0,64,False,False,False,VALID_FAIL,VALID_FAIL,6/12/17/23,22060.375,22060.375,0.0,True,14298d729b99c39cd55d883c4a875b1def070824d3c0b43aa6972e893342c26a,05aa3f8c0fd3f9ff0e752adde1ae45246aa8978ddd6a099542d1f3e4f4716912,True,5037116e76dc2ab824e4d33a1f65b039330809558dd4dd98f47b9601a89393a6,SEPARATE_PROCESS_FALLBACK,formal_s008_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,282.3348489709897,126732,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s008_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s008_near_nyquist_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,9,100009,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6396.8540963636315,0.07496121753231476,0.02406741883700719,0.09902863636932195,0.01943310052403483,-1.0402392871832216,79.98033568548979,113.1092754495725,49.31129813338867,48.102056463293835,7.698016023802963,55.174243479518765,-54.245369292471246,-60.02961841701804,-60.58526088064702,24,750000.0,-64.66517506216177,1.375,325.49801562500056,325.502,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,23005.71875,23005.71875,0.0,True,3840221775421c6f0d084e1cf662350bd529139d734bd74b219086cb92202191,bdd0259c30bcd318e45e1a460c6f8144db7d5f20027b63b7a86a3876bc046469,True,47c22a8eb82440cbb6a1a4ba9c69d6c1ebe124286047767685a6ac65aab3bfcf,SEPARATE_PROCESS_FALLBACK,formal_s009_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,307.79800770402653,126884,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s009_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s009_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,9,100009,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6402.109300444575,0.08819391480769409,0.0056306406160974275,0.09382455542379152,0.01943310052403483,-1.0366728948260788,80.01318204173968,113.15572721205564,48.608844636221995,48.34006569154778,7.737552440456443,55.177809871875915,-60.5576527565058,-68.5316219635027,-68.23982586368335,24,750000.0,-63.95915517263795,1.375,325.4976875000006,325.5010000000001,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,6/12/17/23,23010.96875,23010.96875,0.0,True,3840221775421c6f0d084e1cf662350bd529139d734bd74b219086cb92202191,bdd0259c30bcd318e45e1a460c6f8144db7d5f20027b63b7a86a3876bc046469,True,9aa7480df8ca8cf6b025771c153bfd17757b12335137229959d4ae421f57d8c4,SEPARATE_PROCESS_FALLBACK,formal_s009_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,313.68994808301795,127020,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s009_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s009_near_nyquist_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,10,100010,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6386.765651430207,0.08001511618414921,0.012731891108117276,0.09274700729226648,0.012341709853067907,-1.047093929235416,79.917242516432,113.02004823419787,49.02108940770265,48.37981076006837,7.744154611307039,57.13905648782722,-57.00388065372452,-66.19306794301485,-62.017333920447285,2,62500.0,-64.38182097852793,-0.28125,325.49934375000055,325.51000000000073,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22571.46875,22571.46875,0.0,True,cb4f2b7e35b8ec856d6720ba59cb8104003695625a6fba379b3c01558fdd720e,ec861f7e6bc9d9b35b5853bd0b39b8c485ea9802eb85985a079c7939d0990352,True,1f94da2d9a010b41c7e70f9150a25634d3c6b81b8fcc02a4ab83201c7ad40473,SEPARATE_PROCESS_FALLBACK,formal_s010_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,383.56960734096356,126848,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s010_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s010_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,10,100010,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6388.148898441673,0.09045777912551753,0.006737529200154994,0.09719530832567252,0.015241119523213751,-1.0461534352004986,79.92589629426543,113.03228652417567,48.48929109397629,48.177297285721096,7.71051449928922,56.22358161456216,-59.768743699438744,-63.840318091710195,-72.54086424064334,26,812500.0,-63.84908217076665,-0.1875,325.49845312500054,325.51000000000033,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,6/12/17/23,22596.71875,22596.71875,0.0,True,cb4f2b7e35b8ec856d6720ba59cb8104003695625a6fba379b3c01558fdd720e,ec861f7e6bc9d9b35b5853bd0b39b8c485ea9802eb85985a079c7939d0990352,True,85dc0d7c84134b19660525c2f4f85d40b804859d1487eb662e97fde537a6bc97,SEPARATE_PROCESS_FALLBACK,formal_s010_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,185.55561181000667,127008,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s010_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s010_near_nyquist_050ps.log,False,,,
