variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,44,1,-1.7012451171875003,-1.7010375976562502,-1.7011413574218752,0,1,0.01562500000000669,-1.68671875,2.0,8,3,50,PASS,BRACKETED
CURRENT,44,64,-0.87261962890625,-0.872412109375,-0.872515869140625,63,64,0.015624999999998328,-0.85,2.0,8,3,50,PASS,BRACKETED
CURRENT,44,128,-0.017431640625,-0.017224121093750003,-0.017327880859375002,127,128,0.015624999999999896,0.0,2.0,8,3,50,PASS,BRACKETED
CURRENT,44,192,0.8223999023437498,0.8226074218749998,0.8225036621093749,191,192,0.015624999999998328,0.8499999999999999,4.0,9,3,50,PASS,BRACKETED
CURRENT,44,255,1.666796875,1.6670043945312498,1.666900634765625,254,255,0.01562499999998997,1.68671875,2.0,8,3,50,PASS,BRACKETED
