category,pvt,mismatch_seed,noise_seed,band,nfft,bin,fin_hz,phase_rad,input_vpp_diff,maxstep_ns,pfund_linear,pnoise_linear,pharm_linear,perror_linear,pspur_max_linear,fundamental_dbfs,fundamental_rms_code,fundamental_peak_code,snr_db,sndr_db,enob_raw,sfdr_dbc,thd_db,hd2_dbc,hd3_dbc,largest_spur_bin,largest_spur_hz,noise_floor_dbfs_per_bin,dc_code_offset,mean_conversion_time_ns,max_conversion_time_ns,invalid_count,timeout_count,clipping_count,missing_frame_count,duplicate_frame_count,valid_frame_count,hard_dynamic_pass,snr_budget_pass,preferred_nominal_pass,status,state,harmonic_bins,parseval_time_mean_square,parseval_spectral_mean_square,parseval_relative_error,parseval_pass,mismatch_checksum_sha256,noise_draw_checksum_sha256,noise_draw_checksum_match,compact_code_checksum_sha256,execution_mode,measurement_stem,measurement_solver_profile,attempt_count,attempt_returncodes,retry_used,returncode,timed_out,simulation_aborted,elapsed_s,peak_rss_kb,deck,log,full_waveform_audit,raw_path,raw_sha256,error
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,70,100070,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6380.169729334048,0.0843206549007816,0.025002745426714004,0.1093234003274956,0.018163957552815663,-1.0515814162303143,79.87596465354298,112.96167252067444,48.788982612975204,47.661191009950095,7.624782559792376,55.456217539215764,-54.06844533252561,-67.69906589114254,-63.21821367034636,29,906250.0,-64.15420167079539,1.046875,325.4998437500006,325.51000000000073,0,0,0,0,0,64,True,True,False,VALID_PASS,VALID_PASS,14/21/28/29,22904.578125,22904.578125000004,1.588319499812535e-16,True,fa36a34b52e9badf3789ee3db4b9601b0abb77c47d76e79fe0b31b64566407df,a9114b61fe8f3290708f097fd3218c4aeed40dc5467c388923e84f3684edaa60,True,8a9a75327c87999a8612e2955659892692121a8158ab722b3c4981807c5385c9,SEPARATE_PROCESS_FALLBACK,formal_s070_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,69.17825239000376,126776,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s070_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s070_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,73,100073,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6404.203258898869,0.09003480707352171,0.011149653433277121,0.10118446050679883,0.01220703125,-1.03525266616006,80.02626605620725,113.17423080276595,48.52054668958481,48.01351286795136,7.683307785373981,57.198550508917165,-57.592037389210304,-66.4413417166066,-68.7904510505586,16,500000.0,-63.86943699733475,-0.734375,325.49973437500057,325.51000000000073,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22473.828125,22473.828125,0.0,True,1d59553e7c4dd5c1dccfb4bc3c6648bbd6dc2e4562ede09baf515db527f277a1,7203e42485b3fff026643f69aa200699e932b71491f437d86856e7cc8fc58029,True,1b2858a747eb372c4985b9479ab0ddc50e34e74a9e72f290452a01412250951f,SEPARATE_PROCESS_FALLBACK,formal_s073_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,69.60131199494936,126808,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s073_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s073_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,74,100074,NEAR_NYQUIST,64,29,906250.0,0.7853981633974483,3.0,0.05,6399.950696501564,0.08164733842504339,0.005742097509937333,0.08738943593498072,0.012360209228019902,-1.0381374556704612,79.9996918525413,113.13664920353231,48.94234596323276,48.64717692155502,7.788567594942696,57.14150805953743,-60.47106065075611,-67.02515946084196,-68.93071776566853,24,750000.0,-64.2941210604931,0.34375,325.4984687500006,325.51000000000033,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,6/12/17/23,22744.0625,22744.0625,0.0,True,0108cf247969958bc05717dffb7919a6cf49df6703087d35a1ba20556597ca86,891d763ff1b04f857383e78f4a46cacf245416dfaf15b0631f38ff3c2972447e,True,74f8749b328e28457d27e5c9af4cd80413e74037acb5e5259ae101bb8905329c,SEPARATE_PROCESS_FALLBACK,formal_s074_near_nyquist_050ps,ROBUST_GEAR,1,0,False,0,False,False,70.34799643000588,126740,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s074_near_nyquist_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s074_near_nyquist_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,90,100090,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6396.7933038200945,0.10409984958540305,0.024471330321911112,0.12857117990731418,0.01504230705046341,-1.0402805605830163,79.97995563777273,113.10873798093668,47.88512215821794,46.968186883424856,7.509665595253299,56.286478683673806,-54.17304738504255,-57.053373490478705,-69.99964242345382,15,468750.0,-63.23904036039083,-1.625,325.4996250000006,325.51000000000073,0,0,0,0,0,64,True,False,False,VALID_PASS,VALID_PASS,14/21/28/29,22241.4375,22241.4375,0.0,True,3619dde392256b31b3ca8320a70df45e9b7c631f179bc4772372371b624b62a2,457ca3a95821536d30158d2fdceff3749c80cafec372fcf8fd71676a7ba1fcb6,True,35ce6a9a1201a33694bebc369717f0ea3e76cf4ab0a9633d10a410f765d16696,SEPARATE_PROCESS_FALLBACK,formal_s090_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,69.35016511299182,127036,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s090_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s090_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,95,100095,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6396.226312501718,0.0886793197919746,0.01996911598807509,0.10864843578004969,0.013837468745181375,-1.040665522395637,79.97641097537272,113.10372507129655,48.58101468404202,47.699003435061655,7.631063693531837,56.64867168693479,-55.055649821036425,-74.31660685943208,-60.92596502685953,29,906250.0,-63.93531784802753,1.90625,325.50000000000057,325.51000000000073,0,0,0,0,0,64,True,True,False,VALID_PASS,VALID_PASS,14/21/28/29,23142.3125,23142.312499999996,1.5720031466568922e-16,True,51d9191adf9339b394c6dfd61db160f706d6e74541e8364b33c32e60f0e277bd,76f07faa6c7e3f72407cefff8f9f4a541da4ab979c61812987aa43c4f8a18d91,True,10edea8bd2bfc1ba9f16b9e488f7002cd744f36a5f4438786fc955fb0cf8e5c7,SEPARATE_PROCESS_FALLBACK,formal_s095_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,68.04709934699349,127016,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s095_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s095_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,96,100096,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6405.83502895442,0.05597941160861375,0.014265071470982032,0.07024448307959578,0.011015496594342549,-1.0341462389679321,80.03646062235897,113.18864809648024,50.58547420630652,49.59963529048668,7.946783270844964,57.64571669434618,-56.52301798074732,-66.24986082608348,-58.314022818473354,15,468750.0,-65.93325808686433,-0.53125,325.49829687500056,325.5010000000001,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22526.96875,22526.96875,0.0,True,5093fa50b4ccaf2cf2c0363e5bf8d4979a6091683930eb27c3c25157e31769d5,b77c94643a42b65cfba9e0cbb09c0245277c3034af087ffad7496ec548ed40c7,True,743ce4b10ebc68a697e913b66168c7ec5e6168f87715f36854dc1f93a63701db,SEPARATE_PROCESS_FALLBACK,formal_s096_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,68.33269242604729,126752,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s096_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s096_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,98,100098,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6415.647347657889,0.07514033709696548,0.011642864389578376,0.08678320148654385,0.01063611182152467,-1.027498900424107,80.09773622055675,113.27530487849405,49.31367344756129,48.68804816349957,7.795356837790628,57.80457589245497,-57.411806447953154,-58.338487191641725,-66.81969606942636,27,843750.0,-64.65480998957528,-1.515625,325.49967187500056,325.5099999999999,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22287.796875,22287.796875,0.0,True,1f8678be04ded2ee56a56aebb2c31fb89edcdb7b331847e5d616340eb1d6acd8,0788b03be57d9d864a01e968b41b5bcb60728d1db896217156dbc4e6e55ca9e8,True,067225cbc43fe7fdb4c96d6718c5fedf4b3aaecbe231bfd1e7862eb316da0783,SEPARATE_PROCESS_FALLBACK,formal_s098_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,68.43332912400365,126880,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s098_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s098_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,100,100100,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6393.318142019447,0.06589325990675755,0.03368933002150209,0.09958258992825963,0.013639428148102666,-1.0426405769711036,79.95822748172603,113.07800972797007,49.86885322449879,48.07542899030289,7.693592855532042,56.70930153873768,-52.782339419106435,-67.5216673729185,-59.68318616767103,29,906250.0,-65.22513144305977,-1.140625,325.4992187500006,325.51000000000073,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22360.109375,22360.109375,0.0,True,d06301eceb6cc62c101b23b024dc95f219f1b020e62daec2be495c0c2dc1795c,9dbb2c6be24d71cb54f8fc9738177eee78ce7e55fe878915d01205ea0b4b33c5,True,53664a61aa9b59ab2a950acd9244ebd2683b2549d3b81143f7c2c61aa90152b0,SEPARATE_PROCESS_FALLBACK,formal_s100_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,68.53163393493742,126624,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s100_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s100_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,101,100101,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6401.476329475004,0.070473737748341,0.022532724747576394,0.09300646249591739,0.014496267544658823,-1.037102299224908,80.00922652716375,113.15013326969618,49.58252837967332,48.37767017670448,7.743799032675163,56.450239481615256,-54.534664324210866,-77.99767103608843,-59.79273109608593,28,875000.0,-64.9332683204881,-0.65625,325.4987031250006,325.504,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22490.90625,22490.90625,0.0,True,ef110bbd9e32ee95411bcd0ec07a4e19b85cb7355ed8f1fe5616539a53091860,cfd9ef9a806470f9485f1d779d0e3718a60b01b6f5091f80a527011f53325d3e,True,f6cfe1ddc1ab9cc376ce412db743d6a9a2b75bbbda55bfba34d746ea7d1baec9,SEPARATE_PROCESS_FALLBACK,formal_s101_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,67.72161932196468,126808,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s101_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s101_low_050ps.log,False,,,
D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,110,100110,LOW,64,7,218750.0,0.7853981633974483,3.0,0.05,6392.649159830697,0.08388089042876415,0.016959278872460768,0.10084016930122491,0.012499002040683308,-1.0430950365617973,79.95404404925804,113.07209346103659,48.82017838194646,48.02047304074898,7.684463960257307,57.08805531253833,-55.76273488594455,-66.45205392637031,-61.06928344548412,20,625000.0,-64.17691106009813,-0.25,325.4999375000006,325.51000000000073,0,0,0,0,0,64,True,True,True,VALID_PASS,VALID_PASS,14/21/28/29,22585.3125,22585.312499999996,1.610771959472207e-16,True,c00f427e88d30236f9eefd5498e702991f64598b149bd9c16e4d1ae8df02f7c5,eb965e187906a10e11b32f968f37dc492b728e8db08fa3ef2fc75e6c66908c9f,True,f14daa78baf3f234dcb5c6341310ba2719cac4f215cb8e4014e80c9fa646589a,SEPARATE_PROCESS_FALLBACK,formal_s110_low_050ps,ROBUST_GEAR,1,0,False,0,False,False,69.13270532502793,126788,jobs/v7/d3_noise_plus_mismatch_mc200/formal_s110_low_050ps.spice,logs/v7/d3_noise_plus_mismatch_mc200/formal_s110_low_050ps.log,False,,,
