job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,0,-1.54217e-06;-4.91588e-06;-1.65081e-06;-1.64065e-06;-4.91134e-06;-4.85991e-06;-1.60967e-06;-4.93379e-06,-1.57957e-06;-4.99704e-06;-1.69002e-06;-1.6803e-06;-5.00066e-06;-4.94459e-06;-1.64828e-06;-5.01845e-06,3.6;3.6;3.6;-1.38182e-06;-1.69011e-06;-1.69162e-06;-1.37682e-06;-1.69158e-06,-1.46961e-06;-1.73258e-06;-1.38734e-06;3.6;3.6;3.6;3.6;3.6,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,1,-1.55761e-06;-5.18516e-06;-1.6543e-06;-1.61742e-06;-5.00972e-06;-5.0088e-06;-1.67249e-06;-5.12972e-06,-1.59609e-06;-5.26279e-06;-1.69333e-06;-1.6569e-06;-5.09418e-06;-5.0934e-06;-1.71412e-06;-5.20704e-06,3.6;3.6;3.6;-1.37708e-06;3.6;3.6;3.6;3.6,-1.48899e-06;-1.7437e-06;-1.40728e-06;3.6;-1.72186e-06;-1.71973e-06;-1.4078e-06;-1.72776e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,2,-1.54543e-06;-4.87112e-06;-1.67756e-06;-1.63127e-06;-4.78588e-06;-4.78534e-06;-1.61362e-06;-4.684e-06,-1.58281e-06;-4.95574e-06;-1.71792e-06;-1.66988e-06;-4.87076e-06;-4.87018e-06;-1.65186e-06;-4.76387e-06,3.6;3.6;-1.37852e-06;-1.37414e-06;3.6;-1.67665e-06;3.6;3.6,-1.46335e-06;-1.7236e-06;3.6;3.6;-1.70763e-06;3.6;-1.39159e-06;-1.71644e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,3,-1.47613e-06;-4.80731e-06;-1.68513e-06;-1.64274e-06;-4.71134e-06;-4.71089e-06;-1.6165e-06;-4.75755e-06,-1.51234e-06;-4.89286e-06;-1.72533e-06;-1.68153e-06;-4.79618e-06;-4.79586e-06;-1.65442e-06;-4.83963e-06,3.6;-1.70336e-06;-1.37568e-06;-1.37391e-06;-1.6823e-06;3.6;-1.36435e-06;3.6,-1.46202e-06;3.6;3.6;3.6;3.6;-1.70225e-06;3.6;-1.70838e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,64,-1.53015e-06;-5.2462e-06;-1.66336e-06;-1.68798e-06;-4.56302e-06;-5.15762e-06;-1.61328e-06;-4.56159e-06,-1.56915e-06;-5.33008e-06;-1.70151e-06;-1.73818e-06;-4.64816e-06;-5.24209e-06;-1.65156e-06;-4.64662e-06,3.6;3.6;3.6;-1.40284e-06;-1.67932e-06;-1.7067e-06;-1.3735e-06;-1.67326e-06,-1.48336e-06;-1.7435e-06;-1.37907e-06;3.6;3.6;3.6;3.6;3.6,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,65,-1.54219e-06;-5.60756e-06;-1.68169e-06;-1.60186e-06;-4.71196e-06;-5.30655e-06;-1.61963e-06;-4.78108e-06,-1.58217e-06;-5.68465e-06;-1.71985e-06;-1.64272e-06;-4.79686e-06;-5.39078e-06;-1.65896e-06;-4.87201e-06,3.6;3.6;3.6;-1.39087e-06;3.6;3.6;3.6;3.6,-1.50375e-06;-1.7588e-06;-1.3987e-06;3.6;-1.70714e-06;-1.73437e-06;-1.39802e-06;-1.73195e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,66,-1.53337e-06;-5.16807e-06;-1.69147e-06;-1.61553e-06;-4.48816e-06;-5.08307e-06;-1.61697e-06;-4.5177e-06,-1.57221e-06;-5.25219e-06;-1.73113e-06;-1.6554e-06;-4.57343e-06;-5.16761e-06;-1.65492e-06;-4.60043e-06,3.6;3.6;-1.36932e-06;-1.38752e-06;3.6;3.6;-1.37052e-06;-1.67742e-06,-1.47683e-06;-1.73836e-06;3.6;3.6;-1.69296e-06;-1.71554e-06;3.6;3.6,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,67,-1.46984e-06;-5.10325e-06;-1.69941e-06;-1.62653e-06;-4.41371e-06;-5.00863e-06;-1.62008e-06;-4.40832e-06,-1.50755e-06;-5.18869e-06;-1.73895e-06;-1.66644e-06;-4.49879e-06;-5.09326e-06;-1.65764e-06;-4.49323e-06,3.6;-1.71801e-06;-1.36576e-06;-1.38672e-06;-1.66785e-06;3.6;-1.36045e-06;3.6,-1.47618e-06;3.6;3.6;3.6;3.6;-1.71703e-06;3.6;-1.68732e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
