job_id,phase,role,category,mismatch_seed,noise_mode,noise_seed,band,pvt,warmup_frames,total_frames,retained_frame_start,retained_frame_end,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,returncode,elapsed_s,overall_status,completed_utc
SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,P1_SMOKE,SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4_SMOKE,1,ON,100001,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,68.8605150639778,PASS_FAST64_COMPLETE,2026-07-28T03:58:28.876620+00:00
SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S044_LOW_W4,P1_SMOKE,SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4_SMOKE,44,ON,100044,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,68.05496303504333,PASS_FAST64_COMPLETE,2026-07-28T03:58:28.080103+00:00
SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S096_LOW_W4,P1_SMOKE,SMOKE_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_MC200_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_D3_NOISE_PLUS_MISMATCH_MC200_W4_SMOKE,96,ON,100096,LOW,TT_3P3_27C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,68.95955421903636,PASS_FAST64_COMPLETE,2026-07-28T03:58:28.981478+00:00
