target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
200,0.9473907951294909,0.9474686149537096,0.9475464347779283,-0.005868851953971738
201,0.961117517666554,0.9611953374907727,0.9612731573149915,0.029344259769867063
202,0.9742216816098674,0.9742995014340863,0.974377321258305,0.017606555861923587
203,0.987481485201618,0.9875593050258369,0.9876371248500556,0.017606555861923587
204,1.000896928441806,1.000974748266025,1.0010525680902438,0.029344259769867063
205,1.0144680113304323,1.014545831154651,1.0146236509788698,0.052819667585754015
206,1.0275721752737454,1.0276499950979643,1.027727814922183,0.041081963677827286
207,1.040831978865496,1.040909798689715,1.0409876185139335,0.041081963677827286
208,1.0531579445666215,1.0532357643908403,1.0533135842150592,-0.029344259769867063
209,1.0665733878068102,1.066651207631029,1.0667290274552477,-0.01760655586190684
210,1.0796775517501231,1.079755371574342,1.0798331913985608,-0.029344259769867063
211,1.0929373553418738,1.0930151751660926,1.0930929949903114,-0.029344259769867063
212,1.1063527985820625,1.1064306184062813,1.1065084382305,-0.01760655586190684
213,1.119923881470688,1.1200017012949068,1.1200795211191255,0.005868851953980111
214,1.1330280454140012,1.1331058652382198,1.1331836850624386,-0.005868851953980111
215,1.1462878490057522,1.1463656688299708,1.1464434886541897,-0.005868851953980111
216,1.1593920129490654,1.1594698327732842,1.1595476525975028,-0.01760655586190684
217,1.1729630958376909,1.1730409156619097,1.1731187354861283,0.005868851953980111
218,1.1862228994294415,1.1863007192536603,1.186378539077879,0.005868851953980111
219,1.199327063372755,1.1994048831969737,1.1994827030211925,-0.005868851953980111
220,1.2127425066129431,1.212820326437162,1.2128981462613806,0.005868851953980111
221,1.2263135895015687,1.2263914093257875,1.2264692291500063,0.029344259769867063
222,1.2394177534448823,1.2394955732691009,1.2395733930933197,0.01760655586190684
223,1.2526775570366329,1.2527553768608515,1.2528331966850703,0.01760655586190684
224,1.263914045198696,1.263991865022915,1.2640696848471336,-0.1349835949413751
225,1.2787302452748217,1.2788080650990405,1.2788858849232592,-0.01760655586190684
226,1.291834409218135,1.291912229042354,1.2919900488665728,-0.029344259769867063
227,1.3050942128098857,1.3051720326341045,1.3052498524583234,-0.029344259769867063
228,1.318509656050074,1.3185874758742928,1.3186652956985114,-0.01760655586190684
229,1.3319250992902625,1.332002919114481,1.3320807389387,-0.005868851953980111
230,1.345184902882013,1.3452627227062317,1.3453405425304505,-0.005868851953980111
231,1.3584447064737637,1.3585225262979823,1.3586003461222012,-0.005868851953980111
232,1.3713932307686396,1.3714710505928585,1.3715488704170773,-0.029344259769867063
233,1.3851199533057028,1.3851977731299217,1.3852755929541403,0.005868851953980111
234,1.398224117249016,1.3983019370732346,1.3983797568974534,-0.005868851953980111
235,1.4114839208407666,1.4115617406649852,1.411639560489204,-0.005868851953980111
