job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,0,-3.00764e-06;-8.26595e-06;-3.10193e-06;-3.09996e-06;-8.17623e-06;-8.17605e-06;-3.13106e-06;-8.21295e-06,-2.93531e-06;-8.27721e-06;-3.02904e-06;-3.02572e-06;-8.19689e-06;-8.19514e-06;-3.05827e-06;-8.23385e-06,3.3;3.3;3.3;-1.70541e-06;-2.01813e-06;-2.01509e-06;-1.69895e-06;-2.00557e-06,-1.79736e-06;-2.04889e-06;-1.70034e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,1,-3.20588e-06;-8.45288e-06;-3.373e-06;-3.28032e-06;-8.39561e-06;-8.39573e-06;-3.28647e-06;-8.43299e-06,-3.12962e-06;-8.48576e-06;-3.29484e-06;-3.20252e-06;-8.43957e-06;-8.438e-06;-3.2089e-06;-8.47668e-06,3.3;3.3;3.3;3.3;-2.0428e-06;-2.03899e-06;-1.71844e-06;-2.03778e-06,-1.83334e-06;-2.07779e-06;-1.73037e-06;-1.70954e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,2,-3.16103e-06;-8.40697e-06;-3.26659e-06;-3.25025e-06;-8.36249e-06;-8.36023e-06;-3.24329e-06;-8.39637e-06,-3.08561e-06;-8.43904e-06;-3.18904e-06;-3.17246e-06;-8.39406e-06;-8.39514e-06;-3.16647e-06;-8.43612e-06,3.3;3.3;-1.72707e-06;-1.71675e-06;3.3;3.3;-1.71392e-06;-2.03177e-06,-1.80683e-06;-2.06602e-06;3.3;3.3;-2.03193e-06;-2.02198e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,3,-3.00365e-06;-8.26441e-06;-3.14839e-06;-3.12873e-06;-8.21291e-06;-8.01597e-06;-3.11803e-06;-8.24959e-06,-2.93095e-06;-8.29682e-06;-3.07355e-06;-3.05363e-06;-8.23466e-06;-8.0382e-06;-3.04405e-06;-8.27453e-06,3.3;-2.06831e-06;-1.7133e-06;-1.70879e-06;-2.01657e-06;3.3;3.3;-2.01602e-06,-1.78447e-06;3.3;3.3;3.3;3.3;-2.01432e-06;-1.69098e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,64,-3.13309e-06;-8.86893e-06;-3.00918e-06;-3.22412e-06;-8.02995e-06;-8.32252e-06;-3.05582e-06;-8.02942e-06,-3.05805e-06;-8.88262e-06;-2.93781e-06;-3.14721e-06;-8.03518e-06;-8.35694e-06;-2.98262e-06;-8.03184e-06,3.3;3.3;3.3;-1.71895e-06;-2.00349e-06;-2.03083e-06;-1.69365e-06;-1.99027e-06,-1.81151e-06;-2.06142e-06;-1.68925e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,65,-3.63378e-06;-8.59824e-06;-3.37615e-06;-3.40488e-06;-8.25411e-06;-8.546e-06;-3.24293e-06;-8.25061e-06,-3.55681e-06;-8.64527e-06;-3.30296e-06;-3.32441e-06;-8.27321e-06;-8.59587e-06;-3.16687e-06;-8.27344e-06,3.3;3.3;3.3;-1.72485e-06;3.3;3.3;3.3;3.3,-1.85751e-06;-2.09338e-06;-1.72488e-06;3.3;-2.02268e-06;-2.04917e-06;-1.71003e-06;-2.05212e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,66,-3.2861e-06;-8.5526e-06;-3.17422e-06;-3.37479e-06;-9.32556e-06;-8.5069e-06;-3.21202e-06;-8.21293e-06,-3.20797e-06;-8.59908e-06;-3.09868e-06;-3.29432e-06;-9.31036e-06;-8.55672e-06;-3.13586e-06;-8.23392e-06,3.3;3.3;-1.71814e-06;-1.73035e-06;3.3;3.3;-1.70829e-06;-2.01035e-06,-1.82073e-06;-2.08097e-06;3.3;3.3;-2.01463e-06;-2.03722e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S001_LOW_W4,67,-3.13116e-06;-8.40879e-06;-3.05605e-06;-3.32836e-06;-8.06638e-06;-8.36134e-06;-3.08676e-06;-8.06612e-06,-3.05573e-06;-8.45699e-06;-2.98321e-06;-3.24882e-06;-8.07314e-06;-8.39459e-06;-3.01345e-06;-8.0725e-06,3.3;-2.0841e-06;-1.7036e-06;-1.72324e-06;-1.9995e-06;3.3;3.3;-1.99837e-06,-1.79832e-06;3.3;3.3;3.3;3.3;-2.02942e-06;-1.68706e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,0,-2.95357e-06;-8.28056e-06;-3.04822e-06;-3.04607e-06;-8.22178e-06;-8.2217e-06;-3.03338e-06;-8.26253e-06,-3.05536e-06;-8.27812e-06;-3.15138e-06;-3.14844e-06;-8.23616e-06;-8.23444e-06;-3.13611e-06;-8.269e-06,3.3;3.3;3.3;-1.62528e-06;-1.92342e-06;-1.92218e-06;-1.61773e-06;-1.91865e-06,-1.73769e-06;-1.98395e-06;-1.63966e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,1,-3.14657e-06;-7.58313e-06;-3.2357e-06;-3.22163e-06;-8.46977e-06;-8.46824e-06;-3.17039e-06;-9.28361e-06,-3.25449e-06;-7.52325e-06;-3.34552e-06;-3.32996e-06;-8.44821e-06;-8.44841e-06;-3.28021e-06;-9.291e-06,3.3;3.3;3.3;-1.63493e-06;3.3;3.3;3.3;3.3,-1.7757e-06;-2.01972e-06;-1.67212e-06;3.3;-1.97446e-06;-1.96918e-06;-1.65744e-06;-1.96328e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,2,-3.10253e-06;-7.82072e-06;-3.20847e-06;-3.19251e-06;-8.42764e-06;-8.42511e-06;-3.18523e-06;-7.67983e-06,-3.20934e-06;-7.77564e-06;-3.31589e-06;-3.29921e-06;-8.41213e-06;-8.41363e-06;-3.29353e-06;-7.64164e-06,3.3;3.3;-1.6459e-06;-1.63771e-06;3.3;-1.92741e-06;3.3;3.3,-1.7486e-06;-2.00692e-06;3.3;3.3;-1.96811e-06;3.3;-1.65611e-06;-1.97074e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,3,-3.11304e-06;-8.43738e-06;-3.18345e-06;-3.16457e-06;-8.38373e-06;-8.38576e-06;-3.15508e-06;-8.42585e-06,-3.21729e-06;-8.4352e-06;-3.29002e-06;-3.2705e-06;-8.3786e-06;-8.37667e-06;-3.26142e-06;-8.41297e-06,3.3;-1.98261e-06;-1.64189e-06;-1.63698e-06;-1.93575e-06;3.3;-1.62426e-06;3.3,-1.73923e-06;3.3;3.3;3.3;3.3;-1.96019e-06;3.3;-1.96031e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,64,-3.07565e-06;-8.44181e-06;-2.95745e-06;-3.16697e-06;-8.05991e-06;-8.38375e-06;-3.00297e-06;-8.05955e-06,-3.18128e-06;-8.42099e-06;-3.05826e-06;-3.27317e-06;-8.09141e-06;-8.37937e-06;-3.10471e-06;-8.088e-06,3.3;3.3;3.3;-1.63855e-06;-1.90868e-06;-1.93711e-06;-1.61353e-06;-1.89989e-06,-1.75142e-06;-1.99973e-06;-1.63134e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,65,-3.26784e-06;-7.52467e-06;-3.1456e-06;-3.34289e-06;-8.30733e-06;-8.63062e-06;-3.21664e-06;-8.30409e-06,-3.3796e-06;-7.44169e-06;-3.25254e-06;-3.45505e-06;-8.3039e-06;-8.5929e-06;-3.32468e-06;-8.30434e-06,3.3;3.3;3.3;-1.64777e-06;3.3;3.3;3.3;3.3,-1.78959e-06;-2.03377e-06;-1.66251e-06;3.3;-1.95842e-06;-1.98509e-06;-1.6544e-06;-1.98674e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,66,-3.22471e-06;-8.05561e-06;-3.11847e-06;-3.31374e-06;-8.26532e-06;-8.58772e-06;-3.15518e-06;-7.52915e-06,-3.33537e-06;-7.98086e-06;-3.22305e-06;-3.42426e-06;-8.26774e-06;-8.558e-06;-3.26168e-06;-7.51651e-06,3.3;3.3;-1.63728e-06;-1.65013e-06;3.3;3.3;-1.63141e-06;-1.92776e-06,-1.76267e-06;-2.02438e-06;3.3;3.3;-1.95271e-06;-1.97018e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,67,-3.19947e-06;-8.59735e-06;-3.09347e-06;-3.28566e-06;-8.2217e-06;-8.54802e-06;-3.12464e-06;-8.22297e-06,-3.30808e-06;-8.57837e-06;-3.19721e-06;-3.3954e-06;-8.23397e-06;-8.52132e-06;-3.23003e-06;-8.23192e-06,3.3;-1.99715e-06;-1.63379e-06;-1.64872e-06;-1.92036e-06;3.3;-1.62015e-06;3.3,-1.74997e-06;3.3;3.3;3.3;3.3;-1.97397e-06;3.3;-1.94123e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,0,-2.85123e-06;-8.2273e-06;-2.93855e-06;-2.93622e-06;-8.16812e-06;-8.16813e-06;-3.13481e-06;-8.21174e-06,-2.85221e-06;-8.21047e-06;-2.93958e-06;-2.93605e-06;-8.16302e-06;-8.16146e-06;-3.13445e-06;-8.20196e-06,3.3;3.3;3.3;-1.67702e-06;-1.9833e-06;-1.97766e-06;-1.67376e-06;3.3,-1.80345e-06;-2.05543e-06;-1.70875e-06;3.3;3.3;3.3;3.3;-2.01617e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,1,-3.04449e-06;-8.48335e-06;-3.12775e-06;-3.11394e-06;-8.42234e-06;-8.42262e-06;-3.28789e-06;-8.46592e-06,-3.04493e-06;-8.46554e-06;-3.12864e-06;-3.11447e-06;-8.41861e-06;-8.41726e-06;-3.28692e-06;-8.4581e-06,3.3;3.3;3.3;3.3;-2.00662e-06;-2.00288e-06;-1.69099e-06;3.3,-1.84153e-06;-2.0846e-06;-1.73418e-06;-1.72171e-06;3.3;3.3;3.3;-2.03469e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110001,241,14,1111000,7,240,14,241,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110001,241,11110001,241,11110001,241,11110001,241,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,2,-2.41804e-06;-7.62966e-06;-2.52325e-06;-2.50403e-06;-7.57658e-06;-7.57512e-06;-2.49616e-06;-7.617e-06,-2.421e-06;-7.61571e-06;-2.52488e-06;-2.50538e-06;-7.56447e-06;-7.56385e-06;-2.49804e-06;-7.60593e-06,3.3;3.3;-1.63706e-06;-1.62727e-06;3.3;3.3;-1.62217e-06;3.3,-1.74945e-06;-1.99903e-06;3.3;3.3;-1.9656e-06;-1.96159e-06;3.3;-1.96272e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001101,205,50,1100110,7,204,50,205,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001101,205,11001101,205,11001101,205,11001101,205,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,3,-3.0998e-06;-7.54634e-06;-3.22409e-06;-3.209e-06;-8.55033e-06;-9.13831e-06;-3.201e-06;-9.22054e-06,-3.09967e-06;-7.55193e-06;-3.22301e-06;-3.2075e-06;-8.54329e-06;-9.12513e-06;-3.20115e-06;-9.21058e-06,3.3;-2.0704e-06;-1.71183e-06;-1.7036e-06;-2.00757e-06;3.3;3.3;3.3,-1.81833e-06;3.3;3.3;3.3;3.3;-2.05193e-06;-1.72925e-06;-2.04134e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000111,135,120,1000011,7,134,120,135,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000111,135,10000111,135,10000111,135,10000111,135,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,64,-2.80761e-06;-8.39632e-06;-2.84729e-06;-3.05831e-06;-7.9986e-06;-8.33783e-06;-2.89481e-06;-7.99933e-06,-2.80875e-06;-8.37906e-06;-2.84868e-06;-3.05768e-06;-7.9926e-06;-8.33176e-06;-2.89519e-06;-7.98908e-06,3.3;3.3;3.3;-1.68946e-06;-1.9679e-06;-1.99319e-06;-1.65919e-06;3.3,-1.81389e-06;-2.07132e-06;-1.6991e-06;3.3;3.3;3.3;3.3;-1.99779e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,65,-3.16655e-06;-8.65211e-06;-3.0369e-06;-3.23615e-06;-8.25285e-06;-8.59229e-06;-3.28657e-06;-8.25342e-06,-3.16649e-06;-8.63384e-06;-3.03815e-06;-3.23618e-06;-8.24834e-06;-8.58748e-06;-3.28566e-06;-8.2453e-06,3.3;3.3;3.3;3.3;-1.99133e-06;-2.01772e-06;-1.68635e-06;3.3,-1.85572e-06;-2.09923e-06;-1.7243e-06;-1.73437e-06;3.3;3.3;3.3;-2.05382e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110001,241,14,1111000,7,240,14,241,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110001,241,11110001,241,11110001,241,11110001,241,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,66,-2.54094e-06;-7.79875e-06;-2.4325e-06;-2.62624e-06;-7.40663e-06;-7.74498e-06;-2.4655e-06;-7.40459e-06,-2.5434e-06;-7.78451e-06;-2.43449e-06;-2.62712e-06;-7.39458e-06;-7.73403e-06;-2.46749e-06;-7.39303e-06,3.3;3.3;-1.62883e-06;-1.63896e-06;3.3;3.3;-1.61906e-06;3.3,-1.76265e-06;-2.01354e-06;3.3;3.3;-1.95092e-06;-1.97715e-06;3.3;-1.9431e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001101,205,50,1100110,7,204,50,205,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001101,205,11001101,205,11001101,205,11001101,205,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S003_LOW_W4,67,-3.22465e-06;-7.49418e-06;-3.13342e-06;-3.33111e-06;-8.38054e-06;-8.72292e-06;-3.17035e-06;-8.38092e-06,-3.22402e-06;-7.5016e-06;-3.1327e-06;-3.32912e-06;-8.37324e-06;-8.71168e-06;-3.17064e-06;-8.37303e-06,3.3;-2.08605e-06;-1.70207e-06;-1.71671e-06;-1.99406e-06;3.3;3.3;3.3,-1.83312e-06;3.3;3.3;3.3;3.3;-2.06979e-06;-1.72522e-06;-2.02059e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000111,135,120,1000011,7,134,120,135,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000111,135,10000111,135,10000111,135,10000111,135,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,0,-3.22313e-06;-8.64636e-06;-3.31256e-06;-3.31112e-06;-8.58886e-06;-8.58921e-06;-3.30082e-06;-8.63113e-06,-3.26117e-06;-8.63086e-06;-3.35177e-06;-3.34909e-06;-8.59014e-06;-8.58855e-06;-3.33901e-06;-8.62608e-06,3.3;3.3;3.3;-1.73295e-06;-2.04971e-06;-2.04681e-06;-1.72293e-06;-2.03943e-06,-1.80797e-06;-2.06053e-06;-1.70822e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,1,-2.59185e-06;-7.61962e-06;-2.62585e-06;-2.60686e-06;-7.65426e-06;-7.65262e-06;-2.59849e-06;-7.69187e-06,-2.62709e-06;-7.64144e-06;-2.65562e-06;-2.63527e-06;-7.6838e-06;-7.68311e-06;-2.62801e-06;-7.72148e-06,3.3;3.3;3.3;-1.6471e-06;3.3;3.3;3.3;3.3,-1.75015e-06;-1.98471e-06;-1.64352e-06;3.3;-1.93762e-06;-1.9348e-06;-1.63003e-06;-1.93209e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,231,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100111,231,11100111,231,11100111,231,11100111,231,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,2,-3.09779e-06;-8.47756e-06;-3.20105e-06;-3.18537e-06;-8.42933e-06;-8.42709e-06;-3.07892e-06;-8.46743e-06,-3.13445e-06;-8.47143e-06;-3.23751e-06;-3.22128e-06;-8.42811e-06;-8.42926e-06;-3.11508e-06;-8.46921e-06,3.3;3.3;-1.72444e-06;-1.71555e-06;3.3;3.3;-1.70862e-06;-2.03035e-06,-1.78596e-06;-2.04037e-06;3.3;3.3;-2.0068e-06;-1.99316e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,196,INFERRED_AT_DAC_BRIDGE_OUTPUT,11000100,196,11000100,196,11000100,196,11000100,196,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,3,-3.03825e-06;-8.43863e-06;-3.17567e-06;-3.15768e-06;-8.38548e-06;-7.79458e-06;-3.14813e-06;-7.84123e-06,-3.07405e-06;-8.45041e-06;-3.21179e-06;-3.19328e-06;-8.39093e-06;-7.78829e-06;-3.18425e-06;-7.83023e-06,3.3;-2.07607e-06;-1.72055e-06;-1.71531e-06;-2.02534e-06;3.3;-1.69699e-06;3.3,-1.77205e-06;3.3;3.3;3.3;3.3;-2.00769e-06;3.3;-2.00983e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,64,-3.3455e-06;-8.80878e-06;-3.22184e-06;-3.43237e-06;-8.42584e-06;-8.75241e-06;-3.27029e-06;-8.42671e-06,-3.38524e-06;-8.78617e-06;-3.2598e-06;-3.47204e-06;-8.43292e-06;-8.74583e-06;-3.30805e-06;-8.42967e-06,3.3;3.3;3.3;-1.74604e-06;-2.03476e-06;-2.06274e-06;-1.7178e-06;-2.01934e-06,-1.82106e-06;-2.07574e-06;-1.69812e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S004_LOW_W4,65,-2.67075e-06;-7.83359e-06;-2.53559e-06;-2.72841e-06;-7.49075e-06;-7.81612e-06;-2.56806e-06;-7.48755e-06,-2.701e-06;-7.85096e-06;-2.56408e-06;-2.75854e-06;-7.5271e-06;-7.83998e-06;-2.59703e-06;-7.52501e-06,3.3;3.3;3.3;-1.65898e-06;3.3;3.3;3.3;3.3,-1.76035e-06;-2.00122e-06;-1.63444e-06;3.3;-1.92369e-06;-1.95067e-06;-1.62892e-06;-1.95283e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
