utc_started,job,variant,stage,points,frames,frames_per_point,maxstep_ps,elapsed_s,peak_rss_kb,returncode,cached,timed_out,simulation_aborted,retry
2026-07-28T06:40:38.069607+00:00,current_full_transition_bis01_f2_sh001,CURRENT,full_transition_bis01,32,64,2,50,72.85073078901041,138900,0,False,False,False,False
2026-07-28T06:41:49.772436+00:00,current_full_transition_bis01_f2_sh002,CURRENT,full_transition_bis01,32,64,2,50,69.94332362804562,138500,0,False,False,False,False
2026-07-28T06:41:50.974709+00:00,current_full_transition_bis01_f2_sh003,CURRENT,full_transition_bis01,32,64,2,50,71.6481555539649,138508,0,False,False,False,False
2026-07-28T06:42:59.753685+00:00,current_full_transition_bis01_f2_sh004,CURRENT,full_transition_bis01,32,64,2,50,69.81869643600658,138600,0,False,False,False,False
2026-07-28T06:43:02.663465+00:00,current_full_transition_bis01_f2_sh005,CURRENT,full_transition_bis01,32,64,2,50,70.31331609399058,138608,0,False,False,False,False
2026-07-28T06:44:09.601579+00:00,current_full_transition_bis01_f2_sh006,CURRENT,full_transition_bis01,31,62,2,50,64.08533138595521,135020,0,False,False,False,False
2026-07-28T06:45:13.728900+00:00,current_full_transition_bis02_f2_sh000,CURRENT,full_transition_bis02,32,64,2,50,69.40711806307081,138684,0,False,False,False,False
2026-07-28T06:45:13.729068+00:00,current_full_transition_bis02_f2_sh001,CURRENT,full_transition_bis02,32,64,2,50,69.61108165094629,138928,0,False,False,False,False
2026-07-28T06:46:23.172099+00:00,current_full_transition_bis02_f2_sh002,CURRENT,full_transition_bis02,32,64,2,50,69.62199304101523,138464,0,False,False,False,False
2026-07-28T06:46:23.373710+00:00,current_full_transition_bis02_f2_sh003,CURRENT,full_transition_bis02,32,64,2,50,70.42536301305518,138604,0,False,False,False,False
2026-07-28T06:47:32.829831+00:00,current_full_transition_bis02_f2_sh004,CURRENT,full_transition_bis02,32,64,2,50,69.84008440002799,138544,0,False,False,False,False
2026-07-28T06:47:33.834675+00:00,current_full_transition_bis02_f2_sh005,CURRENT,full_transition_bis02,32,64,2,50,72.3468082830077,138728,0,False,False,False,False
2026-07-28T06:48:42.706135+00:00,current_full_transition_bis02_f2_sh006,CURRENT,full_transition_bis02,31,62,2,50,68.51165097800549,134920,0,False,False,False,False
2026-07-28T06:49:51.263509+00:00,current_full_transition_bis03_f2_sh001,CURRENT,full_transition_bis03,32,64,2,50,71.44307457399555,138968,0,False,False,False,False
2026-07-28T06:49:51.263316+00:00,current_full_transition_bis03_f2_sh000,CURRENT,full_transition_bis03,32,64,2,50,72.03993189404719,138460,0,False,False,False,False
2026-07-28T06:51:02.742930+00:00,current_full_transition_bis03_f2_sh002,CURRENT,full_transition_bis03,32,64,2,50,73.24509688303806,138524,0,False,False,False,False
2026-07-28T06:51:03.344394+00:00,current_full_transition_bis03_f2_sh003,CURRENT,full_transition_bis03,32,64,2,50,74.34433352504857,138492,0,False,False,False,False
2026-07-28T06:52:16.030601+00:00,current_full_transition_bis03_f2_sh004,CURRENT,full_transition_bis03,32,64,2,50,71.52410706400406,138604,0,False,False,False,False
2026-07-28T06:52:17.733955+00:00,current_full_transition_bis03_f2_sh005,CURRENT,full_transition_bis03,32,64,2,50,74.04135636705905,138860,0,False,False,False,False
2026-07-28T06:53:27.605221+00:00,current_full_transition_bis03_f2_sh006,CURRENT,full_transition_bis03,31,62,2,50,68.51284689304885,134908,0,False,False,False,False
2026-07-28T06:54:36.169094+00:00,current_full_transition_bis04_f2_sh000,CURRENT,full_transition_bis04,32,64,2,50,72.24545426794793,138676,0,False,False,False,False
2026-07-28T06:54:36.169300+00:00,current_full_transition_bis04_f2_sh001,CURRENT,full_transition_bis04,32,64,2,50,72.4441718030721,138612,0,False,False,False,False
2026-07-28T06:55:48.451977+00:00,current_full_transition_bis04_f2_sh002,CURRENT,full_transition_bis04,32,64,2,50,72.03477818495594,138628,0,False,False,False,False
2026-07-28T06:55:48.653052+00:00,current_full_transition_bis04_f2_sh003,CURRENT,full_transition_bis04,32,64,2,50,73.0205394300865,138576,0,False,False,False,False
2026-07-28T06:57:00.523549+00:00,current_full_transition_bis04_f2_sh004,CURRENT,full_transition_bis04,32,64,2,50,72.94031329103746,138692,0,False,False,False,False
2026-07-28T06:57:01.731504+00:00,current_full_transition_bis04_f2_sh005,CURRENT,full_transition_bis04,32,64,2,50,73.42742963507771,138696,0,False,False,False,False
2026-07-28T06:58:13.501321+00:00,current_full_transition_bis04_f2_sh006,CURRENT,full_transition_bis04,31,62,2,50,67.20681972103193,134896,0,False,False,False,False
2026-07-28T06:59:20.771338+00:00,current_full_transition_bis05_f2_sh001,CURRENT,full_transition_bis05,32,64,2,50,71.63831649895292,138784,0,False,False,False,False
2026-07-28T06:59:20.771174+00:00,current_full_transition_bis05_f2_sh000,CURRENT,full_transition_bis05,32,64,2,50,71.73743130092043,138644,0,False,False,False,False
2026-07-28T07:00:32.446391+00:00,current_full_transition_bis05_f2_sh002,CURRENT,full_transition_bis05,32,64,2,50,71.04151065298356,138564,0,False,False,False,False
2026-07-28T07:00:32.546649+00:00,current_full_transition_bis05_f2_sh003,CURRENT,full_transition_bis05,32,64,2,50,72.0366684619803,138448,0,False,False,False,False
2026-07-28T07:01:43.517413+00:00,current_full_transition_bis05_f2_sh004,CURRENT,full_transition_bis05,32,64,2,50,71.74921905808151,138480,0,False,False,False,False
2026-07-28T07:01:44.619825+00:00,current_full_transition_bis05_f2_sh005,CURRENT,full_transition_bis05,32,64,2,50,71.45013952103909,138832,0,False,False,False,False
2026-07-28T07:02:55.302853+00:00,current_full_transition_bis05_f2_sh006,CURRENT,full_transition_bis05,31,62,2,50,68.00634021591395,135076,0,False,False,False,False
2026-07-28T07:04:03.357045+00:00,current_full_transition_bis06_f2_sh001,CURRENT,full_transition_bis06,32,64,2,50,71.144192732987,138768,0,False,False,False,False
2026-07-28T07:04:03.356841+00:00,current_full_transition_bis06_f2_sh000,CURRENT,full_transition_bis06,32,64,2,50,71.9424797729589,138788,0,False,False,False,False
2026-07-28T07:05:14.537777+00:00,current_full_transition_bis06_f2_sh002,CURRENT,full_transition_bis06,32,64,2,50,70.9414895309601,138624,0,False,False,False,False
2026-07-28T07:05:15.338843+00:00,current_full_transition_bis06_f2_sh003,CURRENT,full_transition_bis06,32,64,2,50,71.93899606401101,138608,0,False,False,False,False
2026-07-28T07:06:25.511253+00:00,current_full_transition_bis06_f2_sh004,CURRENT,full_transition_bis06,32,64,2,50,73.8408514810726,138556,0,False,False,False,False
2026-07-28T07:06:27.315284+00:00,current_full_transition_bis06_f2_sh005,CURRENT,full_transition_bis06,32,64,2,50,73.44100936502218,138780,0,False,False,False,False
2026-07-28T07:07:39.389873+00:00,current_full_transition_bis06_f2_sh006,CURRENT,full_transition_bis06,31,62,2,50,68.1060896080453,135040,0,False,False,False,False
