variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,180,1,-1.6912322998046876,-1.6910766601562501,-1.6911544799804688,0,1,0.011718749999996657,-1.68671875,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,2,-1.6780503160371554,-1.677894676388718,-1.6779724962129365,1,2,0.011718749999996657,-1.677894676388718,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,16,-1.4927243450495202,-1.4925687054010828,-1.4926465252253016,15,16,0.011718749999996657,-1.4922574261042076,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,31,-1.293204732579509,-1.2930490929310716,-1.2931269127552905,30,31,0.011718749999996657,-1.2933603722279465,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,32,-1.2818126047690084,-1.281656965120571,-1.2817347849447898,31,32,0.011718749999996657,-1.280100568636196,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,33,-1.2671520443413202,-1.2669964046928825,-1.2670742245171014,32,33,0.011718750000013375,-1.266840765044445,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,48,-1.0687219094103715,-1.068566269761934,-1.0686440895861526,47,48,0.011718749999996657,-1.067943711168184,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,63,-0.8692022969403603,-0.8690466572919229,-0.8691244771161416,62,63,0.011718749999996657,-0.8690466572919229,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,64,-0.8618567999892346,-0.8617011603407971,-0.8617789801650159,63,64,0.011718749999996657,-0.8557868537001722,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,65,-0.8433052483506089,-0.8431496087021715,-0.8432274285263902,64,65,0.011718749999996657,-0.8425270501084214,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,80,-0.6448751134196603,-0.6447194737712227,-0.6447972935954416,79,80,0.011718750000005015,-0.6436299962321603,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,95,-0.4453555009496492,-0.4451998613012117,-0.4452776811254304,94,95,0.011718750000000836,-0.4447329423558992,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,96,-0.4339633731391486,-0.4338077334907111,-0.43388555331492984,95,96,0.011718750000000836,-0.4314731387641486,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,97,-0.41930281271146025,-0.41914717306302274,-0.41922499288724147,96,97,0.011718750000000836,-0.4182133351723978,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,112,-0.22087267778051167,-0.22071703813207416,-0.22079485795629292,111,112,0.011718750000000836,-0.21931628129613667,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,127,-0.02150870495893806,-0.02135306531050056,-0.02143088513471931,126,127,0.011718750000000052,-0.020419227419875563,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,128,-0.0073150634765625,-0.007159423828124999,-0.007237243652343749,127,128,0.011718750000000052,0.0,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,129,0.006878578005813374,0.0070342176542508746,0.006956397830032124,128,129,0.011718750000000052,0.006100379763625874,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,144,0.20530871293676198,0.20546435258519946,0.20538653276098073,143,144,0.011718749999998746,0.20499743363988698,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,159,0.40482832540677305,0.40498396505521056,0.4049061452309918,158,159,0.011718750000000836,0.4038944875161481,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,160,0.41606481356883623,0.41622045321727374,0.416142633393055,159,160,0.011718750000000836,0.4171542911078987,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,161,0.43088101364496223,0.43103665329339974,0.43095883346918096,160,161,0.011718750000000836,0.43041409469964975,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,176,0.6291555089274732,0.6293111485759106,0.6292333287516919,175,176,0.011718749999996657,0.6293111485759106,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,190,0.815570957454171,0.8157265971026084,0.8156487772783897,189,190,0.011718749999996657,0.8149483988604209,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,191,0.8288307610459216,0.828986400694359,0.8289085808701403,190,191,0.011718749999996657,0.8282082024521715,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,192,0.8358649787001726,0.8360206183486101,0.8359427985243914,191,192,0.011718749999996657,0.8414680060439226,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,193,0.8547278096356732,0.8548834492841106,0.8548056294598919,192,193,0.011718749999996657,0.8547278096356732,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,208,1.0531579445666215,1.0533135842150592,1.0532357643908403,207,208,0.011718750000013375,1.053624863511934,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,223,1.2526775570366329,1.2528331966850703,1.2527553768608515,222,223,0.011718749999996657,1.2525219173881954,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,224,1.263914045198696,1.2640696848471336,1.263991865022915,223,224,0.011718749999996657,1.265781720979946,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,225,1.2787302452748217,1.2788858849232592,1.2788080650990405,224,225,0.011718749999996657,1.2790415245716966,0.75,7,2,50,PASS,BRACKETED
CURRENT,180,255,1.6767578125,1.6769134521484375,1.6768356323242188,254,255,0.011718749999996657,1.68671875,0.75,7,2,50,PASS,BRACKETED
