point_id,target,role,vid_v,variant,label,frames_per_point,conditioning_codes,formal_code,all_frames_valid,formal_valid,formal_bits,formal_complete_v,formal_invalid_v,formal_timeout_v,formal_complete_time_s,formal_stable_margin_ns,sampled_diff_v,input_diff_v,job
t001_low,1,low,-1.6966796875,CURRENT,pilot_anchor_expand0,2,0,0,True,True,00000000,3.3,0.0,0.0,8.75484e-07,104.51599999999993,-1.69667,-1.69667,current_pilot_anchor_expand0_f2_sh000
t001_high,1,high,-1.6767578125,CURRENT,pilot_anchor_expand0,2,2,2,True,True,00000010,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-1.67675,-1.67675,current_pilot_anchor_expand0_f2_sh000
t128_low,128,low,-0.0099609375,CURRENT,pilot_anchor_expand0,2,127,127,True,True,01111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,-0.00995094,-0.00995094,current_pilot_anchor_expand0_f2_sh000
t128_high,128,high,0.0099609375,CURRENT,pilot_anchor_expand0,2,129,129,True,True,10000001,3.3,0.0,0.0,3.87548e-06,104.52000000000014,0.00997094,0.00997094,current_pilot_anchor_expand0_f2_sh000
t255_low,255,low,1.6767578125,CURRENT,pilot_anchor_expand0,2,254,254,True,True,11111110,3.3,0.0,0.0,4.87548e-06,104.52000000000099,1.67677,1.67677,current_pilot_anchor_expand0_f2_sh000
t255_high,255,high,1.6966796875,CURRENT,pilot_anchor_expand0,2,255,255,True,True,11111111,3.3,0.0,0.0,5.87548e-06,104.52000000000014,1.69669,1.69669,current_pilot_anchor_expand0_f2_sh000
t001_mid,1,mid,-1.68671875,CURRENT,pilot_anchor_bis00,2,1,1,True,True,00000001,3.3,0.0,0.0,8.75483e-07,104.51699999999995,-1.68671,-1.68671,current_pilot_anchor_bis00_f2_sh000
t128_mid,128,mid,0.0,CURRENT,pilot_anchor_bis00,2,128,128,True,True,10000000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,1.00001e-05,1.00002e-05,current_pilot_anchor_bis00_f2_sh000
t255_mid,255,mid,1.68671875,CURRENT,pilot_anchor_bis00,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.68673,1.68673,current_pilot_anchor_bis00_f2_sh000
t001_mid,1,mid,-1.6916992187500002,CURRENT,pilot_anchor_bis01,2,0,0,True,True,00000000,3.3,0.0,0.0,8.75483e-07,104.51699999999995,-1.69169,-1.69169,current_pilot_anchor_bis01_f2_sh000
t128_mid,128,mid,-0.00498046875,CURRENT,pilot_anchor_bis01,2,128,128,True,True,10000000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.00497047,-0.00497047,current_pilot_anchor_bis01_f2_sh000
t255_mid,255,mid,1.68173828125,CURRENT,pilot_anchor_bis01,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.68175,1.68175,current_pilot_anchor_bis01_f2_sh000
t001_mid,1,mid,-1.689208984375,CURRENT,pilot_anchor_bis02,2,1,1,True,True,00000001,3.3,0.0,0.0,8.75484e-07,104.51599999999993,-1.6892,-1.6892,current_pilot_anchor_bis02_f2_sh000
t128_mid,128,mid,-0.0074707031249999995,CURRENT,pilot_anchor_bis02,2,127,127,True,True,01111111,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.0074607,-0.0074607,current_pilot_anchor_bis02_f2_sh000
t255_mid,255,mid,1.679248046875,CURRENT,pilot_anchor_bis02,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.67926,1.67926,current_pilot_anchor_bis02_f2_sh000
t001_mid,1,mid,-1.6904541015625,CURRENT,pilot_anchor_bis03,2,1,1,True,True,00000001,3.3,0.0,0.0,8.75484e-07,104.51599999999993,-1.69044,-1.69044,current_pilot_anchor_bis03_f2_sh000
t128_mid,128,mid,-0.0062255859375,CURRENT,pilot_anchor_bis03,2,128,128,True,True,10000000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.00621559,-0.00621559,current_pilot_anchor_bis03_f2_sh000
t255_mid,255,mid,1.6780029296875,CURRENT,pilot_anchor_bis03,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.67801,1.67801,current_pilot_anchor_bis03_f2_sh000
t001_mid,1,mid,-1.6910766601562501,CURRENT,pilot_anchor_bis04,2,1,1,True,True,00000001,3.3,0.0,0.0,8.75484e-07,104.51599999999993,-1.69107,-1.69107,current_pilot_anchor_bis04_f2_sh000
t128_mid,128,mid,-0.006848144531249999,CURRENT,pilot_anchor_bis04,2,128,128,True,True,10000000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.00683814,-0.00683814,current_pilot_anchor_bis04_f2_sh000
t255_mid,255,mid,1.67738037109375,CURRENT,pilot_anchor_bis04,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.67739,1.67739,current_pilot_anchor_bis04_f2_sh000
t001_mid,1,mid,-1.6913879394531253,CURRENT,pilot_anchor_bis05,2,0,0,True,True,00000000,3.3,0.0,0.0,8.75483e-07,104.51699999999995,-1.69138,-1.69138,current_pilot_anchor_bis05_f2_sh000
t128_mid,128,mid,-0.007159423828124999,CURRENT,pilot_anchor_bis05,2,128,128,True,True,10000000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.00714942,-0.00714942,current_pilot_anchor_bis05_f2_sh000
t255_mid,255,mid,1.677069091796875,CURRENT,pilot_anchor_bis05,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.67708,1.67708,current_pilot_anchor_bis05_f2_sh000
t001_mid,1,mid,-1.6912322998046876,CURRENT,pilot_anchor_bis06,2,0,0,True,True,00000000,3.3,0.0,0.0,8.75484e-07,104.51599999999993,-1.69122,-1.69122,current_pilot_anchor_bis06_f2_sh000
t128_mid,128,mid,-0.0073150634765625,CURRENT,pilot_anchor_bis06,2,127,127,True,True,01111111,3.3,0.0,0.0,1.87548e-06,104.52000000000014,-0.00730506,-0.00730506,current_pilot_anchor_bis06_f2_sh000
t255_mid,255,mid,1.6769134521484375,CURRENT,pilot_anchor_bis06,2,255,255,True,True,11111111,3.3,0.0,0.0,2.87548e-06,104.51999999999973,1.67692,1.67692,current_pilot_anchor_bis06_f2_sh000
t144_low,144,low,0.195036496139887,CURRENT,pilot_full_expand0,2,143,143,True,True,10001111,3.3,0.0,0.0,8.75483e-07,104.51699999999995,0.195047,0.195046,current_pilot_full_expand0_f2_sh001
t144_high,144,high,0.21495837113988697,CURRENT,pilot_full_expand0,2,144,144,True,True,10010000,3.3,0.0,0.0,1.87548e-06,104.52000000000014,0.214968,0.214968,current_pilot_full_expand0_f2_sh001
t159_low,159,low,0.3939335500161481,CURRENT,pilot_full_expand0,2,158,158,True,True,10011110,3.3,0.0,0.0,2.87548e-06,104.51999999999973,0.393944,0.393944,current_pilot_full_expand0_f2_sh001
t159_high,159,high,0.4138554250161481,CURRENT,pilot_full_expand0,2,159,159,True,True,10011111,3.3,0.0,0.0,3.87548e-06,104.52000000000014,0.413866,0.413865,current_pilot_full_expand0_f2_sh001
t160_low,160,low,0.4071933536078987,CURRENT,pilot_full_expand0,2,159,159,True,True,10011111,3.3,0.0,0.0,4.87548e-06,104.52000000000099,0.407203,0.407203,current_pilot_full_expand0_f2_sh001
t160_high,160,high,0.4271152286078987,CURRENT,pilot_full_expand0,2,160,160,True,True,10100000,3.3,0.0,0.0,5.87548e-06,104.52000000000014,0.427125,0.427125,current_pilot_full_expand0_f2_sh001
t161_low,161,low,0.42045315719964976,CURRENT,pilot_full_expand0,2,160,160,True,True,10100000,3.3,0.0,0.0,6.87548e-06,104.52000000000014,0.420463,0.420463,current_pilot_full_expand0_f2_sh001
t161_high,161,high,0.44037503219964974,CURRENT,pilot_full_expand0,2,161,161,True,True,10100001,3.3,0.0,0.0,7.87548e-06,104.52000000000014,0.440385,0.440385,current_pilot_full_expand0_f2_sh001
t176_low,176,low,0.6193502110759106,CURRENT,pilot_full_expand0,2,175,175,True,True,10101111,3.3,0.0,0.0,8.87548e-06,104.52000000000014,0.61936,0.61936,current_pilot_full_expand0_f2_sh001
t176_high,176,high,0.6392720860759107,CURRENT,pilot_full_expand0,2,176,176,True,True,10110000,3.3,0.0,0.0,9.87548e-06,104.52000000000014,0.639282,0.639282,current_pilot_full_expand0_f2_sh001
t190_low,190,low,0.8049874613604209,CURRENT,pilot_full_expand0,2,189,189,True,True,10111101,3.3,0.0,0.0,1.08755e-05,104.50000000000044,0.804998,0.804997,current_pilot_full_expand0_f2_sh001
t190_high,190,high,0.824909336360421,CURRENT,pilot_full_expand0,2,190,190,True,True,10111110,3.3,0.0,0.0,1.18755e-05,104.50000000000044,0.824919,0.824919,current_pilot_full_expand0_f2_sh001
t191_low,191,low,0.8182472649521715,CURRENT,pilot_full_expand0,2,190,190,True,True,10111110,3.3,0.0,0.0,1.28755e-05,104.49999999999875,0.818257,0.818257,current_pilot_full_expand0_f2_sh001
t191_high,191,high,0.8381691399521716,CURRENT,pilot_full_expand0,2,192,192,True,True,11000000,3.3,0.0,0.0,1.38755e-05,104.50000000000044,0.838179,0.838179,current_pilot_full_expand0_f2_sh001
t192_low,192,low,0.8315070685439225,CURRENT,pilot_full_expand0,2,191,191,True,True,10111111,3.3,0.0,0.0,1.48755e-05,104.50000000000044,0.831517,0.831517,current_pilot_full_expand0_f2_sh001
t192_high,192,high,0.8514289435439226,CURRENT,pilot_full_expand0,2,192,192,True,True,11000000,3.3,0.0,0.0,1.58755e-05,104.49999999999875,0.851439,0.851439,current_pilot_full_expand0_f2_sh001
t193_low,193,low,0.8447668721356731,CURRENT,pilot_full_expand0,2,192,192,True,True,11000000,3.3,0.0,0.0,1.68755e-05,104.49999999999535,0.844777,0.844777,current_pilot_full_expand0_f2_sh001
t193_high,193,high,0.8646887471356732,CURRENT,pilot_full_expand0,2,193,193,True,True,11000001,3.3,0.0,0.0,1.78755e-05,104.49999999999875,0.864699,0.864699,current_pilot_full_expand0_f2_sh001
t208_low,208,low,1.043663926011934,CURRENT,pilot_full_expand0,2,207,207,True,True,11001111,3.3,0.0,0.0,1.88755e-05,104.49999999999875,1.04367,1.04367,current_pilot_full_expand0_f2_sh001
t208_high,208,high,1.0635858010119341,CURRENT,pilot_full_expand0,2,208,208,True,True,11010000,3.3,0.0,0.0,1.98755e-05,104.49999999999875,1.0636,1.0636,current_pilot_full_expand0_f2_sh001
t223_low,223,low,1.2425609798881954,CURRENT,pilot_full_expand0,2,222,222,True,True,11011110,3.3,0.0,0.0,2.08755e-05,104.49999999999875,1.24257,1.24257,current_pilot_full_expand0_f2_sh001
t223_high,223,high,1.2624828548881954,CURRENT,pilot_full_expand0,2,223,223,True,True,11011111,3.3,0.0,0.0,2.18755e-05,104.49999999999535,1.26249,1.26249,current_pilot_full_expand0_f2_sh001
