category,mismatch_seed,noise_seed,band,frame_index,ideal_vid_v,commanded_vid_v,code,bits,valid,invalid_v,timeout_v,complete_time_s,measurement_stem
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,30,-1.0449262199294669,-1.0449708264292614,49,00110001,True,0.0,0.0,1.53755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,31,1.3123259994974301,1.3123584108498392,226,11100010,True,0.0,0.0,1.58755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,32,-1.4667091451689234,-1.4665694240119116,17,00010001,True,0.0,0.0,1.63755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,33,1.4947802841014617,1.4948145812759228,240,11110000,True,0.0,0.0,1.68755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,34,-1.394121948658956,-1.3941584862443253,23,00010111,True,0.0,0.0,1.73755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,35,1.1734027671012242,1.173371846016667,216,11011000,True,0.0,0.0,1.78755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,36,-0.8516309271389413,-0.8516069720666993,64,01000000,True,0.0,0.0,1.83755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,37,0.456517203571318,0.4564638065291195,162,10100010,True,0.0,0.0,1.88755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,38,-0.022088524967169825,-0.022033785923177708,126,01111110,True,0.0,0.0,1.93755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,39,-0.41424240257545164,-0.4142493368126236,96,01100000,True,0.0,0.0,1.98755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,40,0.8148990525573482,0.814916506876395,189,10111101,True,0.0,0.0,2.03755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,41,-1.14537714330869,-1.1453509491539262,41,00101001,True,0.0,0.0,2.08755e-05,formal_s001_near_nyquist_050ps
